"Status","Year","Region_ITL1","Ethnicity","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","London","White","Heterosexual / straight","3590","3360","46820","40680"
"Leaver Dept.","2022","London","White","LGBO","500","470","42720","38140"
"Leaver Dept.","2022","London","White","Undeclared","360","330","44930","40070"
"Leaver Dept.","2022","London","White","Unknown","530","370","56120","52610"
"Leaver Dept.","2022","North East (England)","Asian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North East (England)","Asian","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North East (England)","Asian","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North East (England)","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North East (England)","Black","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North East (England)","Black","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North East (England)","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North East (England)","Mixed","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North East (England)","Mixed","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North East (England)","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North East (England)","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North East (England)","Other ethnicity","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North East (England)","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North East (England)","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North East (England)","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North East (England)","Undeclared","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North East (England)","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North East (England)","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North East (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North East (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North East (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North East (England)","Unknown","Unknown","150","150","29110","27250"
"Leaver Dept.","2022","North East (England)","White","Heterosexual / straight","500","480","31080","27570"
"Leaver Dept.","2022","North East (England)","White","LGBO","40","40","[c]","[c]"
"Leaver Dept.","2022","North East (England)","White","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North East (England)","White","Unknown","170","160","[c]","[c]"
"Leaver Dept.","2022","North West (England)","Asian","Heterosexual / straight","150","150","27850","26750"
"Leaver Dept.","2022","North West (England)","Asian","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","Asian","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","Asian","Unknown","30","30","[c]","[c]"
"Leaver Dept.","2022","North West (England)","Black","Heterosexual / straight","70","70","31120","27570"
"Leaver Dept.","2022","North West (England)","Black","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","Black","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","Mixed","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","Mixed","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","Other ethnicity","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","Undeclared","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","Undeclared","Undeclared","40","40","[c]","[c]"
"Leaver Dept.","2022","North West (England)","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","Unknown","Unknown","240","240","29770","27570"
"Leaver Dept.","2022","North West (England)","White","Heterosexual / straight","1040","990","32770","27570"
"Leaver Dept.","2022","North West (England)","White","LGBO","90","90","33190","27570"
"Leaver Dept.","2022","North West (England)","White","Undeclared","70","70","33740","27570"
"Leaver Dept.","2022","North West (England)","White","Unknown","200","190","33430","27570"
"Leaver Dept.","2022","Northern Ireland","Asian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland","Asian","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland","Black","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland","Black","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland","Mixed","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland","Mixed","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland","Other ethnicity","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland","Undeclared","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland","White","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland","White","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland","White","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","Asian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","Asian","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","Black","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","Black","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","Mixed","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","Mixed","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","Other ethnicity","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","White","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","White","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","Asian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","Asian","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","Asian","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","Black","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","Black","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","Mixed","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","Mixed","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","Other ethnicity","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","Undeclared","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","Unknown","Unknown","200","190","32620","27570"
"Leaver Dept.","2022","Scotland","White","Heterosexual / straight","590","570","29350","27570"
"Leaver Dept.","2022","Scotland","White","LGBO","60","60","28740","27570"
"Leaver Dept.","2022","Scotland","White","Undeclared","40","40","[c]","[c]"
"Leaver Dept.","2022","Scotland","White","Unknown","230","220","34060","28200"
"Leaver Dept.","2022","South East (England)","Asian","Heterosexual / straight","60","50","35170","29290"
"Leaver Dept.","2022","South East (England)","Asian","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","Asian","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","Black","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","Black","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","Mixed","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","Mixed","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","Other ethnicity","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","Undeclared","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","Undeclared","Unknown","50","40","[c]","[c]"
"Leaver Dept.","2022","South East (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","Unknown","Unknown","60","60","[c]","[c]"
"Leaver Dept.","2022","South East (England)","White","Heterosexual / straight","590","540","38390","31920"
"Leaver Dept.","2022","South East (England)","White","LGBO","50","50","[c]","[c]"
"Leaver Dept.","2022","South East (England)","White","Undeclared","50","40","[c]","[c]"
"Leaver Dept.","2022","South East (England)","White","Unknown","90","80","51540","50730"
"Leaver Dept.","2022","South West (England)","Asian","Heterosexual / straight","90","90","35580","28870"
"Leaver Dept.","2022","South West (England)","Asian","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Asian","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Black","Heterosexual / straight","60","50","36190","35660"
"Leaver Dept.","2022","South West (England)","Black","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Black","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Mixed","Heterosexual / straight","40","40","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Mixed","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Other ethnicity","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Undeclared","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Undeclared","Undeclared","70","60","37700","34340"
"Leaver Dept.","2022","South West (England)","Undeclared","Unknown","40","30","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Unknown","Unknown","90","90","32100","29230"
"Leaver Dept.","2022","South West (England)","White","Heterosexual / straight","1290","1230","35860","31020"
"Leaver Dept.","2022","South West (England)","White","LGBO","80","80","32780","28080"
"Leaver Dept.","2022","South West (England)","White","Undeclared","160","150","40050","36330"
"Leaver Dept.","2022","South West (England)","White","Unknown","140","130","45030","39780"
"Leaver Dept.","2022","Unknown","Asian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Asian","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Asian","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Black","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Black","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Black","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Mixed","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Mixed","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other ethnicity","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Undeclared","160","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Unknown","200","200","36360","32000"
"Leaver Dept.","2022","Unknown","White","Heterosexual / straight","220","200","38520","32180"
"Leaver Dept.","2022","Unknown","White","LGBO","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","Undeclared","30","30","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wales","Asian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wales","Asian","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wales","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wales","Black","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wales","Black","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wales","Black","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wales","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wales","Mixed","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wales","Mixed","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wales","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wales","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wales","Other ethnicity","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wales","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wales","Undeclared","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wales","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wales","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wales","Undeclared","Unknown","50","50","[c]","[c]"
"Leaver Dept.","2022","Wales","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wales","Unknown","Unknown","100","100","31130","27570"
"Leaver Dept.","2022","Wales","White","Heterosexual / straight","380","370","33740","27570"
"Leaver Dept.","2022","Wales","White","LGBO","50","40","[c]","[c]"
"Leaver Dept.","2022","Wales","White","Undeclared","30","30","[c]","[c]"
