"Status","Year","Age","Organisation","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","40-49","Department for Digital, Culture, Media and Sport","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Digital, Culture, Media and Sport","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Digital, Culture, Media and Sport","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Digital, Culture, Media and Sport","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Education (excl. agencies)","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Education (excl. agencies)","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Education (excl. agencies)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Education (excl. agencies)","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Education (excl. agencies)","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Education (excl. agencies)","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Education (excl. agencies)","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Education (excl. agencies)","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Education (excl. agencies)","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Environment, Food and Rural Affairs (excl. agencies)","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Environment, Food and Rural Affairs (excl. agencies)","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Environment, Food and Rural Affairs (excl. agencies)","London","80","70","46780","42480"
"New entrant CS","2022","40-49","Department for Environment, Food and Rural Affairs (excl. agencies)","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Environment, Food and Rural Affairs (excl. agencies)","North West (England)","30","30","[c]","[c]"
"New entrant CS","2022","40-49","Department for Environment, Food and Rural Affairs (excl. agencies)","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Environment, Food and Rural Affairs (excl. agencies)","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Environment, Food and Rural Affairs (excl. agencies)","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","60","60","43190","47550"
"New entrant CS","2022","40-49","Department for Environment, Food and Rural Affairs (excl. agencies)","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","50","40","[c]","[c]"
"New entrant CS","2022","40-49","Department for International Trade","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for International Trade","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for International Trade","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for International Trade","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for International Trade","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for International Trade","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for International Trade","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Levelling Up, Housing and Communities (excl. agencies)","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Levelling Up, Housing and Communities (excl. agencies)","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Levelling Up, Housing and Communities (excl. agencies)","London","40","40","[c]","[c]"
"New entrant CS","2022","40-49","Department for Levelling Up, Housing and Communities (excl. agencies)","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Levelling Up, Housing and Communities (excl. agencies)","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Levelling Up, Housing and Communities (excl. agencies)","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Levelling Up, Housing and Communities (excl. agencies)","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Levelling Up, Housing and Communities (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Levelling Up, Housing and Communities (excl. agencies)","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Levelling Up, Housing and Communities (excl. agencies)","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Levelling Up, Housing and Communities (excl. agencies)","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Transport (excl. agencies)","London","50","40","[c]","[c]"
"New entrant CS","2022","40-49","Department for Transport (excl. agencies)","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Transport (excl. agencies)","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Transport (excl. agencies)","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Transport (excl. agencies)","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Transport (excl. agencies)","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Work and Pensions (excl. agencies)","East Midlands (England)","100","100","24470","27570"
"New entrant CS","2022","40-49","Department for Work and Pensions (excl. agencies)","East of England","100","100","26930","27570"
"New entrant CS","2022","40-49","Department for Work and Pensions (excl. agencies)","London","170","170","32860","31060"
"New entrant CS","2022","40-49","Department for Work and Pensions (excl. agencies)","North East (England)","190","190","26930","21260"
"New entrant CS","2022","40-49","Department for Work and Pensions (excl. agencies)","North West (England)","350","340","27140","27570"
"New entrant CS","2022","40-49","Department for Work and Pensions (excl. agencies)","Scotland","180","170","25220","27570"
"New entrant CS","2022","40-49","Department for Work and Pensions (excl. agencies)","South East (England)","130","120","26870","27570"
"New entrant CS","2022","40-49","Department for Work and Pensions (excl. agencies)","South West (England)","60","50","24040","21260"
"New entrant CS","2022","40-49","Department for Work and Pensions (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Work and Pensions (excl. agencies)","Wales","100","90","24420","21260"
"New entrant CS","2022","40-49","Department for Work and Pensions (excl. agencies)","West Midlands (England)","170","160","26280","27570"
"New entrant CS","2022","40-49","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","200","190","29810","27570"
"New entrant CS","2022","40-49","Department of Health and Social Care (excl. agencies)","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department of Health and Social Care (excl. agencies)","London","90","50","46930","40650"
"New entrant CS","2022","40-49","Department of Health and Social Care (excl. agencies)","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department of Health and Social Care (excl. agencies)","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department of Health and Social Care (excl. agencies)","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department of Health and Social Care (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department of Health and Social Care (excl. agencies)","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department of Health and Social Care (excl. agencies)","Yorkshire and The Humber","30","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Disclosure Scotland","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Driver and Vehicle Licensing Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Driver and Vehicle Licensing Agency","Wales","70","70","22430","21840"
"New entrant CS","2022","40-49","Driver and Vehicle Licensing Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Driver and Vehicle Standards Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Driver and Vehicle Standards Agency","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Driver and Vehicle Standards Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Driver and Vehicle Standards Agency","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Driver and Vehicle Standards Agency","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Driver and Vehicle Standards Agency","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Driver and Vehicle Standards Agency","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Driver and Vehicle Standards Agency","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Driver and Vehicle Standards Agency","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Driver and Vehicle Standards Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Driver and Vehicle Standards Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Education and Skills Funding Agency","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Education and Skills Funding Agency","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Education and Skills Funding Agency","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Education and Skills Funding Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Education and Skills Funding Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Education Scotland","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Estyn","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Food Standards Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Food Standards Agency","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Food Standards Agency","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Food Standards Agency","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Food Standards Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Food Standards Agency","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Food Standards Agency","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Food Standards Agency","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Food Standards Agency","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Food Standards Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Food Standards Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Food Standards Scotland","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Government Actuary's Department","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Government Internal Audit Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Government Internal Audit Agency","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Government Internal Audit Agency","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Government Internal Audit Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Government Internal Audit Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Government Legal Department","London","50","50","48650","50500"
"New entrant CS","2022","40-49","Government Legal Department","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Government Property Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Government Property Agency","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Government Property Agency","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Government Property Agency","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Government Property Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Government Property Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Health and Safety Executive","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Health and Safety Executive","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Health and Safety Executive","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Health and Safety Executive","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Health and Safety Executive","North West (England)","[c]","[c]","[c]","[c]"
