"Status","Year","Responsibility_level","Function_of_post","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","EO","Analysis","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Analysis","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Commercial","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Commercial","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Commercial","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Commercial","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Commercial","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Commercial","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Communications","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Communications","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Communications","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Communications","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Communications","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Communications","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Communications","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Counter Fraud","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Counter Fraud","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Counter Fraud","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Counter Fraud","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Counter Fraud","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Counter Fraud","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Digital, Data & Technology","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Digital, Data & Technology","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Digital, Data & Technology","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Digital, Data & Technology","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Digital, Data & Technology","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Digital, Data & Technology","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Digital, Data & Technology","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Finance","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Finance","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Finance","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Finance","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Finance","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Finance","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Grants Management","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Grants Management","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Grants Management","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Grants Management","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Grants Management","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Grants Management","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Human Resources","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Human Resources","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Human Resources","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Human Resources","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Human Resources","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Human Resources","White","50","50","[c]","[c]"
"Leaver Dept.","2021","EO","Legal","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Legal","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Legal","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Legal","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Legal","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Legal","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","No function","Asian","60","60","25830","26840"
"Leaver Dept.","2021","EO","No function","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","No function","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","No function","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","No function","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","No function","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","No function","Unknown","140","140","26940","26860"
"Leaver Dept.","2021","EO","No function","White","240","240","25640","26000"
"Leaver Dept.","2021","EO","Project Delivery","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Project Delivery","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Project Delivery","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Project Delivery","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Project Delivery","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Project Delivery","White","60","60","23710","23900"
"Leaver Dept.","2021","EO","Property","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Property","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Property","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Property","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Property","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Property","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Security","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Security","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Security","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Security","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Security","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Security","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Unknown","Asian","160","150","28440","27760"
"Leaver Dept.","2021","EO","Unknown","Black","90","90","28200","27570"
"Leaver Dept.","2021","EO","Unknown","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Unknown","Mixed","40","40","[c]","[c]"
"Leaver Dept.","2021","EO","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Unknown","Undeclared","50","40","[c]","[c]"
"Leaver Dept.","2021","EO","Unknown","Unknown","250","210","28120","27570"
"Leaver Dept.","2021","EO","Unknown","White","900","850","27080","27570"
"Leaver Dept.","2021","G6/G7","Analysis","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Analysis","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Analysis","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Analysis","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Analysis","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Analysis","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Analysis","White","50","50","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Commercial","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Commercial","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Commercial","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Commercial","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Commercial","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Commercial","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Communications","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Communications","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Communications","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Communications","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Communications","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Communications","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Communications","White","30","30","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Counter Fraud","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Counter Fraud","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Counter Fraud","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Counter Fraud","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Counter Fraud","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Counter Fraud","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Digital, Data & Technology","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Digital, Data & Technology","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Digital, Data & Technology","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Digital, Data & Technology","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Digital, Data & Technology","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Digital, Data & Technology","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Digital, Data & Technology","White","50","50","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Finance","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Finance","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Finance","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Finance","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Finance","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Finance","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Finance","White","30","30","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Grants Management","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Grants Management","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Grants Management","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Grants Management","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Grants Management","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Grants Management","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Human Resources","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Human Resources","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Human Resources","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Human Resources","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Human Resources","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Human Resources","White","70","60","56930","56780"
"Leaver Dept.","2021","G6/G7","Internal Audit","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Internal Audit","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Internal Audit","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Internal Audit","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Internal Audit","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Internal Audit","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Legal","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Legal","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Legal","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Legal","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Legal","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Legal","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Legal","White","60","50","58720","57840"
"Leaver Dept.","2021","G6/G7","No function","Asian","40","30","[c]","[c]"
"Leaver Dept.","2021","G6/G7","No function","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","No function","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","No function","Mixed","40","40","[c]","[c]"
"Leaver Dept.","2021","G6/G7","No function","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","No function","Undeclared","30","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","No function","Unknown","240","230","55660","54140"
"Leaver Dept.","2021","G6/G7","No function","White","460","450","56160","54240"
"Leaver Dept.","2021","G6/G7","Project Delivery","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Project Delivery","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Project Delivery","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Project Delivery","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Project Delivery","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Project Delivery","Unknown","30","30","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Project Delivery","White","90","90","58290","55240"
"Leaver Dept.","2021","G6/G7","Property","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Property","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Property","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Property","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Property","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Property","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Property","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Security","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Security","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Security","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Security","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Security","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Security","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Security","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Unknown","Asian","40","30","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Unknown","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Unknown","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Unknown","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Unknown","Unknown","220","140","56370","54650"
"Leaver Dept.","2021","G6/G7","Unknown","White","430","390","58000","56150"
"Leaver Dept.","2021","SCS","Analysis","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Analysis","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Analysis","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Analysis","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Analysis","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Analysis","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Commercial","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Commercial","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Commercial","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Commercial","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Commercial","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Commercial","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Communications","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Communications","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Communications","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Communications","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Communications","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Communications","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Counter Fraud","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Counter Fraud","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Counter Fraud","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Counter Fraud","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Counter Fraud","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Counter Fraud","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Digital, Data & Technology","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Digital, Data & Technology","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Digital, Data & Technology","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Digital, Data & Technology","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Digital, Data & Technology","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Digital, Data & Technology","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Finance","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Finance","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Finance","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Finance","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Finance","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Finance","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Finance","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Human Resources","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Human Resources","Black","[c]","[c]","[c]","[c]"
