"Status","Year","Organisation","Parent_department","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Communications","50","50","40450","27270"
"New entrant CS","2021","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Digital, Data and Technology","50","50","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Economics","30","30","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Finance","110","110","35340","32790"
"New entrant CS","2021","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Human Resources","50","50","30060","27270"
"New entrant CS","2021","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Intelligence Analysis","70","60","51160","53360"
"New entrant CS","2021","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Policy","600","590","39320","32790"
"New entrant CS","2021","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Disclosure Scotland","Scottish Government","Unknown","50","40","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Licensing Agency","Department for Transport","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Licensing Agency","Department for Transport","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Licensing Agency","Department for Transport","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Licensing Agency","Department for Transport","Digital, Data and Technology","50","50","33410","26130"
"New entrant CS","2021","Driver and Vehicle Licensing Agency","Department for Transport","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Licensing Agency","Department for Transport","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Licensing Agency","Department for Transport","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Licensing Agency","Department for Transport","Operational Delivery","240","210","20000","18060"
"New entrant CS","2021","Driver and Vehicle Licensing Agency","Department for Transport","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Licensing Agency","Department for Transport","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Licensing Agency","Department for Transport","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Department for Transport","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Department for Transport","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Department for Transport","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Department for Transport","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Department for Transport","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Department for Transport","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Department for Transport","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Department for Transport","Operational Delivery","190","190","25560","26130"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Department for Transport","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Department for Transport","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Department for Transport","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Department for Transport","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","Department for Education","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","Department for Education","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","Department for Education","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","Department for Education","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","Department for Education","Operational Delivery","50","50","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","Department for Education","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education Scotland","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","ESTYN","ESTYN","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2021","ESTYN","ESTYN","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Food Standards Agency","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Food Standards Agency","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Food Standards Agency","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Food Standards Agency","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Food Standards Agency","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Food Standards Agency","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Food Standards Agency","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Food Standards Agency","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Food Standards Agency","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Food Standards Agency","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Food Standards Agency","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Food Standards Agency","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Food Standards Agency","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Food Standards Agency","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Food Standards Agency","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Scotland","Scottish Government","Unknown","50","50","31300","30650"
"New entrant CS","2021","Forestry and Land Scotland","Scottish Government","Unknown","100","90","27350","25140"
"New entrant CS","2021","Government Actuary's Department","Chancellor's other departments","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Actuary's Department","Chancellor's other departments","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Actuary's Department","Chancellor's other departments","Other","30","30","[c]","[c]"
"New entrant CS","2021","Government Internal Audit Agency","HM Treasury","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Internal Audit Agency","HM Treasury","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Internal Audit Agency","HM Treasury","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Internal Audit Agency","HM Treasury","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Internal Audit Agency","HM Treasury","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Internal Audit Agency","HM Treasury","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Legal Department","Attorney General's Departments","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Legal Department","Attorney General's Departments","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Legal Department","Attorney General's Departments","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Legal Department","Attorney General's Departments","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Legal Department","Attorney General's Departments","Legal","190","180","47230","50500"
"New entrant CS","2021","Government Legal Department","Attorney General's Departments","Other","60","60","27170","26950"
"New entrant CS","2021","Government Property Agency","Other Cabinet Office Agencies","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","Other Cabinet Office Agencies","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","Other Cabinet Office Agencies","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","Other Cabinet Office Agencies","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","Other Cabinet Office Agencies","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","Other Cabinet Office Agencies","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","Other Cabinet Office Agencies","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","Other Cabinet Office Agencies","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","Other Cabinet Office Agencies","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","Other Cabinet Office Agencies","Unknown","[c]","[c]","[c]","[c]"
