"Status","Year","Organisation","Ethnicity","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Royal Fleet Auxiliary","Unknown","Unknown","150","150","35020","32400"
"Leaver CS","2021","Royal Fleet Auxiliary","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Asian","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Asian","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Asian","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Asian","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Asian","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Asian","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Asian","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Asian","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Black","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Black","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Black","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Black","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Black","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Black","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Black","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Black","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Chinese","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Chinese","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Chinese","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Chinese","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Chinese","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Chinese","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Chinese","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Chinese","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Mixed","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Mixed","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Mixed","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Mixed","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Mixed","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Mixed","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Mixed","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Mixed","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Other ethnicity","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Other ethnicity","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Other ethnicity","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Other ethnicity","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Other ethnicity","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Other ethnicity","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Other ethnicity","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Other ethnicity","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Unknown","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Unknown","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Unknown","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Unknown","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Unknown","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","White","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","White","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","White","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","White","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","White","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","White","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","White","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","White","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Asian","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Asian","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Black","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Black","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Chinese","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Chinese","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Mixed","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Mixed","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Other ethnicity","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Other ethnicity","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","White","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","White","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","Asian","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","Black","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","Chinese","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","Mixed","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","Other ethnicity","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","Unknown","Scotland","100","90","27710","22820"
"Leaver CS","2021","Scottish Courts and Tribunals Service","White","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Fiscal Commission","Asian","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Fiscal Commission","Black","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Fiscal Commission","Chinese","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Fiscal Commission","Mixed","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Fiscal Commission","Other ethnicity","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Fiscal Commission","Unknown","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Fiscal Commission","White","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Forestry","Asian","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Forestry","Black","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Forestry","Chinese","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Forestry","Mixed","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Forestry","Other ethnicity","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Forestry","Unknown","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Forestry","White","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government (excl. agencies)","Asian","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government (excl. agencies)","Asian","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government (excl. agencies)","Asian","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government (excl. agencies)","Black","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government (excl. agencies)","Black","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government (excl. agencies)","Black","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government (excl. agencies)","Chinese","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government (excl. agencies)","Chinese","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government (excl. agencies)","Chinese","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government (excl. agencies)","Mixed","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government (excl. agencies)","Mixed","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government (excl. agencies)","Mixed","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government (excl. agencies)","Other ethnicity","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government (excl. agencies)","Other ethnicity","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government (excl. agencies)","Other ethnicity","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government (excl. agencies)","Undeclared","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government (excl. agencies)","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government (excl. agencies)","Unknown","Scotland","90","80","38510","30650"
"Leaver CS","2021","Scottish Government (excl. agencies)","White","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government (excl. agencies)","White","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government (excl. agencies)","White","Scotland","180","160","43270","35110"
"Leaver CS","2021","Scottish Housing Regulator","Asian","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Housing Regulator","Black","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Housing Regulator","Chinese","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Housing Regulator","Mixed","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Housing Regulator","Other ethnicity","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Housing Regulator","White","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Prison Service","Asian","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Prison Service","Black","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Prison Service","Chinese","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Prison Service","Mixed","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Prison Service","Other ethnicity","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Prison Service","Undeclared","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Prison Service","Unknown","Scotland","130","120","30410","29910"
"Leaver CS","2021","Scottish Prison Service","White","Scotland","80","70","35820","33650"
"Leaver CS","2021","Scottish Public Pensions Agency","Asian","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Public Pensions Agency","Black","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Public Pensions Agency","Chinese","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Public Pensions Agency","Mixed","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Public Pensions Agency","Other ethnicity","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Public Pensions Agency","Unknown","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Public Pensions Agency","White","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Serious Fraud Office","Asian","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Serious Fraud Office","Black","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Serious Fraud Office","Chinese","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Serious Fraud Office","Mixed","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Serious Fraud Office","Other ethnicity","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Serious Fraud Office","Undeclared","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Serious Fraud Office","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Serious Fraud Office","White","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Social Security Scotland","Asian","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Social Security Scotland","Black","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Social Security Scotland","Chinese","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Social Security Scotland","Mixed","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Social Security Scotland","Other ethnicity","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Social Security Scotland","Unknown","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Social Security Scotland","White","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Standards and Testing Agency","Asian","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Standards and Testing Agency","Asian","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
