"Status","Year","Profession_of_post","Ethnicity","Function_of_post","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Property","Black","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Black","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Black","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Black","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Chinese","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Chinese","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Chinese","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Chinese","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Chinese","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Mixed","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Mixed","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Mixed","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Mixed","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Other ethnicity","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Other ethnicity","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Other ethnicity","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Other ethnicity","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Unknown","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","White","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","White","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","White","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","White","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Psychology","Asian","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Psychology","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Psychology","Black","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Psychology","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Psychology","Chinese","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Psychology","Chinese","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Psychology","Mixed","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Psychology","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Psychology","Other ethnicity","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Psychology","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Psychology","Undeclared","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Psychology","Unknown","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Psychology","White","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Psychology","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Science and Engineering","Asian","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Science and Engineering","Asian","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Science and Engineering","Asian","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Science and Engineering","Asian","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Science and Engineering","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Science and Engineering","Black","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Science and Engineering","Black","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Science and Engineering","Black","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Science and Engineering","Black","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Science and Engineering","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Science and Engineering","Chinese","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Science and Engineering","Chinese","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Science and Engineering","Chinese","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Science and Engineering","Chinese","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Science and Engineering","Chinese","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Science and Engineering","Mixed","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Science and Engineering","Mixed","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Science and Engineering","Mixed","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Science and Engineering","Mixed","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Science and Engineering","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Science and Engineering","Other ethnicity","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Science and Engineering","Other ethnicity","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Science and Engineering","Other ethnicity","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Science and Engineering","Other ethnicity","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Science and Engineering","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Science and Engineering","Undeclared","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Science and Engineering","Undeclared","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Science and Engineering","Undeclared","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Science and Engineering","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Science and Engineering","Unknown","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Science and Engineering","Unknown","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Science and Engineering","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Science and Engineering","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Science and Engineering","White","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Science and Engineering","White","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Science and Engineering","White","No function","30","30","[c]","[c]"
"Leaver Dept.","2021","Science and Engineering","White","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Science and Engineering","White","Unknown","40","40","[c]","[c]"
"Leaver Dept.","2021","Security","Asian","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Asian","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Asian","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Asian","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Black","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Black","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Black","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Black","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Chinese","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Chinese","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Chinese","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Chinese","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Chinese","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Mixed","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Mixed","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Mixed","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Mixed","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Other ethnicity","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Other ethnicity","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Other ethnicity","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Other ethnicity","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Undeclared","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Unknown","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Unknown","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","White","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","White","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","White","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","White","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Social Research","Asian","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Social Research","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Social Research","Black","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Social Research","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Social Research","Chinese","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Social Research","Chinese","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Social Research","Mixed","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Social Research","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Social Research","Other ethnicity","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Social Research","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Social Research","Undeclared","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Social Research","Unknown","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Social Research","White","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Social Research","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Statistics","Asian","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Statistics","Asian","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Statistics","Asian","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Statistics","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Statistics","Black","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Statistics","Black","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Statistics","Black","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Statistics","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Statistics","Chinese","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Statistics","Chinese","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Statistics","Chinese","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Statistics","Chinese","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Statistics","Mixed","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Statistics","Mixed","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Statistics","Mixed","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Statistics","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Statistics","Other ethnicity","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Statistics","Other ethnicity","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Statistics","Other ethnicity","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Statistics","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Statistics","Undeclared","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Statistics","Undeclared","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Statistics","Unknown","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Statistics","Unknown","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Statistics","White","Analysis","60","50","40650","35560"
"Leaver Dept.","2021","Statistics","White","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Statistics","White","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Statistics","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tax","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tax","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tax","Chinese","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tax","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tax","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tax","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tax","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Asian","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Asian","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Asian","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Asian","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Asian","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Asian","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Asian","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Asian","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Asian","No function","40","40","[c]","[c]"
"Leaver Dept.","2021","Unknown","Asian","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Asian","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Asian","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Asian","Unknown","340","310","31660","28140"
"Leaver Dept.","2021","Unknown","Black","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Black","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Black","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Black","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Black","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Black","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Black","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Black","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Black","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Black","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Black","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Black","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Black","Unknown","170","150","31930","27960"
"Leaver Dept.","2021","Unknown","Chinese","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Chinese","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Chinese","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Chinese","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Chinese","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Chinese","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Chinese","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Chinese","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Chinese","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Chinese","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Chinese","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Chinese","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Chinese","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Mixed","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Mixed","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Mixed","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Mixed","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Mixed","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Mixed","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Mixed","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Mixed","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Mixed","No function","40","40","[c]","[c]"
"Leaver Dept.","2021","Unknown","Mixed","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Mixed","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Mixed","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Mixed","Unknown","90","70","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Human Resources","[c]","[c]","[c]","[c]"
