"Status","Year","Parent_department","Profession_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Legal","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Operational Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Operational Delivery","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Operational Delivery","London","50","40","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Operational Delivery","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Operational Delivery","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Operational Delivery","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Operational Delivery","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Operational Delivery","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Operational Delivery","Wales","60","50","24610","22740"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Operational Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Operational Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Operational Research","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Other","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Policy","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Policy","London","210","210","49790","53380"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Policy","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Policy","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Policy","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Policy","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Project Delivery","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Project Delivery","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Project Delivery","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Project Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Property","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Science and Engineering","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Science and Engineering","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Science and Engineering","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Science and Engineering","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Science and Engineering","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Science and Engineering","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Science and Engineering","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Science and Engineering","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Security","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Statistics","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Statistics","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Unknown","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Digital, Culture, Media and Sport","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Digital, Culture, Media and Sport","Commercial","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Digital, Culture, Media and Sport","Communications","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Digital, Culture, Media and Sport","Counter Fraud","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Digital, Culture, Media and Sport","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Digital, Culture, Media and Sport","Economics","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Digital, Culture, Media and Sport","Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Digital, Culture, Media and Sport","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Digital, Culture, Media and Sport","Operational Delivery","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Digital, Culture, Media and Sport","Other","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Digital, Culture, Media and Sport","Policy","London","100","100","41770","35160"
"Leaver CS","2022","Department for Digital, Culture, Media and Sport","Policy","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Digital, Culture, Media and Sport","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Digital, Culture, Media and Sport","Project Delivery","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Digital, Culture, Media and Sport","Security","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Digital, Culture, Media and Sport","Social Research","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Digital, Culture, Media and Sport","Statistics","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education","Commercial","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education","Commercial","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education","Commercial","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education","Commercial","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education","Commercial","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education","Communications","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education","Communications","London","30","30","[c]","[c]"
"Leaver CS","2022","Department for Education","Communications","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education","Communications","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education","Communications","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education","Communications","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education","Communications","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education","Digital, Data and Technology","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education","Digital, Data and Technology","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education","Digital, Data and Technology","London","30","30","[c]","[c]"
"Leaver CS","2022","Department for Education","Digital, Data and Technology","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education","Digital, Data and Technology","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education","Digital, Data and Technology","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education","Digital, Data and Technology","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education","Digital, Data and Technology","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education","Finance","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education","Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education","Finance","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education","Finance","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education","Finance","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education","Finance","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education","Human Resources","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education","Human Resources","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education","Human Resources","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education","Human Resources","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education","Human Resources","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education","Legal","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education","Legal","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education","Legal","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education","Operational Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education","Operational Delivery","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education","Operational Delivery","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education","Operational Delivery","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education","Operational Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education","Operational Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education","Policy","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education","Policy","London","70","70","44380","37130"
"Leaver CS","2022","Department for Education","Policy","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education","Policy","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education","Policy","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education","Policy","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education","Policy","Yorkshire and The Humber","30","30","[c]","[c]"
"Leaver CS","2022","Department for Education","Project Delivery","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education","Project Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education","Property","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education","Property","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education","Property","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education","Property","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education","Property","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education","Property","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education","Property","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education","Property","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education","Security","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Commercial","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Commercial","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Commercial","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Commercial","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Commercial","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Commercial","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Commercial","West Midlands (England)","[c]","[c]","[c]","[c]"
