"Status","Year","Sexual_orientation","Region_ITL2","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Undeclared","West Wales and The Valleys","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","West Wales and The Valleys","White","30","30","[c]","[c]"
"Leaver CS","2022","Undeclared","West Yorkshire","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","West Yorkshire","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","West Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","West Yorkshire","Unknown","80","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","West Yorkshire","White","70","60","28940","25080"
"Leaver CS","2022","Unknown","Bedfordshire and Hertfordshire","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Bedfordshire and Hertfordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Bedfordshire and Hertfordshire","Unknown","90","80","[c]","[c]"
"Leaver CS","2022","Unknown","Bedfordshire and Hertfordshire","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Unknown","220","210","29650","26130"
"Leaver CS","2022","Unknown","Berkshire, Buckinghamshire and Oxfordshire","White","60","50","[c]","[c]"
"Leaver CS","2022","Unknown","Cheshire","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Cheshire","Unknown","50","50","[c]","[c]"
"Leaver CS","2022","Unknown","Cheshire","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Cornwall and Isles of Scilly","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Cumbria","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Cumbria","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Derbyshire and Nottinghamshire","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Derbyshire and Nottinghamshire","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Derbyshire and Nottinghamshire","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Derbyshire and Nottinghamshire","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Derbyshire and Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Derbyshire and Nottinghamshire","Unknown","210","190","25170","22180"
"Leaver CS","2022","Unknown","Derbyshire and Nottinghamshire","White","130","110","[c]","[c]"
"Leaver CS","2022","Unknown","Devon","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Devon","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Devon","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Devon","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Devon","Unknown","110","100","27820","24960"
"Leaver CS","2022","Unknown","Devon","White","40","20","[c]","[c]"
"Leaver CS","2022","Unknown","Dorset and Somerset","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Dorset and Somerset","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Dorset and Somerset","Unknown","70","70","[c]","[c]"
"Leaver CS","2022","Unknown","Dorset and Somerset","White","40","30","[c]","[c]"
"Leaver CS","2022","Unknown","East Anglia","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East Anglia","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East Anglia","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East Anglia","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East Anglia","Unknown","160","150","29400","26000"
"Leaver CS","2022","Unknown","East Anglia","White","130","110","34930","29270"
"Leaver CS","2022","Unknown","East Wales","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East Wales","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East Wales","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East Wales","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East Wales","Undeclared","70","70","27450","23050"
"Leaver CS","2022","Unknown","East Wales","Unknown","260","240","29360","24030"
"Leaver CS","2022","Unknown","East Wales","White","270","220","29200","23050"
"Leaver CS","2022","Unknown","East Yorkshire and Northern Lincolnshire","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East Yorkshire and Northern Lincolnshire","Unknown","50","50","[c]","[c]"
"Leaver CS","2022","Unknown","East Yorkshire and Northern Lincolnshire","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Eastern Scotland","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Eastern Scotland","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Eastern Scotland","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Eastern Scotland","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Eastern Scotland","Unknown","540","490","32540","27900"
"Leaver CS","2022","Unknown","Eastern Scotland","White","370","320","34920","29090"
"Leaver CS","2022","Unknown","Essex","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Essex","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Essex","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Essex","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Essex","Unknown","90","90","[c]","[c]"
"Leaver CS","2022","Unknown","Essex","White","70","50","[c]","[c]"
"Leaver CS","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","400","390","29280","25000"
"Leaver CS","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","White","130","120","35690","32710"
"Leaver CS","2022","Unknown","Greater Manchester","Asian","30","30","[c]","[c]"
"Leaver CS","2022","Unknown","Greater Manchester","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Greater Manchester","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Greater Manchester","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Greater Manchester","Unknown","320","300","29660","25120"
"Leaver CS","2022","Unknown","Greater Manchester","White","270","220","27000","24300"
"Leaver CS","2022","Unknown","Hampshire and Isle of Wight","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Hampshire and Isle of Wight","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Hampshire and Isle of Wight","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Hampshire and Isle of Wight","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Hampshire and Isle of Wight","Undeclared","70","50","26630","23050"
"Leaver CS","2022","Unknown","Hampshire and Isle of Wight","Unknown","160","150","28310","24670"
"Leaver CS","2022","Unknown","Hampshire and Isle of Wight","White","150","120","36760","30140"
"Leaver CS","2022","Unknown","Herefordshire, Worcestershire and Warwickshire","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Herefordshire, Worcestershire and Warwickshire","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Herefordshire, Worcestershire and Warwickshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Herefordshire, Worcestershire and Warwickshire","Unknown","90","80","22770","21260"
"Leaver CS","2022","Unknown","Herefordshire, Worcestershire and Warwickshire","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Highlands and Islands","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Highlands and Islands","White","40","30","[c]","[c]"
"Leaver CS","2022","Unknown","Inner London - East","Asian","80","80","[c]","[c]"
"Leaver CS","2022","Unknown","Inner London - East","Black","40","40","[c]","[c]"
"Leaver CS","2022","Unknown","Inner London - East","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Inner London - East","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Inner London - East","Undeclared","50","40","[c]","[c]"
"Leaver CS","2022","Unknown","Inner London - East","Unknown","300","290","38570","31060"
"Leaver CS","2022","Unknown","Inner London - East","White","250","230","58680","54080"
"Leaver CS","2022","Unknown","Inner London - West","Asian","50","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Inner London - West","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Inner London - West","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Inner London - West","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Inner London - West","Undeclared","40","30","[c]","[c]"
"Leaver CS","2022","Unknown","Inner London - West","Unknown","1200","1140","42240","35060"
"Leaver CS","2022","Unknown","Inner London - West","White","250","130","51990","49700"
"Leaver CS","2022","Unknown","Kent","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Kent","Unknown","130","120","27560","24250"
"Leaver CS","2022","Unknown","Kent","White","30","30","[c]","[c]"
"Leaver CS","2022","Unknown","Lancashire","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Lancashire","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Lancashire","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Lancashire","Unknown","190","180","26000","21260"
"Leaver CS","2022","Unknown","Lancashire","White","160","130","27220","27130"
"Leaver CS","2022","Unknown","Leicestershire, Rutland and Northamptonshire","Asian","40","30","[c]","[c]"
"Leaver CS","2022","Unknown","Leicestershire, Rutland and Northamptonshire","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Leicestershire, Rutland and Northamptonshire","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Leicestershire, Rutland and Northamptonshire","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Leicestershire, Rutland and Northamptonshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Leicestershire, Rutland and Northamptonshire","Unknown","200","180","22610","20970"
"Leaver CS","2022","Unknown","Leicestershire, Rutland and Northamptonshire","White","80","60","[c]","[c]"
"Leaver CS","2022","Unknown","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Lincolnshire","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Merseyside","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Merseyside","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Merseyside","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Merseyside","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Merseyside","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Merseyside","Unknown","220","200","28430","24880"
"Leaver CS","2022","Unknown","Merseyside","White","290","230","31770","27570"
"Leaver CS","2022","Unknown","North Eastern Scotland","Unknown","50","40","[c]","[c]"
"Leaver CS","2022","Unknown","North Eastern Scotland","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North Yorkshire","Unknown","70","60","29730","25200"
"Leaver CS","2022","Unknown","North Yorkshire","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Northern Ireland","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Northern Ireland","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Northern Ireland","Unknown","40","40","[c]","[c]"
"Leaver CS","2022","Unknown","Northern Ireland","White","80","60","[c]","[c]"
"Leaver CS","2022","Unknown","Northumberland, and Tyne and Wear","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Northumberland, and Tyne and Wear","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Northumberland, and Tyne and Wear","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Northumberland, and Tyne and Wear","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Northumberland, and Tyne and Wear","Undeclared","40","30","[c]","[c]"
"Leaver CS","2022","Unknown","Northumberland, and Tyne and Wear","Unknown","390","340","26460","21280"
"Leaver CS","2022","Unknown","Northumberland, and Tyne and Wear","White","550","430","29170","26120"
"Leaver CS","2022","Unknown","Outer London - East and North East","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Outer London - East and North East","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Outer London - East and North East","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Outer London - East and North East","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Outer London - East and North East","Unknown","110","100","27150","30130"
"Leaver CS","2022","Unknown","Outer London - East and North East","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Outer London - South","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Outer London - South","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Outer London - South","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Outer London - South","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Outer London - South","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Outer London - South","Unknown","150","140","33100","30130"
"Leaver CS","2022","Unknown","Outer London - South","White","50","50","[c]","[c]"
"Leaver CS","2022","Unknown","Outer London - West and North West","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Outer London - West and North West","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Outer London - West and North West","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Outer London - West and North West","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Outer London - West and North West","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Outer London - West and North West","Unknown","140","130","30210","28650"
"Leaver CS","2022","Unknown","Outer London - West and North West","White","30","30","[c]","[c]"
"Leaver CS","2022","Unknown","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Overseas","Unknown","40","40","[c]","[c]"
"Leaver CS","2022","Unknown","Overseas","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Shropshire and Staffordshire","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Shropshire and Staffordshire","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Shropshire and Staffordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Shropshire and Staffordshire","Unknown","120","120","[c]","[c]"
"Leaver CS","2022","Unknown","Shropshire and Staffordshire","White","90","70","[c]","[c]"
"Leaver CS","2022","Unknown","South Yorkshire","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South Yorkshire","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South Yorkshire","Unknown","120","110","30190","25740"
"Leaver CS","2022","Unknown","South Yorkshire","White","30","20","[c]","[c]"
"Leaver CS","2022","Unknown","Southern Scotland","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Southern Scotland","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Southern Scotland","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Southern Scotland","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Southern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Southern Scotland","Unknown","140","120","29930","26120"
"Leaver CS","2022","Unknown","Southern Scotland","White","180","140","[c]","[c]"
"Leaver CS","2022","Unknown","Surrey, East and West Sussex","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Surrey, East and West Sussex","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Surrey, East and West Sussex","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Surrey, East and West Sussex","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Surrey, East and West Sussex","Unknown","150","140","27030","24370"
"Leaver CS","2022","Unknown","Surrey, East and West Sussex","White","60","40","[c]","[c]"
"Leaver CS","2022","Unknown","Tees Valley and Durham","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Tees Valley and Durham","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Tees Valley and Durham","Unknown","120","110","25010","22600"
"Leaver CS","2022","Unknown","Tees Valley and Durham","White","90","70","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Unknown","610","550","35320","31990"
"Leaver CS","2022","Unknown","Unknown","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Central Scotland","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Central Scotland","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Central Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Central Scotland","Unknown","270","250","29730","26900"
"Leaver CS","2022","Unknown","West Central Scotland","White","220","170","33460","26120"
"Leaver CS","2022","Unknown","West Midlands","Asian","50","50","[c]","[c]"
"Leaver CS","2022","Unknown","West Midlands","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Midlands","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Midlands","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Midlands","Undeclared","[c]","[c]","[c]","[c]"
