"Status","Year","Function_of_post","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Unknown","Policy","Female","220","210","47250","42170"
"Leaver Dept.","2021","Unknown","Policy","Male","110","110","46560","42330"
"Leaver Dept.","2021","Unknown","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Project Delivery","Female","60","60","[c]","[c]"
"Leaver Dept.","2021","Unknown","Project Delivery","Male","30","30","[c]","[c]"
"Leaver Dept.","2021","Unknown","Property","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Property","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Psychology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Psychology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Science and Engineering","Male","30","30","[c]","[c]"
"Leaver Dept.","2021","Unknown","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Security","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Security","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Social Research","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Social Research","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Statistics","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Statistics","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Tax","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Tax","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Female","2200","1860","31970","27570"
"Leaver Dept.","2021","Unknown","Unknown","Male","1800","1580","33730","28230"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Economics","Female","50","40","[c]","[c]"
"Leaver Dept.","2022","Analysis","Economics","Male","80","70","42960","34940"
"Leaver Dept.","2022","Analysis","Geography","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Geography","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Operational Research","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Operational Research","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Other","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Other","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Social Research","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Social Research","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Social Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Statistics","Female","50","50","[c]","[c]"
"Leaver Dept.","2022","Analysis","Statistics","Male","50","50","[c]","[c]"
"Leaver Dept.","2022","Analysis","Unknown","Female","50","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Unknown","Male","70","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Commercial","Female","220","120","40580","38980"
"Leaver Dept.","2022","Commercial","Commercial","Male","180","110","46030","41500"
"Leaver Dept.","2022","Commercial","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Other","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Other","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Communications","Female","220","150","40530","36330"
"Leaver Dept.","2022","Communications","Communications","Male","160","100","42970","36930"
"Leaver Dept.","2022","Communications","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Other","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Other","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Tax","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Tax","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Unknown","Female","40","40","[c]","[c]"
"Leaver Dept.","2022","Communications","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Counter Fraud","Female","60","50","30490","27570"
"Leaver Dept.","2022","Counter Fraud","Counter Fraud","Male","60","60","31310","27610"
"Leaver Dept.","2022","Counter Fraud","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","Other","Female","30","30","[c]","[c]"
"Leaver Dept.","2022","Debt","Other","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","Tax","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","Tax","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Digital, Data and Technology","Female","290","230","40650","36780"
"Leaver Dept.","2022","Digital, Data & Technology","Digital, Data and Technology","Male","390","340","42010","38000"
"Leaver Dept.","2022","Digital, Data & Technology","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Security","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Security","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Unknown","Male","30","30","[c]","[c]"
"Leaver Dept.","2022","Finance","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Finance","Female","280","190","39550","35530"
"Leaver Dept.","2022","Finance","Finance","Male","260","190","43790","40190"
"Leaver Dept.","2022","Finance","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Other","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Other","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Property","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Property","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Security","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Security","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Statistics","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Statistics","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Grants Management","Operational Delivery","Female","40","30","[c]","[c]"
"Leaver Dept.","2022","Grants Management","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Human Resources","Female","400","360","38230","33300"
"Leaver Dept.","2022","Human Resources","Human Resources","Male","150","130","40460","34310"
"Leaver Dept.","2022","Human Resources","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Operational Delivery","Female","40","40","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Other","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Other","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Unknown","Female","100","90","42800","36320"
"Leaver Dept.","2022","Human Resources","Unknown","Male","40","40","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","Other","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","Other","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Legal","Female","70","70","59100","58500"
"Leaver Dept.","2022","Legal","Legal","Male","40","40","[c]","[c]"
"Leaver Dept.","2022","Legal","Operational Delivery","Female","40","40","[c]","[c]"
"Leaver Dept.","2022","Legal","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Other","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Other","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Planning","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Planning","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Economics","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Economics","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Geography","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Geography","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Inspector of Education and Training","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","International Trade","Female","50","50","[c]","[c]"
"Leaver Dept.","2022","No function","International Trade","Male","40","40","[c]","[c]"
"Leaver Dept.","2022","No function","Knowledge and Information Management","Female","170","150","44240","40940"
"Leaver Dept.","2022","No function","Knowledge and Information Management","Male","90","80","45530","42850"
"Leaver Dept.","2022","No function","Medicine","Female","260","210","84080","91570"
