"Status","Year","Responsibility_level","Region_ITL3","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","AA/AO","Dorset CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Dorset CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Dorset CC","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Dudley","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Dudley","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Dudley","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Durham CC","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Durham CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Durham CC","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Durham CC","Unknown","40","40","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Ealing","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Ealing","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Ealing","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","East Cumbria","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","East Cumbria","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","East Cumbria","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","East Derbyshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","East Derbyshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","East Derbyshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","East Kent","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","East Kent","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","East Kent","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","East Kent","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","East Lancashire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","East Lancashire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","East Merseyside","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","East Merseyside","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","East Merseyside","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","East Riding of Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","East Riding of Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","East Riding of Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","East Surrey","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","East Surrey","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","East Surrey","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","East Sussex CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","East Sussex CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","East Sussex CC","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","East Sussex CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Enfield","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Enfield","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Essex Haven Gateway","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Essex Haven Gateway","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Essex Haven Gateway","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Essex Thames Gateway","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Essex Thames Gateway","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Essex Thames Gateway","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Falkirk","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Falkirk","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Falkirk","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Flintshire and Wrexham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Flintshire and Wrexham","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Flintshire and Wrexham","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Glasgow City","Heterosexual / straight","40","40","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Glasgow City","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Glasgow City","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Glasgow City","Unknown","40","40","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Gloucestershire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Gloucestershire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Gloucestershire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Greater Manchester North West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Greater Manchester North West","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Greater Manchester North West","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Greater Manchester North West","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Greater Manchester South East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Greater Manchester South East","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Greater Manchester South East","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Greater Manchester South West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Greater Manchester South West","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Greater Manchester South West","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Greater Manchester South West","Unknown","50","50","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Gwent Valleys","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Gwent Valleys","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Gwent Valleys","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Gwynedd","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Gwynedd","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Gwynedd","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Hackney and Newham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Hackney and Newham","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Hackney and Newham","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Hackney and Newham","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Haringey and Islington","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Haringey and Islington","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Haringey and Islington","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Harrow and Hillingdon","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Harrow and Hillingdon","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Harrow and Hillingdon","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Harrow and Hillingdon","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Hartlepool and Stockton-on-Tees","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Hartlepool and Stockton-on-Tees","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Hartlepool and Stockton-on-Tees","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Heart of Essex","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Heart of Essex","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Heart of Essex","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Herefordshire, County of","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Herefordshire, County of","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Hertfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Hertfordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Hounslow and Richmond upon Thames","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Hounslow and Richmond upon Thames","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Hounslow and Richmond upon Thames","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Inverclyde, East Renfrewshire and Renfrewshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Inverclyde, East Renfrewshire and Renfrewshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Kensington & Chelsea and Hammersmith & Fulham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Kensington & Chelsea and Hammersmith & Fulham","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Kent Thames Gateway","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Kent Thames Gateway","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Kingston upon Hull, City of","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Kingston upon Hull, City of","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Kingston upon Hull, City of","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Lambeth","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Lambeth","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Lancaster and Wyre","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Lancaster and Wyre","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Lancaster and Wyre","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Leeds","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Leeds","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Leeds","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Leeds","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Leicester","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Leicester","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Leicester","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Leicester","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Leicestershire CC and Rutland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Leicestershire CC and Rutland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Leicestershire CC and Rutland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Lewisham and Southwark","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Lewisham and Southwark","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Liverpool","Heterosexual / straight","40","40","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Liverpool","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Liverpool","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Liverpool","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Manchester","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Manchester","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Manchester","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Manchester","Unknown","30","30","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Medway","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Medway","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Medway","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Mid Lancashire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Mid Lancashire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Mid Lancashire","Unknown","70","60","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Milton Keynes","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Milton Keynes","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Milton Keynes","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Monmouthshire and Newport","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Monmouthshire and Newport","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Monmouthshire and Newport","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Na h-Eileanan Siar","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Na h-Eileanan Siar","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Na h-Eileanan Siar","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Newry, Mourne and Down","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Newry, Mourne and Down","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","North and North East Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","North and North East Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","North Lanarkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","North Lanarkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","North Lanarkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","North Lanarkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","North Northamptonshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","North Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","North Northamptonshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","North Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","North Yorkshire CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","North Yorkshire CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","North Yorkshire CC","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Norwich and East Norfolk","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Norwich and East Norfolk","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Norwich and East Norfolk","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Nottingham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Nottingham","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Nottingham","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Oxfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Perth and Kinross and Stirling","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Perth and Kinross and Stirling","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Perth and Kinross and Stirling","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Peterborough","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Peterborough","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Peterborough","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Plymouth","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Plymouth","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Plymouth","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Portsmouth","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Portsmouth","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Portsmouth","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Redbridge and Waltham Forest","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Redbridge and Waltham Forest","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Redbridge and Waltham Forest","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Sandwell","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Sandwell","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Sefton","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Sefton","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Sefton","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Sefton","Unknown","30","30","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Sheffield","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Sheffield","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Sheffield","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Sheffield","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Shropshire CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Shropshire CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Shropshire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Solihull","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Solihull","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Somerset","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Somerset","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Somerset","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","South and West Derbyshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","South and West Derbyshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","South Ayrshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","South Ayrshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","South Hampshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","South Hampshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","South Hampshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","South Hampshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","South Lanarkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","South Lanarkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","South Lanarkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","South Nottinghamshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","South Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
