"Status","Year","Sexual_orientation","Parent_department","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Heterosexual / straight","Office of the Secretary of State for Wales","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Office of the Secretary of State for Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Scottish Government","Female","40","40","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Scottish Government","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","The National Archives","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","The National Archives","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","UK Statistics Authority","Female","70","70","32230","29540"
"Leaver Dept.","2022","Heterosexual / straight","UK Statistics Authority","Male","50","50","41010","36840"
"Leaver Dept.","2022","Heterosexual / straight","UK Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Welsh Government","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Welsh Government","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Cabinet Office","Female","40","40","[c]","[c]"
"Leaver Dept.","2022","LGBO","Cabinet Office","Male","50","50","43470","39400"
"Leaver Dept.","2022","LGBO","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Charity Commission","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Charity Commission","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Department for Business, Energy and Industrial Strategy","Female","40","40","[c]","[c]"
"Leaver Dept.","2022","LGBO","Department for Business, Energy and Industrial Strategy","Male","40","40","[c]","[c]"
"Leaver Dept.","2022","LGBO","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Department for Education","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Department for Education","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Department for Levelling Up, Housing and Communities","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Department for Levelling Up, Housing and Communities","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Department for Transport","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Department for Transport","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Department for Work and Pensions","Female","90","80","28150","27570"
"Leaver Dept.","2022","LGBO","Department for Work and Pensions","Male","110","100","29580","27570"
"Leaver Dept.","2022","LGBO","Department of Health and Social Care","Female","180","150","36600","32330"
"Leaver Dept.","2022","LGBO","Department of Health and Social Care","Male","190","160","42170","36330"
"Leaver Dept.","2022","LGBO","Estyn","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Estyn","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Foreign, Commonwealth and Development Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Foreign, Commonwealth and Development Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","HM Revenue and Customs","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","HM Revenue and Customs","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","HM Treasury","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","HM Treasury","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Home Office","Female","40","40","[c]","[c]"
"Leaver Dept.","2022","LGBO","Home Office","Male","40","40","[c]","[c]"
"Leaver Dept.","2022","LGBO","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Ministry of Justice","Female","50","50","[c]","[c]"
"Leaver Dept.","2022","LGBO","Ministry of Justice","Male","40","40","[c]","[c]"
"Leaver Dept.","2022","LGBO","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Office of the Secretary of State for Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Office of the Secretary of State for Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Office of the Secretary of State for Wales","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Office of the Secretary of State for Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Scottish Government","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Scottish Government","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","The National Archives","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","The National Archives","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","UK Statistics Authority","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","UK Statistics Authority","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","UK Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Welsh Government","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Welsh Government","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Cabinet Office","Female","50","50","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Cabinet Office","Male","50","50","42180","34640"
"Leaver Dept.","2022","Undeclared","Charity Commission","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Department for Business, Energy and Industrial Strategy","Male","40","40","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Department for Education","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Department for Education","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Department for Levelling Up, Housing and Communities","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Department for Levelling Up, Housing and Communities","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Department for Transport","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Department for Transport","Male","40","40","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Department for Work and Pensions","Female","130","120","29810","27570"
"Leaver Dept.","2022","Undeclared","Department for Work and Pensions","Male","90","90","32180","27570"
"Leaver Dept.","2022","Undeclared","Department of Health and Social Care","Female","1020","410","41900","37260"
"Leaver Dept.","2022","Undeclared","Department of Health and Social Care","Male","680","230","48900","40650"
"Leaver Dept.","2022","Undeclared","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Foreign, Commonwealth and Development Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Foreign, Commonwealth and Development Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","HM Revenue and Customs","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","HM Revenue and Customs","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","HM Treasury","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","HM Treasury","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Home Office","Female","50","50","37730","35050"
"Leaver Dept.","2022","Undeclared","Home Office","Male","60","50","36610","32690"
"Leaver Dept.","2022","Undeclared","Ministry of Defence","Female","50","50","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Ministry of Defence","Male","70","70","38610","37580"
"Leaver Dept.","2022","Undeclared","Ministry of Justice","Female","80","80","35570","33270"
"Leaver Dept.","2022","Undeclared","Ministry of Justice","Male","50","50","[c]","[c]"
"Leaver Dept.","2022","Undeclared","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Office of the Secretary of State for Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Scottish Government","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Scottish Government","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","The National Archives","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","The National Archives","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","UK Statistics Authority","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","UK Statistics Authority","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Welsh Government","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Welsh Government","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Attorney General's Departments","Female","40","40","[c]","[c]"
"Leaver Dept.","2022","Unknown","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Cabinet Office","Female","460","450","37150","32000"
"Leaver Dept.","2022","Unknown","Cabinet Office","Male","380","380","39220","32000"
"Leaver Dept.","2022","Unknown","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Charity Commission","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Charity Commission","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Business, Energy and Industrial Strategy","Female","70","60","34870","31950"
"Leaver Dept.","2022","Unknown","Department for Business, Energy and Industrial Strategy","Male","80","80","37040","34450"
"Leaver Dept.","2022","Unknown","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Education","Female","50","50","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Education","Male","40","40","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Environment, Food and Rural Affairs","Female","50","50","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Environment, Food and Rural Affairs","Male","50","50","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for International Trade","Female","30","30","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for International Trade","Male","40","40","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Levelling Up, Housing and Communities","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Levelling Up, Housing and Communities","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Transport","Female","80","80","35200","31040"
"Leaver Dept.","2022","Unknown","Department for Transport","Male","80","80","36170","31820"
"Leaver Dept.","2022","Unknown","Department for Work and Pensions","Female","300","280","30980","27570"
