"Status","Year","Ethnicity","Region_ITL2","Function_of_post","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Other ethnicity","Herefordshire, Worcestershire and Warwickshire","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Herefordshire, Worcestershire and Warwickshire","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Herefordshire, Worcestershire and Warwickshire","Grants Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Herefordshire, Worcestershire and Warwickshire","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Herefordshire, Worcestershire and Warwickshire","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Herefordshire, Worcestershire and Warwickshire","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Herefordshire, Worcestershire and Warwickshire","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Herefordshire, Worcestershire and Warwickshire","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Herefordshire, Worcestershire and Warwickshire","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Highlands and Islands","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Highlands and Islands","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Highlands and Islands","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Highlands and Islands","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Highlands and Islands","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Highlands and Islands","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Highlands and Islands","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Inner London - East","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Inner London - East","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Inner London - East","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Inner London - East","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Inner London - East","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Inner London - East","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Inner London - East","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Inner London - East","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Inner London - East","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Inner London - East","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Inner London - East","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Inner London - East","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Inner London - West","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Inner London - West","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Inner London - West","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Inner London - West","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Inner London - West","Debt","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Inner London - West","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Inner London - West","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Inner London - West","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Inner London - West","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Inner London - West","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Inner London - West","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Inner London - West","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Inner London - West","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Inner London - West","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Kent","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Kent","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Kent","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Kent","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Kent","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Kent","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Kent","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Kent","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Kent","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Lancashire","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Lancashire","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Lancashire","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Lancashire","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Lancashire","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Lancashire","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Lancashire","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Lancashire","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Lancashire","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Leicestershire, Rutland and Northamptonshire","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Leicestershire, Rutland and Northamptonshire","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Leicestershire, Rutland and Northamptonshire","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Leicestershire, Rutland and Northamptonshire","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Leicestershire, Rutland and Northamptonshire","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Leicestershire, Rutland and Northamptonshire","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Leicestershire, Rutland and Northamptonshire","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Leicestershire, Rutland and Northamptonshire","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Lincolnshire","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Lincolnshire","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Lincolnshire","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Lincolnshire","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Lincolnshire","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Lincolnshire","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Lincolnshire","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Lincolnshire","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Merseyside","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Merseyside","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Merseyside","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Merseyside","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Merseyside","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Merseyside","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Merseyside","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Merseyside","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Merseyside","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Merseyside","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Merseyside","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","North Eastern Scotland","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","North Eastern Scotland","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","North Eastern Scotland","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","North Eastern Scotland","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","North Eastern Scotland","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","North Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","North Yorkshire","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","North Yorkshire","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","North Yorkshire","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","North Yorkshire","Grants Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","North Yorkshire","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","North Yorkshire","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","North Yorkshire","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","North Yorkshire","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","North Yorkshire","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","North Yorkshire","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","North Yorkshire","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Northern Ireland","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Northern Ireland","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Northern Ireland","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Northern Ireland","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Northern Ireland","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Northern Ireland","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Northern Ireland","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Northumberland and Tyne and Wear","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Northumberland and Tyne and Wear","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Northumberland and Tyne and Wear","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Northumberland and Tyne and Wear","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Northumberland and Tyne and Wear","Grants Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Northumberland and Tyne and Wear","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Northumberland and Tyne and Wear","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Northumberland and Tyne and Wear","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Northumberland and Tyne and Wear","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Northumberland and Tyne and Wear","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Northumberland and Tyne and Wear","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Northumberland and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Outer London - East and North East","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Outer London - East and North East","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Outer London - East and North East","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Outer London - South","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Outer London - South","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Outer London - South","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Outer London - South","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Outer London - South","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Outer London - South","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Outer London - South","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Outer London - South","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Outer London - South","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Outer London - West and North West","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Outer London - West and North West","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Outer London - West and North West","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Outer London - West and North West","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Outer London - West and North West","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Outer London - West and North West","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Outer London - West and North West","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Outer London - West and North West","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Overseas","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Overseas","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Overseas","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Overseas","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Overseas","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Overseas","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Shropshire and Staffordshire","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Shropshire and Staffordshire","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Shropshire and Staffordshire","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Shropshire and Staffordshire","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Shropshire and Staffordshire","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Shropshire and Staffordshire","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Shropshire and Staffordshire","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Shropshire and Staffordshire","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Shropshire and Staffordshire","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Shropshire and Staffordshire","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South Yorkshire","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South Yorkshire","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South Yorkshire","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South Yorkshire","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South Yorkshire","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South Yorkshire","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South Yorkshire","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Southern Scotland","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Southern Scotland","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Southern Scotland","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Southern Scotland","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Southern Scotland","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Southern Scotland","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Southern Scotland","Project Delivery","[c]","[c]","[c]","[c]"
