"Status","Year","Disability","Function_of_post","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Declared disabled","Finance","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Finance","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Finance","Finance","40","30","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Finance","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Finance","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Finance","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Finance","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Finance","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Finance","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Finance","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Grants Management","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Human Resources","Human Resources","60","60","41760","36650"
"Leaver Dept.","2022","Declared disabled","Human Resources","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Human Resources","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Human Resources","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Internal Audit","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Internal Audit","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Legal","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Legal","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Legal","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Legal","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Legal","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Legal","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Legal","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Legal","Planning","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Legal","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","No function","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","No function","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","No function","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","No function","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","No function","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","No function","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","No function","Geography","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","No function","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","No function","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","No function","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","No function","International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","No function","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","No function","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","No function","Operational Delivery","660","630","31410","27570"
"Leaver Dept.","2022","Declared disabled","No function","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","No function","Other","50","50","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","No function","Planning","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","No function","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","No function","Policy","160","140","42720","38770"
"Leaver Dept.","2022","Declared disabled","No function","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","No function","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","No function","Psychology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","No function","Science and Engineering","120","110","36020","32970"
"Leaver Dept.","2022","Declared disabled","No function","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","No function","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","No function","Tax","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","No function","Unknown","130","130","40030","34710"
"Leaver Dept.","2022","Declared disabled","No function","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Project Delivery","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Project Delivery","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Project Delivery","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Project Delivery","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Project Delivery","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Project Delivery","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Project Delivery","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Project Delivery","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Project Delivery","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Project Delivery","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Project Delivery","Project Delivery","50","50","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Project Delivery","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Project Delivery","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Project Delivery","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Project Delivery","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Project Delivery","Tax","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Property","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Property","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Property","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Property","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Property","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Property","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Property","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Property","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Property","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Property","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Security","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Security","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Security","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Security","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Security","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Security","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Security","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Operational Delivery","50","50","26960","25040"
"Leaver Dept.","2022","Declared disabled","Unknown","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Planning","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Unknown","150","120","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Analysis","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Analysis","Economics","80","80","44330","38020"
"Leaver Dept.","2022","Declared non-disabled","Analysis","Geography","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Analysis","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Analysis","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Analysis","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Analysis","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Analysis","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Analysis","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Analysis","Policy","30","30","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Analysis","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Analysis","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Analysis","Statistics","60","60","43500","42980"
"Leaver Dept.","2022","Declared non-disabled","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Commercial","Commercial","160","150","42400","39400"
"Leaver Dept.","2022","Declared non-disabled","Commercial","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Commercial","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Commercial","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Commercial","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Commercial","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Commercial","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Commercial","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Communications","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Communications","Communications","190","180","41330","36290"
"Leaver Dept.","2022","Declared non-disabled","Communications","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Communications","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Communications","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Communications","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Communications","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Communications","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Communications","Tax","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Communications","Unknown","40","40","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Counter Fraud","Counter Fraud","80","70","31360","27570"
"Leaver Dept.","2022","Declared non-disabled","Counter Fraud","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Counter Fraud","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Counter Fraud","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Debt","Other","40","40","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Debt","Tax","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Digital, Data & Technology","Digital, Data and Technology","380","370","41670","37280"
"Leaver Dept.","2022","Declared non-disabled","Digital, Data & Technology","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Digital, Data & Technology","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Digital, Data & Technology","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Digital, Data & Technology","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Digital, Data & Technology","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Digital, Data & Technology","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Digital, Data & Technology","Unknown","40","40","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Finance","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Finance","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Finance","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Finance","Finance","280","270","41900","37890"
"Leaver Dept.","2022","Declared non-disabled","Finance","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Finance","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Finance","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Finance","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Finance","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Finance","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Finance","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Grants Management","Operational Delivery","50","50","24630","21300"
"Leaver Dept.","2022","Declared non-disabled","Human Resources","Human Resources","350","340","38610","32330"
