"Status","Year","Sex","Organisation","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Female","Legal Aid Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Legal Aid Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Legal Aid Agency","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Maritime and Coastguard Agency","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Maritime and Coastguard Agency","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Maritime and Coastguard Agency","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Maritime and Coastguard Agency","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Maritime and Coastguard Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Maritime and Coastguard Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Maritime and Coastguard Agency","White","50","40","[c]","[c]"
"Leaver CS","2022","Female","Medicines and Healthcare Products Regulatory Agency","Asian","40","40","[c]","[c]"
"Leaver CS","2022","Female","Medicines and Healthcare Products Regulatory Agency","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Medicines and Healthcare Products Regulatory Agency","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Medicines and Healthcare Products Regulatory Agency","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Medicines and Healthcare Products Regulatory Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Medicines and Healthcare Products Regulatory Agency","White","90","80","50830","45900"
"Leaver CS","2022","Female","Met Office","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Met Office","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Met Office","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Met Office","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Met Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Met Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Met Office","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Ministry of Defence (excl. agencies)","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Ministry of Defence (excl. agencies)","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Ministry of Defence (excl. agencies)","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Ministry of Defence (excl. agencies)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Ministry of Defence (excl. agencies)","Undeclared","60","50","30880","28060"
"Leaver CS","2022","Female","Ministry of Defence (excl. agencies)","Unknown","170","150","31010","26930"
"Leaver CS","2022","Female","Ministry of Defence (excl. agencies)","White","1050","960","29230","25660"
"Leaver CS","2022","Female","Ministry of Justice (excl. agencies)","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Ministry of Justice (excl. agencies)","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Ministry of Justice (excl. agencies)","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Ministry of Justice (excl. agencies)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Ministry of Justice (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Ministry of Justice (excl. agencies)","Unknown","70","70","34890","30850"
"Leaver CS","2022","Female","Ministry of Justice (excl. agencies)","White","130","120","45540","41750"
"Leaver CS","2022","Female","National Crime Agency","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","National Crime Agency","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","National Crime Agency","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","National Crime Agency","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","National Crime Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","National Crime Agency","White","90","80","37530","34140"
"Leaver CS","2022","Female","National Infrastructure Commission","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","National Infrastructure Commission","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","National Infrastructure Commission","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","National Infrastructure Commission","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","National Infrastructure Commission","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","National Records of Scotland","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","National Records of Scotland","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","National Records of Scotland","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","National Records of Scotland","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","National Records of Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","National Records of Scotland","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","National Savings and Investments","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","National Savings and Investments","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","National Savings and Investments","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","National Savings and Investments","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","National Savings and Investments","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Northern Ireland Office","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Northern Ireland Office","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Northern Ireland Office","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Northern Ireland Office","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Northern Ireland Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Northern Ireland Office","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Office for Budget Responsibility","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Office for Budget Responsibility","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Office for Budget Responsibility","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Office for Budget Responsibility","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Office for Budget Responsibility","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Office for Standards in Education, Children's Services and Skills","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Office for Standards in Education, Children's Services and Skills","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Office for Standards in Education, Children's Services and Skills","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Office for Standards in Education, Children's Services and Skills","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Office for Standards in Education, Children's Services and Skills","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Office for Standards in Education, Children's Services and Skills","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Office for Standards in Education, Children's Services and Skills","White","110","100","52690","51360"
"Leaver CS","2022","Female","Office of Gas and Electricity Markets","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Office of Gas and Electricity Markets","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Office of Gas and Electricity Markets","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Office of Gas and Electricity Markets","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Office of Gas and Electricity Markets","White","80","80","39760","33450"
"Leaver CS","2022","Female","Office of Qualifications and Examinations Regulation","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Office of Qualifications and Examinations Regulation","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Office of Qualifications and Examinations Regulation","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Office of Qualifications and Examinations Regulation","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Office of Qualifications and Examinations Regulation","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Office of Qualifications and Examinations Regulation","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Office of Rail and Road","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Office of Rail and Road","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Office of Rail and Road","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Office of Rail and Road","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Office of Rail and Road","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Office of Rail and Road","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Office of the Public Guardian","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Office of the Public Guardian","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Office of the Public Guardian","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Office of the Public Guardian","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Office of the Public Guardian","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Office of the Public Guardian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Office of the Public Guardian","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Office of the Scottish Charity Regulator","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Office of the Scottish Charity Regulator","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Office of the Scottish Charity Regulator","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Office of the Scottish Charity Regulator","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Office of the Scottish Charity Regulator","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Office of the Secretary of State for Wales","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Office of the Secretary of State for Wales","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Office of the Secretary of State for Wales","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Office of the Secretary of State for Wales","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Office of the Secretary of State for Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Office of the Secretary of State for Wales","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Planning Inspectorate","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Planning Inspectorate","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Planning Inspectorate","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Planning Inspectorate","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Planning Inspectorate","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Planning Inspectorate","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Public Health England","Asian","90","80","44060","35880"
"Leaver CS","2022","Female","Public Health England","Black","70","70","40330","36510"
"Leaver CS","2022","Female","Public Health England","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Public Health England","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Public Health England","Undeclared","70","60","40410","37450"
"Leaver CS","2022","Female","Public Health England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Public Health England","White","880","780","42720","38990"
"Leaver CS","2022","Female","Queen Elizabeth II Centre","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Queen Elizabeth II Centre","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Queen Elizabeth II Centre","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Queen Elizabeth II Centre","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Queen Elizabeth II Centre","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Registers of Scotland","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Registers of Scotland","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Registers of Scotland","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Registers of Scotland","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Registers of Scotland","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Revenue Scotland","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Revenue Scotland","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Revenue Scotland","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Revenue Scotland","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Revenue Scotland","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Royal Fleet Auxiliary","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Royal Fleet Auxiliary","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Royal Fleet Auxiliary","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Royal Fleet Auxiliary","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Royal Fleet Auxiliary","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Royal Fleet Auxiliary","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Rural Payments Agency","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Rural Payments Agency","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Rural Payments Agency","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Rural Payments Agency","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Rural Payments Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Rural Payments Agency","Unknown","30","30","[c]","[c]"
"Leaver CS","2022","Female","Rural Payments Agency","White","50","40","[c]","[c]"
"Leaver CS","2022","Female","Scottish Courts and Tribunals Service","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Scottish Courts and Tribunals Service","Black","[c]","[c]","[c]","[c]"
