"Status","Year","Sexual_orientation","Function_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Heterosexual / straight","Project Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Project Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Property","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Property","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Property","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Property","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Property","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Property","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Property","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Property","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Property","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Property","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Property","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Security","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Security","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Security","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Security","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Security","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Security","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Security","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Security","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Security","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Security","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Security","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Unknown","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Unknown","East of England","50","40","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Unknown","London","870","830","43390","37280"
"Leaver Dept.","2021","Heterosexual / straight","Unknown","North East (England)","180","170","27110","26890"
"Leaver Dept.","2021","Heterosexual / straight","Unknown","North West (England)","350","320","28820","27570"
"Leaver Dept.","2021","Heterosexual / straight","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Unknown","Scotland","140","140","28770","27570"
"Leaver Dept.","2021","Heterosexual / straight","Unknown","South East (England)","60","60","31110","28180"
"Leaver Dept.","2021","Heterosexual / straight","Unknown","South West (England)","180","170","32130","27570"
"Leaver Dept.","2021","Heterosexual / straight","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Unknown","Wales","100","90","28690","27570"
"Leaver Dept.","2021","Heterosexual / straight","Unknown","West Midlands (England)","100","100","29130","27570"
"Leaver Dept.","2021","Heterosexual / straight","Unknown","Yorkshire and The Humber","190","180","31690","27570"
"Leaver Dept.","2021","LGBO","Analysis","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Analysis","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Analysis","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Analysis","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Analysis","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Analysis","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Analysis","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Analysis","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Analysis","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Analysis","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Commercial","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Commercial","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Commercial","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Commercial","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Commercial","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Commercial","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Commercial","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Commercial","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Commercial","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Commercial","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Commercial","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Communications","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Communications","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Communications","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Communications","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Communications","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Communications","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Communications","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Communications","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Communications","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Communications","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Counter Fraud","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Counter Fraud","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Counter Fraud","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Counter Fraud","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Counter Fraud","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Debt","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Digital, Data & Technology","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Digital, Data & Technology","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Digital, Data & Technology","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Digital, Data & Technology","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Digital, Data & Technology","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Digital, Data & Technology","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Digital, Data & Technology","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Digital, Data & Technology","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Digital, Data & Technology","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Digital, Data & Technology","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Digital, Data & Technology","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Finance","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Finance","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Finance","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Finance","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Finance","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Finance","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Finance","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Finance","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Finance","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Finance","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Finance","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Grants Management","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Grants Management","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Grants Management","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Grants Management","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Grants Management","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Grants Management","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Grants Management","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Human Resources","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Human Resources","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Human Resources","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Human Resources","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Human Resources","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Human Resources","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Human Resources","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Human Resources","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Human Resources","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Human Resources","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Internal Audit","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Internal Audit","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Internal Audit","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Internal Audit","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Internal Audit","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Internal Audit","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Internal Audit","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Internal Audit","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Legal","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Legal","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Legal","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Legal","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Legal","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Legal","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Legal","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Legal","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Legal","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Legal","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Legal","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","No function","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","No function","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","No function","London","140","140","44200","39250"
"Leaver Dept.","2021","LGBO","No function","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","No function","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","No function","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","No function","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","No function","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","No function","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","No function","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","No function","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","No function","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","No function","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Project Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Project Delivery","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Project Delivery","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Project Delivery","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Project Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Project Delivery","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Project Delivery","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Project Delivery","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Project Delivery","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Project Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Project Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Property","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Property","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Property","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Property","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Property","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Property","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Property","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Property","South West (England)","[c]","[c]","[c]","[c]"
