"Status","Year","Function_of_post","Parent_department","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Analysis","Competition and Markets Authority","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Competition and Markets Authority","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Competition and Markets Authority","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Competition and Markets Authority","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Competition and Markets Authority","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Department for Business, Energy and Industrial Strategy","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Department for Business, Energy and Industrial Strategy","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Department for Business, Energy and Industrial Strategy","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Department for Business, Energy and Industrial Strategy","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Department for Business, Energy and Industrial Strategy","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Department for Business, Energy and Industrial Strategy","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Department for Business, Energy and Industrial Strategy","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Department for Digital, Culture, Media and Sport","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Department for Digital, Culture, Media and Sport","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Department for Digital, Culture, Media and Sport","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Department for Digital, Culture, Media and Sport","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Department for Digital, Culture, Media and Sport","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Department for Digital, Culture, Media and Sport","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Department for Digital, Culture, Media and Sport","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Department for Education","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Department for Education","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Department for Education","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Department for Education","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Department for Education","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Department for Education","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Department for Environment, Food and Rural Affairs","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Department for Environment, Food and Rural Affairs","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Department for Environment, Food and Rural Affairs","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Department for Environment, Food and Rural Affairs","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Department for Environment, Food and Rural Affairs","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Department for Environment, Food and Rural Affairs","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Department for International Trade","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Department for International Trade","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Department for International Trade","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Department for International Trade","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Department for International Trade","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Department for International Trade","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Department for International Trade","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Department for Transport","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Department for Transport","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Department for Transport","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Department for Transport","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Department for Transport","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Department for Transport","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Department for Transport","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Department for Work and Pensions","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Department for Work and Pensions","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Department for Work and Pensions","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Department for Work and Pensions","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Department for Work and Pensions","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Department for Work and Pensions","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Food Standards Agency","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Food Standards Agency","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Food Standards Agency","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Food Standards Agency","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Food Standards Agency","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Food Standards Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Food Standards Agency","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","HM Revenue and Customs","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","HM Revenue and Customs","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","HM Revenue and Customs","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","HM Revenue and Customs","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","HM Revenue and Customs","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","HM Revenue and Customs","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","HM Treasury","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","HM Treasury","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","HM Treasury","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","HM Treasury","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","HM Treasury","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","HM Treasury","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","HM Treasury","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Ministry of Defence","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Ministry of Defence","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Ministry of Defence","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Ministry of Defence","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Ministry of Defence","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Ministry of Defence","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Ministry of Defence","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Ministry of Housing, Communities and Local Government","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Ministry of Housing, Communities and Local Government","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Ministry of Housing, Communities and Local Government","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Ministry of Housing, Communities and Local Government","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Ministry of Housing, Communities and Local Government","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Ministry of Housing, Communities and Local Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Ministry of Housing, Communities and Local Government","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Ministry of Justice","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Ministry of Justice","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Ministry of Justice","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Ministry of Justice","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Ministry of Justice","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Ministry of Justice","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Ministry of Justice","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Office for Standards in Education","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Office for Standards in Education","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Office for Standards in Education","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Office for Standards in Education","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Office for Standards in Education","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Office for Standards in Education","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Office of Gas and Electricity Markets","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Office of Gas and Electricity Markets","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Office of Gas and Electricity Markets","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Office of Gas and Electricity Markets","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Office of Gas and Electricity Markets","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Office of Gas and Electricity Markets","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Office of Rail and Road","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Office of Rail and Road","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Office of Rail and Road","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Office of Rail and Road","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Office of Rail and Road","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Office of Rail and Road","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Scottish Government","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Scottish Government","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Scottish Government","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Scottish Government","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Scottish Government","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Scottish Government","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","UK Export Finance","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","UK Export Finance","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","UK Export Finance","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","UK Export Finance","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","UK Export Finance","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","UK Export Finance","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","United Kingdom Statistics Authority","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","United Kingdom Statistics Authority","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","United Kingdom Statistics Authority","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","United Kingdom Statistics Authority","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","United Kingdom Statistics Authority","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","United Kingdom Statistics Authority","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","United Kingdom Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","United Kingdom Statistics Authority","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Wales Office","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Wales Office","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Wales Office","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Wales Office","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Wales Office","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Wales Office","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Water Services Regulation Authority","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Water Services Regulation Authority","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Water Services Regulation Authority","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Water Services Regulation Authority","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Water Services Regulation Authority","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Water Services Regulation Authority","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Welsh Government","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Welsh Government","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Welsh Government","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Welsh Government","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Welsh Government","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Welsh Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Welsh Government","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Attorney General's Departments","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Attorney General's Departments","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Attorney General's Departments","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Attorney General's Departments","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Attorney General's Departments","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Attorney General's Departments","White","[c]","[c]","[c]","[c]"
