"Status","Year","Parent_department","Sex","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","HM Land Registry","Male","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Male","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Female","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Female","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Female","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Female","Derbyshire and Nottinghamshire","100","80","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Female","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Female","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Female","East Wales","170","130","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Female","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Female","Eastern Scotland","200","180","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Female","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Female","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Female","Greater Manchester","190","160","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Female","Hampshire and Isle of Wight","80","60","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Female","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Female","Inner London - East","170","150","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Female","Inner London - West","30","30","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Female","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Female","Lancashire","80","60","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Female","Leicestershire, Rutland and Northamptonshire","100","80","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Female","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Female","Merseyside","190","150","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Female","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Female","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Female","Northern Ireland","60","50","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Female","Northumberland, and Tyne and Wear","510","380","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Female","Outer London - South","50","50","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Female","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Female","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Female","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Female","Southern Scotland","140","100","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Female","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Female","Tees Valley and Durham","50","40","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Female","West Central Scotland","140","100","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Female","West Midlands","140","120","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Female","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Female","West Yorkshire","240","200","23250","22040"
"Leaver CS","2022","HM Revenue and Customs","Male","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Male","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Male","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Male","Derbyshire and Nottinghamshire","100","90","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Male","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Male","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Male","East Wales","140","130","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Male","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Male","Eastern Scotland","170","160","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Male","Essex","50","40","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Male","Gloucestershire, Wiltshire and Bath/Bristol area","40","40","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Male","Greater Manchester","210","190","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Male","Hampshire and Isle of Wight","40","30","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Male","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Male","Inner London - East","140","130","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Male","Inner London - West","30","30","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Male","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Male","Lancashire","40","30","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Male","Leicestershire, Rutland and Northamptonshire","50","40","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Male","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Male","Merseyside","140","120","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Male","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Male","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Male","Northern Ireland","70","60","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Male","Northumberland, and Tyne and Wear","280","240","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Male","Outer London - South","80","70","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Male","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Male","Shropshire and Staffordshire","30","30","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Male","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Male","Southern Scotland","80","70","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Male","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Male","Tees Valley and Durham","30","30","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Male","West Central Scotland","80","70","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Male","West Midlands","120","110","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Male","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Male","West Yorkshire","200","180","[c]","[c]"
"Leaver CS","2022","HM Treasury","Female","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Female","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Female","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Female","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Female","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Female","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Female","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Female","Inner London - West","100","90","[c]","[c]"
"Leaver CS","2022","HM Treasury","Female","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Female","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Female","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Female","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Female","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Female","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Female","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Female","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Male","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Male","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Male","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Male","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Male","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Male","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Male","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Male","Inner London - West","120","120","[c]","[c]"
"Leaver CS","2022","HM Treasury","Male","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Male","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Male","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Male","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Male","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Male","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Male","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Male","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Female","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Female","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Female","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Female","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Female","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Female","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Female","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Female","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Female","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Female","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Female","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Female","Greater Manchester","30","30","[c]","[c]"
"Leaver CS","2022","Home Office","Female","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Female","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Female","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Female","Inner London - West","160","150","42150","35130"
"Leaver CS","2022","Home Office","Female","Kent","30","30","[c]","[c]"
"Leaver CS","2022","Home Office","Female","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Female","Merseyside","200","150","24610","24880"
"Leaver CS","2022","Home Office","Female","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Female","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Female","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Female","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Female","Outer London - South","180","160","35320","29370"
"Leaver CS","2022","Home Office","Female","Outer London - West and North West","90","70","30350","28990"
"Leaver CS","2022","Home Office","Female","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Female","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Female","South Yorkshire","60","50","29270","25310"
"Leaver CS","2022","Home Office","Female","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Female","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Female","Tees Valley and Durham","40","30","[c]","[c]"
"Leaver CS","2022","Home Office","Female","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Female","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Female","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Female","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Male","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Male","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Male","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Male","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Male","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Male","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Male","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Male","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Male","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Male","Essex","50","40","[c]","[c]"
"Leaver CS","2022","Home Office","Male","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Male","Greater Manchester","60","60","37980","33200"
"Leaver CS","2022","Home Office","Male","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
