"Status","Year","Age","Parent_department","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","16-19","Cabinet Office","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Cabinet Office","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Department for Transport","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Department for Transport","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Department for Transport","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Department for Transport","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Department for Transport","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Department for Transport","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Department for Work and Pensions","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Department for Work and Pensions","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Department for Work and Pensions","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Department for Work and Pensions","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Department for Work and Pensions","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Department for Work and Pensions","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","HM Revenue and Customs","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","HM Revenue and Customs","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","HM Revenue and Customs","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","HM Revenue and Customs","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","HM Revenue and Customs","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","HM Revenue and Customs","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Home Office","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Home Office","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Home Office","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Home Office","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Home Office","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Home Office","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Ministry of Defence","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Ministry of Defence","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Ministry of Defence","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Ministry of Defence","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Ministry of Defence","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Ministry of Defence","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Ministry of Justice","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Ministry of Justice","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Ministry of Justice","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Ministry of Justice","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Ministry of Justice","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Ministry of Justice","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Attorney General's Departments","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Attorney General's Departments","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Attorney General's Departments","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Attorney General's Departments","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Attorney General's Departments","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Attorney General's Departments","White","40","40","[c]","[c]"
"Leaver Dept.","2021","20-29","Cabinet Office","Asian","40","40","[c]","[c]"
"Leaver Dept.","2021","20-29","Cabinet Office","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Cabinet Office","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Cabinet Office","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Cabinet Office","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Cabinet Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Cabinet Office","Unknown","370","370","32240","32000"
"Leaver Dept.","2021","20-29","Cabinet Office","White","280","280","33570","32000"
"Leaver Dept.","2021","20-29","Chancellor's other departments","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Chancellor's other departments","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Chancellor's other departments","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Chancellor's other departments","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Chancellor's other departments","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Chancellor's other departments","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Chancellor's other departments","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Charity Commission","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Charity Commission","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Charity Commission","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Charity Commission","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Charity Commission","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Charity Commission","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Competition and Markets Authority","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Competition and Markets Authority","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Competition and Markets Authority","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Competition and Markets Authority","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Competition and Markets Authority","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Competition and Markets Authority","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Competition and Markets Authority","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Department for Business, Energy and Industrial Strategy","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Department for Business, Energy and Industrial Strategy","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Department for Business, Energy and Industrial Strategy","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Department for Business, Energy and Industrial Strategy","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Department for Business, Energy and Industrial Strategy","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Department for Business, Energy and Industrial Strategy","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Department for Business, Energy and Industrial Strategy","Unknown","70","60","35870","33570"
"Leaver Dept.","2021","20-29","Department for Business, Energy and Industrial Strategy","White","130","120","38050","33640"
"Leaver Dept.","2021","20-29","Department for Digital, Culture, Media and Sport","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Department for Digital, Culture, Media and Sport","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Department for Digital, Culture, Media and Sport","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Department for Digital, Culture, Media and Sport","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Department for Digital, Culture, Media and Sport","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Department for Digital, Culture, Media and Sport","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Department for Digital, Culture, Media and Sport","White","50","50","[c]","[c]"
"Leaver Dept.","2021","20-29","Department for Education","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Department for Education","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Department for Education","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Department for Education","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Department for Education","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Department for Education","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Department for Education","White","50","50","[c]","[c]"
"Leaver Dept.","2021","20-29","Department for Environment, Food and Rural Affairs","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Department for Environment, Food and Rural Affairs","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Department for Environment, Food and Rural Affairs","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Department for Environment, Food and Rural Affairs","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Department for Environment, Food and Rural Affairs","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Department for Environment, Food and Rural Affairs","Unknown","210","210","33580","33120"
"Leaver Dept.","2021","20-29","Department for Environment, Food and Rural Affairs","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Department for International Trade","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Department for International Trade","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Department for International Trade","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Department for International Trade","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Department for International Trade","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Department for International Trade","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Department for International Trade","Unknown","50","50","[c]","[c]"
"Leaver Dept.","2021","20-29","Department for International Trade","White","50","50","35340","31180"
"Leaver Dept.","2021","20-29","Department for Transport","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Department for Transport","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Department for Transport","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Department for Transport","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Department for Transport","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Department for Transport","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Department for Transport","Unknown","40","40","[c]","[c]"
"Leaver Dept.","2021","20-29","Department for Transport","White","70","70","32870","34330"
"Leaver Dept.","2021","20-29","Department for Work and Pensions","Asian","40","40","[c]","[c]"
"Leaver Dept.","2021","20-29","Department for Work and Pensions","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Department for Work and Pensions","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Department for Work and Pensions","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Department for Work and Pensions","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Department for Work and Pensions","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Department for Work and Pensions","Unknown","80","80","28600","27570"
"Leaver Dept.","2021","20-29","Department for Work and Pensions","White","220","210","27440","27570"
"Leaver Dept.","2021","20-29","Department of Health and Social Care","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Department of Health and Social Care","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Department of Health and Social Care","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Department of Health and Social Care","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Department of Health and Social Care","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Department of Health and Social Care","Unknown","50","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Department of Health and Social Care","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Food Standards Agency","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Food Standards Agency","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Food Standards Agency","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Food Standards Agency","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Food Standards Agency","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Food Standards Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Food Standards Agency","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Foreign, Commonwealth and Development Office","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Foreign, Commonwealth and Development Office","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Foreign, Commonwealth and Development Office","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Foreign, Commonwealth and Development Office","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Foreign, Commonwealth and Development Office","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Foreign, Commonwealth and Development Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Foreign, Commonwealth and Development Office","Unknown","40","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Foreign, Commonwealth and Development Office","White","80","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","HM Revenue and Customs","Asian","60","50","[c]","[c]"
"Leaver Dept.","2021","20-29","HM Revenue and Customs","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","HM Revenue and Customs","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","HM Revenue and Customs","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","HM Revenue and Customs","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","HM Revenue and Customs","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","HM Revenue and Customs","Unknown","270","270","[c]","[c]"
"Leaver Dept.","2021","20-29","HM Revenue and Customs","White","230","220","[c]","[c]"
"Leaver Dept.","2021","20-29","HM Treasury","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","HM Treasury","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","HM Treasury","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","HM Treasury","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","HM Treasury","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","HM Treasury","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","HM Treasury","White","50","50","[c]","[c]"
"Leaver Dept.","2021","20-29","Home Office","Asian","40","40","[c]","[c]"
"Leaver Dept.","2021","20-29","Home Office","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Home Office","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Home Office","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Home Office","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Home Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Home Office","Unknown","50","50","[c]","[c]"
"Leaver Dept.","2021","20-29","Home Office","White","220","220","30740","27760"
"Leaver Dept.","2021","20-29","Ministry of Defence","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Ministry of Defence","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Ministry of Defence","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Ministry of Defence","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Ministry of Defence","Other ethnicity","[c]","[c]","[c]","[c]"
