"Status","Year","Responsibility_level","Sexual_orientation","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Unknown","LGBO","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","LGBO","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","LGBO","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","LGBO","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","LGBO","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","LGBO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","LGBO","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","LGBO","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","LGBO","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Undeclared","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Undeclared","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Undeclared","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Undeclared","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Undeclared","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Undeclared","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","London","60","50","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Heterosexual / straight","East Midlands (England)","110","100","20560","20970"
"Leaver Dept.","2022","AA/AO","Heterosexual / straight","East of England","90","80","21600","21820"
"Leaver Dept.","2022","AA/AO","Heterosexual / straight","London","330","290","23610","23780"
"Leaver Dept.","2022","AA/AO","Heterosexual / straight","North East (England)","170","160","21220","21260"
"Leaver Dept.","2022","AA/AO","Heterosexual / straight","North West (England)","290","270","20950","21260"
"Leaver Dept.","2022","AA/AO","Heterosexual / straight","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Heterosexual / straight","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Heterosexual / straight","Scotland","170","160","21480","21260"
"Leaver Dept.","2022","AA/AO","Heterosexual / straight","South East (England)","130","110","21590","21820"
"Leaver Dept.","2022","AA/AO","Heterosexual / straight","South West (England)","220","210","20810","20480"
"Leaver Dept.","2022","AA/AO","Heterosexual / straight","Unknown","40","40","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Heterosexual / straight","Wales","80","70","21300","21300"
"Leaver Dept.","2022","AA/AO","Heterosexual / straight","West Midlands (England)","190","170","20650","20970"
"Leaver Dept.","2022","AA/AO","Heterosexual / straight","Yorkshire and The Humber","110","110","20970","21010"
"Leaver Dept.","2022","AA/AO","LGBO","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","LGBO","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","LGBO","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","LGBO","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","LGBO","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","LGBO","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","LGBO","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","LGBO","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","LGBO","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","LGBO","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","LGBO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","LGBO","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","LGBO","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","LGBO","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Undeclared","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Undeclared","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Undeclared","London","40","30","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Undeclared","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Undeclared","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Undeclared","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Undeclared","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Undeclared","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Undeclared","South West (England)","40","30","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Undeclared","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Undeclared","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Undeclared","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Unknown","East Midlands (England)","50","40","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Unknown","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Unknown","London","120","110","22790","22680"
"Leaver Dept.","2022","AA/AO","Unknown","North East (England)","160","150","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Unknown","North West (England)","180","170","20770","21070"
"Leaver Dept.","2022","AA/AO","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Unknown","Scotland","220","210","21850","21260"
"Leaver Dept.","2022","AA/AO","Unknown","South East (England)","40","30","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Unknown","South West (England)","40","30","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Unknown","Wales","60","50","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Unknown","West Midlands (England)","90","90","20840","20970"
"Leaver Dept.","2022","AA/AO","Unknown","Yorkshire and The Humber","70","70","[c]","[c]"
"Leaver Dept.","2022","EO","Heterosexual / straight","East Midlands (England)","120","120","25920","27570"
"Leaver Dept.","2022","EO","Heterosexual / straight","East of England","130","130","26990","27370"
"Leaver Dept.","2022","EO","Heterosexual / straight","London","1050","1000","28620","28310"
"Leaver Dept.","2022","EO","Heterosexual / straight","North East (England)","160","150","26970","27570"
"Leaver Dept.","2022","EO","Heterosexual / straight","North West (England)","470","460","26100","26370"
"Leaver Dept.","2022","EO","Heterosexual / straight","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Heterosexual / straight","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Heterosexual / straight","Scotland","310","310","26860","27570"
"Leaver Dept.","2022","EO","Heterosexual / straight","South East (England)","190","170","26950","26970"
"Leaver Dept.","2022","EO","Heterosexual / straight","South West (England)","290","280","24980","24830"
"Leaver Dept.","2022","EO","Heterosexual / straight","Unknown","50","40","[c]","[c]"
"Leaver Dept.","2022","EO","Heterosexual / straight","Wales","140","140","26820","27570"
"Leaver Dept.","2022","EO","Heterosexual / straight","West Midlands (England)","310","300","26020","27570"
"Leaver Dept.","2022","EO","Heterosexual / straight","Yorkshire and The Humber","240","230","26470","27570"
"Leaver Dept.","2022","EO","LGBO","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","LGBO","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","LGBO","London","100","100","28630","27690"
"Leaver Dept.","2022","EO","LGBO","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","LGBO","North West (England)","40","40","[c]","[c]"
"Leaver Dept.","2022","EO","LGBO","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","LGBO","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","LGBO","Scotland","40","40","[c]","[c]"
"Leaver Dept.","2022","EO","LGBO","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","LGBO","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","LGBO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","LGBO","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","LGBO","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","LGBO","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Undeclared","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Undeclared","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Undeclared","London","190","100","27980","27520"
"Leaver Dept.","2022","EO","Undeclared","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Undeclared","North West (England)","40","40","[c]","[c]"
"Leaver Dept.","2022","EO","Undeclared","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Undeclared","Scotland","40","40","[c]","[c]"
"Leaver Dept.","2022","EO","Undeclared","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Undeclared","South West (England)","40","40","[c]","[c]"
"Leaver Dept.","2022","EO","Undeclared","Unknown","40","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Undeclared","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Undeclared","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Undeclared","Yorkshire and The Humber","40","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Unknown","East Midlands (England)","40","40","[c]","[c]"
"Leaver Dept.","2022","EO","Unknown","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Unknown","London","270","240","28860","28650"
"Leaver Dept.","2022","EO","Unknown","North East (England)","90","80","[c]","[c]"
"Leaver Dept.","2022","EO","Unknown","North West (England)","130","130","26880","27570"
"Leaver Dept.","2022","EO","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Unknown","Scotland","110","100","27470","27570"
"Leaver Dept.","2022","EO","Unknown","South East (England)","40","30","[c]","[c]"
"Leaver Dept.","2022","EO","Unknown","South West (England)","40","40","[c]","[c]"
"Leaver Dept.","2022","EO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Unknown","Wales","60","60","[c]","[c]"
"Leaver Dept.","2022","EO","Unknown","West Midlands (England)","80","80","26540","27570"
"Leaver Dept.","2022","EO","Unknown","Yorkshire and The Humber","70","70","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Heterosexual / straight","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Heterosexual / straight","East of England","50","50","59220","55190"
"Leaver Dept.","2022","G6/G7","Heterosexual / straight","London","1600","1490","58700","55130"
"Leaver Dept.","2022","G6/G7","Heterosexual / straight","North East (England)","50","50","54190","51370"
"Leaver Dept.","2022","G6/G7","Heterosexual / straight","North West (England)","130","130","56120","52580"
"Leaver Dept.","2022","G6/G7","Heterosexual / straight","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Heterosexual / straight","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Heterosexual / straight","Scotland","40","40","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Heterosexual / straight","South East (England)","120","110","57760","54720"
"Leaver Dept.","2022","G6/G7","Heterosexual / straight","South West (England)","260","250","56510","53610"
"Leaver Dept.","2022","G6/G7","Heterosexual / straight","Unknown","60","60","57940","56300"
"Leaver Dept.","2022","G6/G7","Heterosexual / straight","Wales","60","60","56580","53760"
"Leaver Dept.","2022","G6/G7","Heterosexual / straight","West Midlands (England)","80","80","57160","51590"
"Leaver Dept.","2022","G6/G7","Heterosexual / straight","Yorkshire and The Humber","200","170","55880","53150"
"Leaver Dept.","2022","G6/G7","LGBO","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","LGBO","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","LGBO","London","180","160","57300","54700"
"Leaver Dept.","2022","G6/G7","LGBO","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","LGBO","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","LGBO","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","LGBO","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","LGBO","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","LGBO","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","LGBO","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","LGBO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","LGBO","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","LGBO","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","LGBO","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Undeclared","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Undeclared","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Undeclared","London","430","220","59460","55590"
"Leaver Dept.","2022","G6/G7","Undeclared","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Undeclared","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Undeclared","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Undeclared","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Undeclared","South West (England)","70","70","57930","55400"
"Leaver Dept.","2022","G6/G7","Undeclared","Unknown","40","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Undeclared","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Undeclared","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Undeclared","Yorkshire and The Humber","90","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Unknown","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Unknown","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Unknown","London","720","600","59430","56340"
"Leaver Dept.","2022","G6/G7","Unknown","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Unknown","North West (England)","50","50","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Unknown","Scotland","30","30","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Unknown","South East (England)","60","50","58180","54680"
"Leaver Dept.","2022","G6/G7","Unknown","South West (England)","70","70","56690","53930"
"Leaver Dept.","2022","G6/G7","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Unknown","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Unknown","West Midlands (England)","40","40","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Unknown","Yorkshire and The Humber","40","40","[c]","[c]"
"Leaver Dept.","2022","SCS","Heterosexual / straight","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Heterosexual / straight","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Heterosexual / straight","London","320","280","93200","89980"
"Leaver Dept.","2022","SCS","Heterosexual / straight","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Heterosexual / straight","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Heterosexual / straight","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Heterosexual / straight","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Heterosexual / straight","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Heterosexual / straight","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Heterosexual / straight","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Heterosexual / straight","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Heterosexual / straight","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","LGBO","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","LGBO","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","LGBO","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","LGBO","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","LGBO","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","LGBO","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","LGBO","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","LGBO","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","LGBO","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","LGBO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","LGBO","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","LGBO","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","LGBO","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Undeclared","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Undeclared","London","80","30","[c]","[c]"
"Leaver Dept.","2022","SCS","Undeclared","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Undeclared","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Undeclared","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Undeclared","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Undeclared","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Undeclared","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
