"Status","Year","Ethnicity","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Mixed","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Department for Business, Energy and Industrial Strategy","30","30","[c]","[c]"
"Leaver Dept.","2022","Mixed","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Department for Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Department for Work and Pensions","90","90","30390","27570"
"Leaver Dept.","2022","Mixed","Department of Health and Social Care","190","160","38760","32490"
"Leaver Dept.","2022","Mixed","Estyn","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Home Office","40","40","[c]","[c]"
"Leaver Dept.","2022","Mixed","Ministry of Defence","30","30","[c]","[c]"
"Leaver Dept.","2022","Mixed","Ministry of Justice","50","50","[c]","[c]"
"Leaver Dept.","2022","Mixed","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","The National Archives","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","UK Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Department for Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Department of Health and Social Care","80","70","46020","37270"
"Leaver Dept.","2022","Other ethnicity","Estyn","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","The National Archives","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","UK Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Cabinet Office","40","40","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Department for Business, Energy and Industrial Strategy","40","40","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Department for Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Department for Transport","30","30","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Department for Work and Pensions","110","110","32060","27570"
"Leaver Dept.","2022","Undeclared","Department of Health and Social Care","480","430","46420","40790"
"Leaver Dept.","2022","Undeclared","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Home Office","60","50","36090","33900"
"Leaver Dept.","2022","Undeclared","Ministry of Defence","70","70","38570","38560"
"Leaver Dept.","2022","Undeclared","Ministry of Justice","60","50","[c]","[c]"
"Leaver Dept.","2022","Undeclared","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","UK Statistics Authority","70","70","33530","30210"
"Leaver Dept.","2022","Undeclared","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Attorney General's Departments","60","60","45840","42940"
"Leaver Dept.","2022","Unknown","Cabinet Office","840","830","38170","32000"
"Leaver Dept.","2022","Unknown","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Business, Energy and Industrial Strategy","140","130","36350","33570"
"Leaver Dept.","2022","Unknown","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Education","70","70","43430","40230"
"Leaver Dept.","2022","Unknown","Department for Environment, Food and Rural Affairs","100","90","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for International Trade","80","70","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Levelling Up, Housing and Communities","50","50","40360","33210"
"Leaver Dept.","2022","Unknown","Department for Transport","160","150","35780","31040"
"Leaver Dept.","2022","Unknown","Department for Work and Pensions","310","300","31690","27570"
"Leaver Dept.","2022","Unknown","Department of Health and Social Care","1190","160","48780","41650"
"Leaver Dept.","2022","Unknown","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Foreign, Commonwealth and Development Office","120","30","[c]","[c]"
"Leaver Dept.","2022","Unknown","HM Revenue and Customs","470","450","[c]","[c]"
"Leaver Dept.","2022","Unknown","Home Office","200","200","34330","30100"
"Leaver Dept.","2022","Unknown","Ministry of Defence","110","100","37820","36730"
"Leaver Dept.","2022","Unknown","Ministry of Justice","300","300","29530","23700"
"Leaver Dept.","2022","Unknown","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Scottish Government","50","40","[c]","[c]"
"Leaver Dept.","2022","Unknown","The National Archives","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Attorney General's Departments","140","130","44140","39020"
"Leaver Dept.","2022","White","Cabinet Office","790","770","46190","40590"
"Leaver Dept.","2022","White","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Department for Business, Energy and Industrial Strategy","460","450","43930","40050"
"Leaver Dept.","2022","White","Department for Digital, Culture, Media and Sport","140","140","46200","40520"
"Leaver Dept.","2022","White","Department for Education","310","300","44090","40230"
"Leaver Dept.","2022","White","Department for Environment, Food and Rural Affairs","340","340","29480","25190"
"Leaver Dept.","2022","White","Department for International Trade","100","100","[c]","[c]"
"Leaver Dept.","2022","White","Department for Levelling Up, Housing and Communities","240","240","41770","36340"
"Leaver Dept.","2022","White","Department for Transport","380","370","36320","33350"
"Leaver Dept.","2022","White","Department for Work and Pensions","1930","1880","29690","27570"
"Leaver Dept.","2022","White","Department of Health and Social Care","4570","4020","43340","38200"
"Leaver Dept.","2022","White","Estyn","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Food Standards Agency","50","50","[c]","[c]"
"Leaver Dept.","2022","White","Foreign, Commonwealth and Development Office","230","70","44000","39630"
"Leaver Dept.","2022","White","HM Revenue and Customs","710","690","[c]","[c]"
"Leaver Dept.","2022","White","HM Treasury","150","150","[c]","[c]"
"Leaver Dept.","2022","White","Home Office","840","820","36180","28670"
"Leaver Dept.","2022","White","Ministry of Defence","800","780","36340","33300"
"Leaver Dept.","2022","White","Ministry of Justice","1000","970","32860","29240"
"Leaver Dept.","2022","White","National Crime Agency","80","80","44240","40170"
"Leaver Dept.","2022","White","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Office for Standards in Education, Children's Services and Skills","40","40","[c]","[c]"
"Leaver Dept.","2022","White","Office of Gas and Electricity Markets","70","70","37440","31720"
"Leaver Dept.","2022","White","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Scottish Government","80","80","39360","33070"
"Leaver Dept.","2022","White","The National Archives","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","UK Statistics Authority","130","130","37470","32540"
"Leaver Dept.","2022","White","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Welsh Government","50","50","[c]","[c]"
"New entrant CS","2021","Asian","Attorney General's Departments","110","110","35860","30060"
"New entrant CS","2021","Asian","Cabinet Office","80","80","39320","34550"
"New entrant CS","2021","Asian","Chancellor's other departments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Charity Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Department for Business, Energy and Industrial Strategy","90","90","32970","33570"
"New entrant CS","2021","Asian","Department for Digital, Culture, Media and Sport","40","40","[c]","[c]"
"New entrant CS","2021","Asian","Department for Education","60","60","36810","32940"
"New entrant CS","2021","Asian","Department for Environment, Food and Rural Affairs","80","80","34840","32560"
"New entrant CS","2021","Asian","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Department for Transport","80","80","33250","30730"
"New entrant CS","2021","Asian","Department for Work and Pensions","2020","1970","28020","27570"
"New entrant CS","2021","Asian","Department of Health and Social Care","300","280","33880","30460"
"New entrant CS","2021","Asian","ESTYN","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","HM Land Registry","30","30","[c]","[c]"
"New entrant CS","2021","Asian","HM Revenue and Customs","270","260","25630","20140"
"New entrant CS","2021","Asian","HM Treasury","60","50","33450","28500"
"New entrant CS","2021","Asian","Home Office","100","100","33950","28650"
"New entrant CS","2021","Asian","Ministry of Defence","150","140","34110","29180"
"New entrant CS","2021","Asian","Ministry of Housing, Communities and Local Government","30","30","[c]","[c]"
"New entrant CS","2021","Asian","Ministry of Justice","340","330","26240","22920"
"New entrant CS","2021","Asian","National Crime Agency","50","50","31840","30550"
"New entrant CS","2021","Asian","Northern Ireland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Office for Standards in Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Office of Gas and Electricity Markets","30","30","[c]","[c]"
"New entrant CS","2021","Asian","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Scotland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","The National Archives","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","UK Export Finance","[c]","[c]","[c]","[c]"
