"Status","Year","Region_ITL2","Responsibility_level","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","South Yorkshire","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","EO","Unknown","30","30","[c]","[c]"
"Leaver CS","2022","South Yorkshire","G6/G7","Heterosexual / straight","40","40","[c]","[c]"
"Leaver CS","2022","South Yorkshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","SCS","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","SCS","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","SEO/HEO","Heterosexual / straight","80","70","35690","35330"
"Leaver CS","2022","South Yorkshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Unknown","Heterosexual / straight","30","30","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","AA/AO","Heterosexual / straight","40","40","[c]","[c]"
"Leaver CS","2022","Southern Scotland","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","AA/AO","Unknown","220","190","23650","23780"
"Leaver CS","2022","Southern Scotland","EO","Heterosexual / straight","70","60","27550","27570"
"Leaver CS","2022","Southern Scotland","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","EO","Unknown","70","60","[c]","[c]"
"Leaver CS","2022","Southern Scotland","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","SCS","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","SCS","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","SEO/HEO","Heterosexual / straight","40","30","[c]","[c]"
"Leaver CS","2022","Southern Scotland","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","SEO/HEO","Unknown","40","30","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","AA/AO","Heterosexual / straight","260","240","21840","21260"
"Leaver CS","2022","Surrey, East and West Sussex","AA/AO","LGBO","40","30","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","AA/AO","Unknown","120","110","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","EO","Heterosexual / straight","180","160","27950","27570"
"Leaver CS","2022","Surrey, East and West Sussex","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","EO","Undeclared","40","30","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","EO","Unknown","40","30","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","SCS","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","SCS","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","SCS","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","SCS","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","SEO/HEO","Heterosexual / straight","80","70","39380","39390"
"Leaver CS","2022","Surrey, East and West Sussex","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tees Valley and Durham","AA/AO","Heterosexual / straight","250","220","21060","21260"
"Leaver CS","2022","Tees Valley and Durham","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tees Valley and Durham","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tees Valley and Durham","AA/AO","Unknown","160","140","21310","21260"
"Leaver CS","2022","Tees Valley and Durham","EO","Heterosexual / straight","80","70","26920","27570"
"Leaver CS","2022","Tees Valley and Durham","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tees Valley and Durham","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tees Valley and Durham","EO","Unknown","40","30","[c]","[c]"
"Leaver CS","2022","Tees Valley and Durham","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tees Valley and Durham","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tees Valley and Durham","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tees Valley and Durham","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tees Valley and Durham","SCS","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tees Valley and Durham","SCS","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tees Valley and Durham","SCS","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tees Valley and Durham","SEO/HEO","Heterosexual / straight","60","50","[c]","[c]"
"Leaver CS","2022","Tees Valley and Durham","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tees Valley and Durham","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tees Valley and Durham","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tees Valley and Durham","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tees Valley and Durham","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tees Valley and Durham","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tees Valley and Durham","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","AA/AO","Heterosexual / straight","180","150","20970","21840"
"Leaver CS","2022","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","AA/AO","Undeclared","80","50","20620","21590"
"Leaver CS","2022","Unknown","AA/AO","Unknown","110","100","20720","21590"
"Leaver CS","2022","Unknown","EO","Heterosexual / straight","70","60","27190","27570"
"Leaver CS","2022","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","G6/G7","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","SCS","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","SCS","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","SCS","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","SCS","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","SEO/HEO","Heterosexual / straight","60","60","38160","38840"
"Leaver CS","2022","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","SEO/HEO","Undeclared","40","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","SEO/HEO","Unknown","30","30","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Heterosexual / straight","40","40","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Unknown","430","380","36010","33270"
"Leaver CS","2022","West Central Scotland","AA/AO","Heterosexual / straight","240","210","23690","21260"
"Leaver CS","2022","West Central Scotland","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Central Scotland","AA/AO","Undeclared","50","40","[c]","[c]"
"Leaver CS","2022","West Central Scotland","AA/AO","Unknown","270","230","22670","21260"
"Leaver CS","2022","West Central Scotland","EO","Heterosexual / straight","160","140","28110","27570"
"Leaver CS","2022","West Central Scotland","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Central Scotland","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Central Scotland","EO","Unknown","130","110","29260","27570"
"Leaver CS","2022","West Central Scotland","G6/G7","Heterosexual / straight","40","40","[c]","[c]"
"Leaver CS","2022","West Central Scotland","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Central Scotland","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Central Scotland","G6/G7","Unknown","40","30","[c]","[c]"
"Leaver CS","2022","West Central Scotland","SCS","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Central Scotland","SCS","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Central Scotland","SCS","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Central Scotland","SEO/HEO","Heterosexual / straight","120","110","39090","36610"
"Leaver CS","2022","West Central Scotland","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Central Scotland","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Central Scotland","SEO/HEO","Unknown","70","60","[c]","[c]"
"Leaver CS","2022","West Central Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Central Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Central Scotland","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","AA/AO","Heterosexual / straight","230","210","20940","21250"
"Leaver CS","2022","West Midlands","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","AA/AO","Undeclared","40","30","[c]","[c]"
"Leaver CS","2022","West Midlands","AA/AO","Unknown","260","230","20820","20970"
"Leaver CS","2022","West Midlands","EO","Heterosexual / straight","220","200","27060","27570"
"Leaver CS","2022","West Midlands","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","EO","Undeclared","30","30","[c]","[c]"
"Leaver CS","2022","West Midlands","EO","Unknown","150","130","26850","27570"
"Leaver CS","2022","West Midlands","G6/G7","Heterosexual / straight","80","70","58330","55210"
"Leaver CS","2022","West Midlands","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","G6/G7","Unknown","50","50","[c]","[c]"
"Leaver CS","2022","West Midlands","SCS","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","SCS","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","SCS","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","SCS","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","SEO/HEO","Heterosexual / straight","160","150","37490","36450"
"Leaver CS","2022","West Midlands","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","SEO/HEO","Unknown","100","90","[c]","[c]"
"Leaver CS","2022","West Midlands","Unknown","Heterosexual / straight","40","40","[c]","[c]"
"Leaver CS","2022","West Midlands","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","AA/AO","Heterosexual / straight","180","150","21190","21260"
"Leaver CS","2022","West Wales and The Valleys","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","AA/AO","Unknown","70","60","21180","21260"
"Leaver CS","2022","West Wales and The Valleys","EO","Heterosexual / straight","100","80","27820","27570"
"Leaver CS","2022","West Wales and The Valleys","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","EO","Unknown","50","40","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","SCS","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","SCS","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","SEO/HEO","Heterosexual / straight","70","60","38710","37410"
"Leaver CS","2022","West Wales and The Valleys","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","Unknown","Heterosexual / straight","40","40","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","AA/AO","Heterosexual / straight","310","280","21020","21260"
"Leaver CS","2022","West Yorkshire","AA/AO","LGBO","40","30","[c]","[c]"
"Leaver CS","2022","West Yorkshire","AA/AO","Undeclared","40","40","[c]","[c]"
"Leaver CS","2022","West Yorkshire","AA/AO","Unknown","390","350","20790","21150"
"Leaver CS","2022","West Yorkshire","EO","Heterosexual / straight","260","240","26700","27570"
"Leaver CS","2022","West Yorkshire","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","EO","Undeclared","40","30","[c]","[c]"
"Leaver CS","2022","West Yorkshire","EO","Unknown","210","180","27030","27570"
"Leaver CS","2022","West Yorkshire","G6/G7","Heterosexual / straight","70","50","[c]","[c]"
"Leaver CS","2022","West Yorkshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","G6/G7","Unknown","60","50","[c]","[c]"
"Leaver CS","2022","West Yorkshire","SCS","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","SCS","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","SCS","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","SCS","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","SEO/HEO","Heterosexual / straight","190","150","36420","36330"
"Leaver CS","2022","West Yorkshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","SEO/HEO","Undeclared","50","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","SEO/HEO","Unknown","100","90","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Unknown","Heterosexual / straight","50","30","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedfordshire and Hertfordshire","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedfordshire and Hertfordshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedfordshire and Hertfordshire","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedfordshire and Hertfordshire","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedfordshire and Hertfordshire","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedfordshire and Hertfordshire","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedfordshire and Hertfordshire","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedfordshire and Hertfordshire","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedfordshire and Hertfordshire","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedfordshire and Hertfordshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedfordshire and Hertfordshire","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedfordshire and Hertfordshire","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedfordshire and Hertfordshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedfordshire and Hertfordshire","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedfordshire and Hertfordshire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","EO","Undeclared","[c]","[c]","[c]","[c]"
