"Status","Year","Disability","Region_ITL1","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Declared non-disabled","South West (England)","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","South West (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","South West (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","South West (England)","White","460","440","34790","31950"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","White","180","180","38970","32000"
"Leaver Dept.","2021","Declared non-disabled","Wales","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Wales","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Wales","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Wales","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Wales","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Wales","White","310","300","31000","27570"
"Leaver Dept.","2021","Declared non-disabled","West Midlands (England)","Asian","90","90","23450","21170"
"Leaver Dept.","2021","Declared non-disabled","West Midlands (England)","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","West Midlands (England)","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","West Midlands (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","West Midlands (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","West Midlands (England)","White","180","180","29540","26550"
"Leaver Dept.","2021","Declared non-disabled","Yorkshire and The Humber","Asian","40","40","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Yorkshire and The Humber","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Yorkshire and The Humber","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Yorkshire and The Humber","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Yorkshire and The Humber","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Yorkshire and The Humber","White","270","260","34580","30830"
"Leaver Dept.","2021","Undeclared","East Midlands (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","East Midlands (England)","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","East Midlands (England)","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","East of England","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","East of England","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","East of England","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","East of England","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","London","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","London","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","London","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","London","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","London","Undeclared","60","50","[c]","[c]"
"Leaver Dept.","2021","Undeclared","London","Unknown","70","70","42990","42460"
"Leaver Dept.","2021","Undeclared","London","White","100","90","46600","42160"
"Leaver Dept.","2021","Undeclared","North East (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","North East (England)","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","North East (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","North East (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","North East (England)","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","North West (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","North West (England)","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","North West (England)","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","North West (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","North West (England)","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Northern Ireland","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Overseas","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Scotland","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Scotland","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","South East (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","South East (England)","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","South East (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","South East (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","South East (England)","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","South West (England)","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Wales","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Wales","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","West Midlands (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","West Midlands (England)","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","West Midlands (England)","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Yorkshire and The Humber","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Yorkshire and The Humber","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Midlands (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Midlands (England)","Unknown","60","60","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Midlands (England)","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East of England","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East of England","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East of England","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East of England","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","London","Asian","40","40","[c]","[c]"
"Leaver Dept.","2021","Unknown","London","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","London","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","London","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","London","Undeclared","50","50","[c]","[c]"
"Leaver Dept.","2021","Unknown","London","Unknown","1280","1080","42860","38540"
"Leaver Dept.","2021","Unknown","London","White","160","140","48850","45720"
"Leaver Dept.","2021","Unknown","North East (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","North East (England)","Unknown","120","120","30760","29170"
"Leaver Dept.","2021","Unknown","North East (England)","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","North West (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","North West (England)","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","North West (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","North West (England)","Unknown","230","220","27490","24300"
"Leaver Dept.","2021","Unknown","North West (England)","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Northern Ireland","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Overseas","Unknown","40","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Overseas","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Scotland","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Scotland","Unknown","140","140","32080","29190"
"Leaver Dept.","2021","Unknown","Scotland","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","South East (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","South East (England)","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","South East (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","South East (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","South East (England)","Unknown","50","50","[c]","[c]"
"Leaver Dept.","2021","Unknown","South East (England)","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","South West (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","South West (England)","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","South West (England)","Unknown","120","120","34660","31580"
"Leaver Dept.","2021","Unknown","South West (England)","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","390","390","33920","32000"
"Leaver Dept.","2021","Unknown","Unknown","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Wales","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Wales","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Wales","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Wales","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Wales","Undeclared","30","30","[c]","[c]"
"Leaver Dept.","2021","Unknown","Wales","Unknown","90","80","[c]","[c]"
"Leaver Dept.","2021","Unknown","Wales","White","40","40","[c]","[c]"
"Leaver Dept.","2021","Unknown","West Midlands (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","West Midlands (England)","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","West Midlands (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","West Midlands (England)","Unknown","100","100","29550","22570"
"Leaver Dept.","2021","Unknown","West Midlands (England)","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Yorkshire and The Humber","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Yorkshire and The Humber","Unknown","170","140","34080","31680"
"Leaver Dept.","2021","Unknown","Yorkshire and The Humber","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","East Midlands (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","East Midlands (England)","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","East Midlands (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","East Midlands (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","East Midlands (England)","White","50","50","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","East of England","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","East of England","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","East of England","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","East of England","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","East of England","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","East of England","White","30","30","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","London","Asian","100","90","36640","33200"
"Leaver Dept.","2022","Declared disabled","London","Black","60","50","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","London","Mixed","40","40","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","London","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","London","Undeclared","30","30","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","London","White","460","420","44140","39600"
"Leaver Dept.","2022","Declared disabled","North East (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","North East (England)","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","North East (England)","Mixed","[c]","[c]","[c]","[c]"
