"Status","Year","Region_ITL3","Parent_department","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Nottingham","HM Revenue and Customs","Male","100","90","[c]","[c]"
"Leaver CS","2022","Nottingham","HM Treasury","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Nottingham","HM Treasury","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Nottingham","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Nottingham","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Nottingham","Ministry of Justice","Female","80","70","21890","20370"
"Leaver CS","2022","Nottingham","Ministry of Justice","Male","70","60","[c]","[c]"
"Leaver CS","2022","Nottingham","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Nottingham","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Nottingham","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Nottingham","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Orkney Islands","Department for Work and Pensions","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Orkney Islands","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Orkney Islands","Scottish Government","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Orkney Islands","Scottish Government","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Department for Transport","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Department for Transport","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Foreign, Commonwealth and Development Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Foreign, Commonwealth and Development Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Home Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Home Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Ministry of Defence","Female","40","30","[c]","[c]"
"Leaver CS","2022","Overseas","Ministry of Defence","Male","40","40","[c]","[c]"
"Leaver CS","2022","Overseas","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Scottish Government","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Scottish Government","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Oxfordshire CC","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Oxfordshire CC","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Oxfordshire CC","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Oxfordshire CC","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Oxfordshire CC","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Oxfordshire CC","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Oxfordshire CC","Department for Transport","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Oxfordshire CC","Department for Transport","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Oxfordshire CC","Department for Work and Pensions","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Oxfordshire CC","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Oxfordshire CC","Department of Health and Social Care","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Oxfordshire CC","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Oxfordshire CC","HM Revenue and Customs","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Oxfordshire CC","HM Revenue and Customs","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Oxfordshire CC","Home Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Oxfordshire CC","Home Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Oxfordshire CC","Ministry of Defence","Female","80","70","26230","21390"
"Leaver CS","2022","Oxfordshire CC","Ministry of Defence","Male","150","150","24030","20970"
"Leaver CS","2022","Oxfordshire CC","Ministry of Justice","Female","100","90","[c]","[c]"
"Leaver CS","2022","Oxfordshire CC","Ministry of Justice","Male","100","90","[c]","[c]"
"Leaver CS","2022","Oxfordshire CC","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Oxfordshire CC","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Perth and Kinross, and Stirling","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Perth and Kinross, and Stirling","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Perth and Kinross, and Stirling","Department for Transport","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Perth and Kinross, and Stirling","Department for Transport","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Perth and Kinross, and Stirling","Department for Work and Pensions","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Perth and Kinross, and Stirling","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Perth and Kinross, and Stirling","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Perth and Kinross, and Stirling","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Perth and Kinross, and Stirling","Scottish Government","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Perth and Kinross, and Stirling","Scottish Government","Male","60","50","31170","30040"
"Leaver CS","2022","Peterborough","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Peterborough","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Peterborough","Department for Transport","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Peterborough","Department for Transport","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Peterborough","Department for Work and Pensions","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Peterborough","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Peterborough","HM Land Registry","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Peterborough","HM Land Registry","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Peterborough","Home Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Peterborough","Home Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Peterborough","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Peterborough","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Peterborough","Ministry of Justice","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Peterborough","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Peterborough","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Peterborough","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Plymouth","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Plymouth","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Plymouth","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Plymouth","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Plymouth","Department for Levelling Up, Housing and Communities","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Plymouth","Department for Levelling Up, Housing and Communities","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Plymouth","Department for Transport","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Plymouth","Department for Transport","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Plymouth","Department for Work and Pensions","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Plymouth","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Plymouth","HM Land Registry","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Plymouth","HM Land Registry","Male","40","40","[c]","[c]"
"Leaver CS","2022","Plymouth","HM Revenue and Customs","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Plymouth","HM Revenue and Customs","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Plymouth","Home Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Plymouth","Home Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Plymouth","Ministry of Defence","Female","30","30","[c]","[c]"
"Leaver CS","2022","Plymouth","Ministry of Defence","Male","80","80","30900","26670"
"Leaver CS","2022","Plymouth","Ministry of Justice","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Plymouth","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Plymouth","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Plymouth","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Portsmouth","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Portsmouth","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Portsmouth","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Portsmouth","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Portsmouth","Department for Transport","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Portsmouth","Department for Transport","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Portsmouth","Department for Work and Pensions","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Portsmouth","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Portsmouth","HM Revenue and Customs","Female","80","60","[c]","[c]"
"Leaver CS","2022","Portsmouth","HM Revenue and Customs","Male","40","30","[c]","[c]"
"Leaver CS","2022","Portsmouth","Home Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Portsmouth","Home Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Portsmouth","Ministry of Defence","Female","60","50","29290","26350"
"Leaver CS","2022","Portsmouth","Ministry of Defence","Male","100","100","34860","33300"
"Leaver CS","2022","Portsmouth","Ministry of Justice","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Portsmouth","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Portsmouth","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Portsmouth","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Powys","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Powys","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Powys","Department for Transport","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Powys","Department for Transport","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Powys","Department for Work and Pensions","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Powys","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Powys","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Powys","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Powys","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Powys","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Powys","Ministry of Justice","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Powys","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Powys","Welsh Government","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Powys","Welsh Government","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Redbridge and Waltham Forest","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Redbridge and Waltham Forest","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Redbridge and Waltham Forest","Department for Transport","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Redbridge and Waltham Forest","Department for Transport","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Redbridge and Waltham Forest","Department for Work and Pensions","Female","40","40","[c]","[c]"
"Leaver CS","2022","Redbridge and Waltham Forest","Department for Work and Pensions","Male","30","30","[c]","[c]"
"Leaver CS","2022","Redbridge and Waltham Forest","Department of Health and Social Care","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Redbridge and Waltham Forest","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Redbridge and Waltham Forest","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Redbridge and Waltham Forest","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Redbridge and Waltham Forest","Ministry of Justice","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Redbridge and Waltham Forest","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Redbridge and Waltham Forest","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Redbridge and Waltham Forest","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sandwell","Department for Transport","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sandwell","Department for Transport","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sandwell","Department for Work and Pensions","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sandwell","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sandwell","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sandwell","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sandwell","Ministry of Justice","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sandwell","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Borders","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Borders","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Borders","Department for Work and Pensions","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Borders","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Borders","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Borders","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Borders","Scottish Government","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Borders","Scottish Government","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sefton","Charity Commission","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sefton","Charity Commission","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sefton","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sefton","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sefton","Department for Work and Pensions","Female","80","70","30300","27570"
