"Status","Year","Age","Sexual_orientation","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","50-59","LGBO","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","LGBO","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","LGBO","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","LGBO","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","LGBO","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","LGBO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","LGBO","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","LGBO","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","LGBO","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","London","30","30","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","London","160","150","49570","46480"
"Leaver Dept.","2021","50-59","Unknown","North East (England)","50","50","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","North West (England)","70","70","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Scotland","60","60","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Yorkshire and The Humber","40","30","[c]","[c]"
"Leaver Dept.","2021","60-64","Heterosexual / straight","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Heterosexual / straight","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Heterosexual / straight","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Heterosexual / straight","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Heterosexual / straight","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Heterosexual / straight","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Heterosexual / straight","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Heterosexual / straight","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Heterosexual / straight","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Heterosexual / straight","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Heterosexual / straight","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Heterosexual / straight","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","LGBO","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","LGBO","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","LGBO","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","LGBO","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","LGBO","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","LGBO","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","LGBO","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","LGBO","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","LGBO","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","LGBO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","LGBO","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","LGBO","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","LGBO","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Undeclared","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Undeclared","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Undeclared","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Undeclared","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Heterosexual / straight","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Heterosexual / straight","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Heterosexual / straight","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Heterosexual / straight","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Heterosexual / straight","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Heterosexual / straight","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Heterosexual / straight","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Heterosexual / straight","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","LGBO","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","LGBO","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","LGBO","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","LGBO","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","LGBO","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","LGBO","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","LGBO","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","LGBO","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Undeclared","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Unknown","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Unknown","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Heterosexual / straight","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Heterosexual / straight","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Heterosexual / straight","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Heterosexual / straight","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Heterosexual / straight","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Heterosexual / straight","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","LGBO","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","LGBO","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","LGBO","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","LGBO","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","LGBO","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","LGBO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","LGBO","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Undeclared","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","London","80","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Heterosexual / straight","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Heterosexual / straight","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Heterosexual / straight","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Heterosexual / straight","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Heterosexual / straight","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Heterosexual / straight","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Heterosexual / straight","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Heterosexual / straight","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","LGBO","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","LGBO","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","LGBO","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","LGBO","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","LGBO","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","LGBO","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","LGBO","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","LGBO","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Undeclared","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Undeclared","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Unknown","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Unknown","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Unknown","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Heterosexual / straight","East Midlands (England)","110","100","25380","23390"
"Leaver Dept.","2022","20-29","Heterosexual / straight","East of England","100","100","28670","27570"
"Leaver Dept.","2022","20-29","Heterosexual / straight","London","1980","1890","34340","32350"
"Leaver Dept.","2022","20-29","Heterosexual / straight","North East (England)","120","120","25030","24890"
"Leaver Dept.","2022","20-29","Heterosexual / straight","North West (England)","340","330","25510","24890"
"Leaver Dept.","2022","20-29","Heterosexual / straight","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Heterosexual / straight","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Heterosexual / straight","Scotland","150","150","26350","26740"
"Leaver Dept.","2022","20-29","Heterosexual / straight","South East (England)","140","140","28070","27570"
"Leaver Dept.","2022","20-29","Heterosexual / straight","South West (England)","400","390","26150","25750"
"Leaver Dept.","2022","20-29","Heterosexual / straight","Unknown","100","90","32710","31800"
"Leaver Dept.","2022","20-29","Heterosexual / straight","Wales","110","110","28170","27570"
"Leaver Dept.","2022","20-29","Heterosexual / straight","West Midlands (England)","210","200","24990","24830"
"Leaver Dept.","2022","20-29","Heterosexual / straight","Yorkshire and The Humber","220","200","28910","27570"
"Leaver Dept.","2022","20-29","LGBO","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","LGBO","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","LGBO","London","300","280","35450","33570"
"Leaver Dept.","2022","20-29","LGBO","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","LGBO","North West (England)","40","40","[c]","[c]"
"Leaver Dept.","2022","20-29","LGBO","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","LGBO","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","LGBO","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","LGBO","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","LGBO","South West (England)","40","40","[c]","[c]"
"Leaver Dept.","2022","20-29","LGBO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","LGBO","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","LGBO","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","LGBO","Yorkshire and The Humber","40","30","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","London","420","220","34480","32640"
"Leaver Dept.","2022","20-29","Undeclared","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","South West (England)","50","50","25380","23390"
"Leaver Dept.","2022","20-29","Undeclared","Unknown","60","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Yorkshire and The Humber","90","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","East Midlands (England)","40","40","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","London","930","850","34210","32000"
"Leaver Dept.","2022","20-29","Unknown","North East (England)","100","100","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","North West (England)","160","150","25500","24880"
"Leaver Dept.","2022","20-29","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Scotland","110","110","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","South East (England)","40","40","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","South West (England)","50","50","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Unknown","130","130","31760","32000"
"Leaver Dept.","2022","20-29","Unknown","Wales","80","80","28340","29050"
"Leaver Dept.","2022","20-29","Unknown","West Midlands (England)","90","80","24850","23700"
"Leaver Dept.","2022","20-29","Unknown","Yorkshire and The Humber","100","100","27680","27570"
"Leaver Dept.","2022","30-39","Heterosexual / straight","East Midlands (England)","100","100","30410","27570"
"Leaver Dept.","2022","30-39","Heterosexual / straight","East of England","110","110","32640","30460"
"Leaver Dept.","2022","30-39","Heterosexual / straight","London","1780","1680","44490","40680"
"Leaver Dept.","2022","30-39","Heterosexual / straight","North East (England)","170","160","29920","27570"
"Leaver Dept.","2022","30-39","Heterosexual / straight","North West (England)","390","370","30220","27570"
"Leaver Dept.","2022","30-39","Heterosexual / straight","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Heterosexual / straight","Overseas","[c]","[c]","[c]","[c]"
