"Status","Year","Disability","Parent_department","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Unknown","Charity Commission","Unknown","30","30","[c]","[c]"
"Leaver CS","2022","Unknown","Competition and Markets Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Competition and Markets Authority","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Competition and Markets Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","50","40","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Business, Energy and Industrial Strategy","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Business, Energy and Industrial Strategy","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Business, Energy and Industrial Strategy","Unknown","220","190","31200","24500"
"Leaver CS","2022","Unknown","Department for Digital, Culture, Media and Sport","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Education","Heterosexual / straight","80","70","38580","36500"
"Leaver CS","2022","Unknown","Department for Education","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Education","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Education","Unknown","90","90","35870","29840"
"Leaver CS","2022","Unknown","Department for Environment, Food and Rural Affairs","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Environment, Food and Rural Affairs","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Environment, Food and Rural Affairs","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Environment, Food and Rural Affairs","Unknown","160","150","[c]","[c]"
"Leaver CS","2022","Unknown","Department for International Trade","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for International Trade","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for International Trade","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for International Trade","Unknown","90","90","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Levelling Up, Housing and Communities","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Levelling Up, Housing and Communities","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Levelling Up, Housing and Communities","Unknown","30","30","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Transport","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Transport","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Transport","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Transport","Unknown","330","310","28390","26130"
"Leaver CS","2022","Unknown","Department for Work and Pensions","Heterosexual / straight","40","30","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Work and Pensions","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Work and Pensions","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Work and Pensions","Unknown","980","950","26760","27570"
"Leaver CS","2022","Unknown","Department of Health and Social Care","Heterosexual / straight","330","210","44850","38200"
"Leaver CS","2022","Unknown","Department of Health and Social Care","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department of Health and Social Care","Undeclared","520","120","47110","42120"
"Leaver CS","2022","Unknown","Department of Health and Social Care","Unknown","420","390","49880","41340"
"Leaver CS","2022","Unknown","Food Standards Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Food Standards Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Foreign, Commonwealth and Development Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Foreign, Commonwealth and Development Office","Unknown","100","50","47430","39410"
"Leaver CS","2022","Unknown","HM Land Registry","Heterosexual / straight","50","50","28970","25850"
"Leaver CS","2022","Unknown","HM Land Registry","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Land Registry","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Land Registry","Unknown","80","80","31040","27130"
"Leaver CS","2022","Unknown","HM Revenue and Customs","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Revenue and Customs","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Revenue and Customs","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Revenue and Customs","Unknown","1660","1430","27480","22080"
"Leaver CS","2022","Unknown","HM Treasury","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Treasury","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Treasury","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Home Office","Heterosexual / straight","50","50","[c]","[c]"
"Leaver CS","2022","Unknown","Home Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Home Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Home Office","Unknown","310","300","30910","27760"
"Leaver CS","2022","Unknown","Ministry of Defence","Heterosexual / straight","270","250","32550","29710"
"Leaver CS","2022","Unknown","Ministry of Defence","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Ministry of Defence","Undeclared","70","70","33080","33020"
"Leaver CS","2022","Unknown","Ministry of Defence","Unknown","750","720","31840","29550"
"Leaver CS","2022","Unknown","Ministry of Justice","Heterosexual / straight","90","80","[c]","[c]"
"Leaver CS","2022","Unknown","Ministry of Justice","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Ministry of Justice","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Ministry of Justice","Unknown","2360","2230","24430","20970"
"Leaver CS","2022","Unknown","National Crime Agency","Heterosexual / straight","150","140","40280","37150"
"Leaver CS","2022","Unknown","National Crime Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","National Crime Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","National Crime Agency","Unknown","40","40","[c]","[c]"
"Leaver CS","2022","Unknown","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office for Standards in Education, Children's Services and Skills","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office for Standards in Education, Children's Services and Skills","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office for Standards in Education, Children's Services and Skills","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office for Standards in Education, Children's Services and Skills","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office of Gas and Electricity Markets","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office of Gas and Electricity Markets","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office of Gas and Electricity Markets","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office of Qualifications and Examinations Regulation","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office of Rail and Road","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office of the Secretary of State for Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office of the Secretary of State for Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scottish Government","Heterosexual / straight","150","130","37540","35000"
"Leaver CS","2022","Unknown","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scottish Government","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scottish Government","Unknown","620","550","32700","28990"
"Leaver CS","2022","Unknown","The National Archives","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","UK Statistics Authority","Heterosexual / straight","70","40","22160","19860"
"Leaver CS","2022","Unknown","UK Statistics Authority","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","UK Statistics Authority","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","UK Statistics Authority","Unknown","120","110","26510","23050"
"Leaver CS","2022","Unknown","UK Supreme Court","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Welsh Government","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Welsh Government","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Welsh Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Attorney General's Departments","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Attorney General's Departments","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Attorney General's Departments","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Cabinet Office","Heterosexual / straight","90","90","39150","34140"
"Leaver Dept.","2021","Declared disabled","Cabinet Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Cabinet Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chancellor's other departments","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chancellor's other departments","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Charity Commission","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Charity Commission","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Competition and Markets Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Competition and Markets Authority","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Competition and Markets Authority","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Department for Digital, Culture, Media and Sport","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Department for Digital, Culture, Media and Sport","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Department for Digital, Culture, Media and Sport","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Department for Education","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Department for Education","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Department for Education","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Department for Environment, Food and Rural Affairs","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Department for Environment, Food and Rural Affairs","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Department for International Trade","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Department for International Trade","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Department for International Trade","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Department for Transport","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Department for Transport","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Department for Transport","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Department for Work and Pensions","Heterosexual / straight","110","110","31760","27570"
"Leaver Dept.","2021","Declared disabled","Department for Work and Pensions","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Department for Work and Pensions","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Department of Health and Social Care","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Department of Health and Social Care","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Department of Health and Social Care","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","ESTYN","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","ESTYN","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Food Standards Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Food Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Foreign, Commonwealth and Development Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Foreign, Commonwealth and Development Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Foreign, Commonwealth and Development Office","Unknown","[c]","[c]","[c]","[c]"
