"Status","Year","Disability","Ethnicity","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Declared non-disabled","Unknown","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","Operational Delivery","370","320","26550","21920"
"Leaver CS","2022","Declared non-disabled","Unknown","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","Other","30","30","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","Science and Engineering","60","60","30140","27540"
"Leaver CS","2022","Declared non-disabled","Unknown","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","Unknown","100","80","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","White","Commercial","170","160","39130","36780"
"Leaver CS","2022","Declared non-disabled","White","Communications","150","140","39680","37540"
"Leaver CS","2022","Declared non-disabled","White","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","White","Counter Fraud","160","130","28950","27570"
"Leaver CS","2022","Declared non-disabled","White","Digital, Data and Technology","570","540","42800","39740"
"Leaver CS","2022","Declared non-disabled","White","Economics","80","80","40360","35070"
"Leaver CS","2022","Declared non-disabled","White","Finance","340","310","39880","33300"
"Leaver CS","2022","Declared non-disabled","White","Geography","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","White","Human Resources","280","260","39710","35050"
"Leaver CS","2022","Declared non-disabled","White","Inspector of Education and Training","90","90","68620","75500"
"Leaver CS","2022","Declared non-disabled","White","Intelligence Analysis","80","80","31920","29250"
"Leaver CS","2022","Declared non-disabled","White","Internal Audit","30","30","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","White","International Trade","30","30","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","White","Knowledge and Information Management","230","210","35350","30430"
"Leaver CS","2022","Declared non-disabled","White","Legal","250","220","58130","55610"
"Leaver CS","2022","Declared non-disabled","White","Medicine","200","170","58930","41840"
"Leaver CS","2022","Declared non-disabled","White","Operational Delivery","10840","9560","28330","26780"
"Leaver CS","2022","Declared non-disabled","White","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","White","Other","1400","1290","28610","22460"
"Leaver CS","2022","Declared non-disabled","White","Planning","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","White","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","White","Policy","670","620","49380","46490"
"Leaver CS","2022","Declared non-disabled","White","Project Delivery","410","380","42070","38620"
"Leaver CS","2022","Declared non-disabled","White","Property","240","220","37380","34000"
"Leaver CS","2022","Declared non-disabled","White","Psychology","50","50","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","White","Science and Engineering","820","760","37990","36330"
"Leaver CS","2022","Declared non-disabled","White","Security","360","340","32230","28890"
"Leaver CS","2022","Declared non-disabled","White","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","White","Statistics","40","40","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","White","Tax","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","White","Unknown","3440","2890","38540","30720"
"Leaver CS","2022","Declared non-disabled","White","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Operational Delivery","40","40","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","Operational Delivery","30","30","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Undeclared","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Undeclared","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Undeclared","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Undeclared","Digital, Data and Technology","30","30","[c]","[c]"
"Leaver CS","2022","Undeclared","Undeclared","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Undeclared","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Undeclared","Geography","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Undeclared","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Undeclared","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Undeclared","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Undeclared","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Undeclared","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Undeclared","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Undeclared","Operational Delivery","190","160","29820","27370"
"Leaver CS","2022","Undeclared","Undeclared","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Undeclared","Other","40","40","[c]","[c]"
"Leaver CS","2022","Undeclared","Undeclared","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Undeclared","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Undeclared","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Undeclared","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Undeclared","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Undeclared","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Undeclared","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Undeclared","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Undeclared","Tax","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Undeclared","Unknown","140","120","[c]","[c]"
"Leaver CS","2022","Undeclared","Undeclared","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Operational Delivery","60","50","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","White","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","White","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","White","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","White","Digital, Data and Technology","50","50","[c]","[c]"
"Leaver CS","2022","Undeclared","White","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","White","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","White","Geography","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","White","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","White","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","White","International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","White","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","White","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","White","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","White","Operational Delivery","790","660","27350","24250"
"Leaver CS","2022","Undeclared","White","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","White","Other","90","90","26370","21820"
"Leaver CS","2022","Undeclared","White","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","White","Policy","30","30","[c]","[c]"
"Leaver CS","2022","Undeclared","White","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","White","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","White","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","White","Science and Engineering","30","30","[c]","[c]"
"Leaver CS","2022","Undeclared","White","Security","30","30","[c]","[c]"
"Leaver CS","2022","Undeclared","White","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","White","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","White","Tax","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","White","Unknown","200","170","[c]","[c]"
"Leaver CS","2022","Undeclared","White","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Asian","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Asian","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Asian","Digital, Data and Technology","30","30","[c]","[c]"
"Leaver CS","2022","Unknown","Asian","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Asian","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Asian","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Asian","International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Asian","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Asian","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Asian","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Asian","Operational Delivery","90","80","28920","25990"
"Leaver CS","2022","Unknown","Asian","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Asian","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Asian","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Asian","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Asian","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Asian","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Asian","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Asian","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Asian","Unknown","50","40","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Operational Delivery","50","50","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Unknown","[c]","[c]","[c]","[c]"
