"Status","Year","Parent_department","Region_ITL1","Age","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Home Office","Yorkshire and The Humber","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Yorkshire and The Humber","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","East Midlands (England)","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","East Midlands (England)","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","East Midlands (England)","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","East Midlands (England)","50-59","50","50","30230","29930"
"Leaver CS","2021","Ministry of Defence","East Midlands (England)","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","East Midlands (England)","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","East of England","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","East of England","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","East of England","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","East of England","50-59","50","50","32120","26930"
"Leaver CS","2021","Ministry of Defence","East of England","60-64","60","60","32150","29200"
"Leaver CS","2021","Ministry of Defence","East of England","65+","40","40","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","London","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","London","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","London","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","London","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","London","60-64","40","40","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","London","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","North East (England)","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","North East (England)","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","North East (England)","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","North East (England)","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","North East (England)","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","North West (England)","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","North West (England)","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","North West (England)","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","North West (England)","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","North West (England)","60-64","30","30","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","North West (England)","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Northern Ireland","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Northern Ireland","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Northern Ireland","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Northern Ireland","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Northern Ireland","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Northern Ireland","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Overseas","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Overseas","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Overseas","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Overseas","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Overseas","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Overseas","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Scotland","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Scotland","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Scotland","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Scotland","50-59","80","70","34300","36740"
"Leaver CS","2021","Ministry of Defence","Scotland","60-64","50","40","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Scotland","65+","40","40","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","South East (England)","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","South East (England)","20-29","140","140","21920","19650"
"Leaver CS","2021","Ministry of Defence","South East (England)","30-39","70","70","31810","32050"
"Leaver CS","2021","Ministry of Defence","South East (England)","40-49","70","60","34780","30650"
"Leaver CS","2021","Ministry of Defence","South East (England)","50-59","130","130","34220","32550"
"Leaver CS","2021","Ministry of Defence","South East (England)","60-64","130","120","31700","29200"
"Leaver CS","2021","Ministry of Defence","South East (England)","65+","120","110","29640","26670"
"Leaver CS","2021","Ministry of Defence","South West (England)","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","South West (England)","20-29","210","200","24150","22570"
"Leaver CS","2021","Ministry of Defence","South West (England)","30-39","130","130","32940","33000"
"Leaver CS","2021","Ministry of Defence","South West (England)","40-49","110","100","36780","33130"
"Leaver CS","2021","Ministry of Defence","South West (England)","50-59","190","190","39080","37440"
"Leaver CS","2021","Ministry of Defence","South West (England)","60-64","230","210","37900","34430"
"Leaver CS","2021","Ministry of Defence","South West (England)","65+","160","140","32670","32430"
"Leaver CS","2021","Ministry of Defence","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Unknown","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Unknown","20-29","30","30","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Unknown","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Unknown","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Unknown","50-59","40","40","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Unknown","60-64","40","40","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Unknown","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Wales","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Wales","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Wales","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Wales","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Wales","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Wales","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","West Midlands (England)","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","West Midlands (England)","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","West Midlands (England)","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","West Midlands (England)","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","West Midlands (England)","60-64","30","30","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","West Midlands (England)","65+","30","30","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Yorkshire and The Humber","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Yorkshire and The Humber","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Yorkshire and The Humber","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Yorkshire and The Humber","50-59","30","30","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Yorkshire and The Humber","60-64","40","40","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Yorkshire and The Humber","65+","30","30","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","East Midlands (England)","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","East of England","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","East of England","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","London","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","London","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","London","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","London","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","London","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","London","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","North East (England)","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","North West (England)","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","North West (England)","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","North West (England)","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","North West (England)","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","South West (England)","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","South West (England)","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","South West (England)","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","South West (England)","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","South West (England)","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","South West (England)","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","West Midlands (England)","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","West Midlands (England)","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Yorkshire and The Humber","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Yorkshire and The Humber","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","East Midlands (England)","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","East Midlands (England)","20-29","170","170","19720","18880"
"Leaver CS","2021","Ministry of Justice","East Midlands (England)","30-39","110","100","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","East Midlands (England)","40-49","80","70","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","East Midlands (England)","50-59","100","90","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","East Midlands (England)","60-64","70","50","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","East Midlands (England)","65+","70","50","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","East of England","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","East of England","20-29","150","150","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","East of England","30-39","110","110","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","East of England","40-49","80","70","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","East of England","50-59","100","90","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","East of England","60-64","60","50","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","East of England","65+","80","60","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","London","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","London","20-29","280","280","27070","26410"
"Leaver CS","2021","Ministry of Justice","London","30-39","180","170","35090","30850"
"Leaver CS","2021","Ministry of Justice","London","40-49","130","120","39330","30850"
"Leaver CS","2021","Ministry of Justice","London","50-59","160","150","41260","28730"
"Leaver CS","2021","Ministry of Justice","London","60-64","100","90","37820","26430"
"Leaver CS","2021","Ministry of Justice","London","65+","100","80","26400","23200"
"Leaver CS","2021","Ministry of Justice","North East (England)","20-29","60","60","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","North East (England)","30-39","40","40","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","North East (England)","40-49","40","30","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","North East (England)","50-59","60","50","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","North East (England)","60-64","60","40","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","North East (England)","65+","40","20","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","North West (England)","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","North West (England)","20-29","150","150","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","North West (England)","30-39","100","100","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","North West (England)","40-49","70","60","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","North West (England)","50-59","130","120","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","North West (England)","60-64","100","80","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","North West (England)","65+","110","70","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Scotland","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Scotland","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Scotland","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Scotland","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Scotland","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Scotland","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","South East (England)","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","South East (England)","20-29","210","210","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","South East (England)","30-39","170","160","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","South East (England)","40-49","120","110","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","South East (England)","50-59","140","130","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","South East (England)","60-64","70","60","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","South East (England)","65+","80","60","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","South West (England)","20-29","110","110","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","South West (England)","30-39","70","60","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","South West (England)","40-49","50","40","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","South West (England)","50-59","90","90","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","South West (England)","60-64","40","30","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","South West (England)","65+","50","40","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Unknown","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Unknown","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Unknown","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Wales","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Wales","20-29","80","80","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Wales","30-39","70","70","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Wales","40-49","40","30","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Wales","50-59","60","50","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Wales","60-64","30","30","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Wales","65+","30","20","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","West Midlands (England)","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","West Midlands (England)","20-29","200","200","20050","19930"
"Leaver CS","2021","Ministry of Justice","West Midlands (England)","30-39","120","110","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","West Midlands (England)","40-49","70","60","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","West Midlands (England)","50-59","110","90","26270","21180"
