"Status","Year","Sexual_orientation","Region_ITL2","Disability","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","LGBO","Northumberland, and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Outer London - East and North East","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Outer London - East and North East","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Outer London - South","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Outer London - South","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Outer London - South","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Outer London - West and North West","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Outer London - West and North West","Declared non-disabled","50","50","30900","31060"
"New entrant CS","2022","LGBO","Outer London - West and North West","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Overseas","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Overseas","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Shropshire and Staffordshire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Shropshire and Staffordshire","Declared non-disabled","40","40","[c]","[c]"
"New entrant CS","2022","LGBO","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","South Yorkshire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","South Yorkshire","Declared non-disabled","40","40","[c]","[c]"
"New entrant CS","2022","LGBO","South Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Southern Scotland","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Southern Scotland","Declared non-disabled","30","30","[c]","[c]"
"New entrant CS","2022","LGBO","Southern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Southern Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Surrey, East and West Sussex","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Surrey, East and West Sussex","Declared non-disabled","70","70","28700","26020"
"New entrant CS","2022","LGBO","Surrey, East and West Sussex","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Tees Valley and Durham","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Tees Valley and Durham","Declared non-disabled","50","50","26130","24050"
"New entrant CS","2022","LGBO","Tees Valley and Durham","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","West Central Scotland","Declared disabled","50","50","26310","23450"
"New entrant CS","2022","LGBO","West Central Scotland","Declared non-disabled","170","170","28510","27230"
"New entrant CS","2022","LGBO","West Central Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","West Midlands","Declared disabled","40","30","[c]","[c]"
"New entrant CS","2022","LGBO","West Midlands","Declared non-disabled","100","100","28350","25800"
"New entrant CS","2022","LGBO","West Midlands","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","West Wales and The Valleys","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","West Wales and The Valleys","Declared non-disabled","70","70","25410","21840"
"New entrant CS","2022","LGBO","West Wales and The Valleys","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","West Yorkshire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","West Yorkshire","Declared non-disabled","110","100","29120","26590"
"New entrant CS","2022","LGBO","West Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Bedfordshire and Hertfordshire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Bedfordshire and Hertfordshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Bedfordshire and Hertfordshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Cheshire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Cheshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Cheshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Cornwall and Isles of Scilly","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Cornwall and Isles of Scilly","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Cornwall and Isles of Scilly","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Cumbria","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Cumbria","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Derbyshire and Nottinghamshire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Derbyshire and Nottinghamshire","Declared non-disabled","40","40","[c]","[c]"
"New entrant CS","2022","Undeclared","Derbyshire and Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Devon","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Devon","Declared non-disabled","60","60","28030","24380"
"New entrant CS","2022","Undeclared","Devon","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Devon","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Dorset and Somerset","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Dorset and Somerset","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Dorset and Somerset","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Anglia","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Anglia","Declared non-disabled","50","50","[c]","[c]"
"New entrant CS","2022","Undeclared","East Anglia","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Wales","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Wales","Declared non-disabled","70","70","29940","26590"
"New entrant CS","2022","Undeclared","East Wales","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Yorkshire and Northern Lincolnshire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Yorkshire and Northern Lincolnshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Yorkshire and Northern Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Eastern Scotland","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Eastern Scotland","Declared non-disabled","70","70","31910","27230"
"New entrant CS","2022","Undeclared","Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Essex","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Essex","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Essex","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Essex","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","Declared disabled","30","30","[c]","[c]"
"New entrant CS","2022","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","Declared non-disabled","120","110","32150","27580"
"New entrant CS","2022","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Greater Manchester","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Greater Manchester","Declared non-disabled","70","70","26850","23500"
"New entrant CS","2022","Undeclared","Greater Manchester","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Hampshire and Isle of Wight","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Hampshire and Isle of Wight","Declared non-disabled","40","40","[c]","[c]"
"New entrant CS","2022","Undeclared","Hampshire and Isle of Wight","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Herefordshire, Worcestershire and Warwickshire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Herefordshire, Worcestershire and Warwickshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Herefordshire, Worcestershire and Warwickshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Highlands and Islands","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Inner London - East","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Inner London - East","Declared non-disabled","100","100","39880","34100"
"New entrant CS","2022","Undeclared","Inner London - East","Undeclared","30","30","[c]","[c]"
"New entrant CS","2022","Undeclared","Inner London - East","Unknown","40","40","[c]","[c]"
"New entrant CS","2022","Undeclared","Inner London - West","Declared disabled","50","50","37290","32790"
"New entrant CS","2022","Undeclared","Inner London - West","Declared non-disabled","190","190","36250","33570"
"New entrant CS","2022","Undeclared","Inner London - West","Undeclared","90","90","38880","34550"
"New entrant CS","2022","Undeclared","Inner London - West","Unknown","400","240","37560","32790"
"New entrant CS","2022","Undeclared","Kent","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Kent","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Kent","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Kent","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Lancashire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Lancashire","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Leicestershire, Rutland and Northamptonshire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Leicestershire, Rutland and Northamptonshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Leicestershire, Rutland and Northamptonshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Lincolnshire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Lincolnshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Merseyside","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Merseyside","Declared non-disabled","50","40","[c]","[c]"
"New entrant CS","2022","Undeclared","Merseyside","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","North Eastern Scotland","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","North Eastern Scotland","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","North Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","North Yorkshire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","North Yorkshire","Declared non-disabled","[c]","[c]","[c]","[c]"
