"Status","Year","Sex","Region_ITL1","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Female","South West (England)","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","South West (England)","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","South West (England)","Finance","60","50","31990","27900"
"Leaver Dept.","2022","Female","South West (England)","Geography","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","South West (England)","Human Resources","40","40","[c]","[c]"
"Leaver Dept.","2022","Female","South West (England)","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","South West (England)","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","South West (England)","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","South West (England)","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","South West (England)","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","South West (England)","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","South West (England)","Operational Delivery","440","400","31750","28590"
"Leaver Dept.","2022","Female","South West (England)","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","South West (England)","Other","80","70","29650","27570"
"Leaver Dept.","2022","Female","South West (England)","Planning","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","South West (England)","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","South West (England)","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","South West (England)","Project Delivery","70","70","37120","37940"
"Leaver Dept.","2022","Female","South West (England)","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","South West (England)","Psychology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","South West (England)","Science and Engineering","370","340","36770","34530"
"Leaver Dept.","2022","Female","South West (England)","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","South West (England)","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","South West (England)","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","South West (England)","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Unknown","Commercial","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Unknown","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Unknown","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Unknown","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Unknown","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Unknown","Operational Delivery","80","70","27790","26130"
"Leaver Dept.","2022","Female","Unknown","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Unknown","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Unknown","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Unknown","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Unknown","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Unknown","Unknown","200","180","39420","32000"
"Leaver Dept.","2022","Female","Wales","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Wales","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Wales","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Wales","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Wales","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Wales","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Wales","Geography","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Wales","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Wales","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Wales","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Wales","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Wales","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Wales","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Wales","Operational Delivery","190","180","28030","27570"
"Leaver Dept.","2022","Female","Wales","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Wales","Planning","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Wales","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Wales","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Wales","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Wales","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Wales","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Wales","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Wales","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Wales","Tax","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Wales","Unknown","70","70","[c]","[c]"
"Leaver Dept.","2022","Female","Wales","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","West Midlands (England)","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","West Midlands (England)","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","West Midlands (England)","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","West Midlands (England)","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","West Midlands (England)","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","West Midlands (England)","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","West Midlands (England)","Geography","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","West Midlands (England)","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","West Midlands (England)","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","West Midlands (England)","International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","West Midlands (England)","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","West Midlands (England)","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","West Midlands (England)","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","West Midlands (England)","Operational Delivery","500","460","29700","27570"
"Leaver Dept.","2022","Female","West Midlands (England)","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","West Midlands (England)","Policy","40","30","[c]","[c]"
"Leaver Dept.","2022","Female","West Midlands (England)","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","West Midlands (England)","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","West Midlands (England)","Science and Engineering","100","90","36070","36330"
"Leaver Dept.","2022","Female","West Midlands (England)","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","West Midlands (England)","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","West Midlands (England)","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","West Midlands (England)","Unknown","50","50","[c]","[c]"
"Leaver Dept.","2022","Female","West Midlands (England)","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Yorkshire and The Humber","Commercial","50","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Yorkshire and The Humber","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Yorkshire and The Humber","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Yorkshire and The Humber","Digital, Data and Technology","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Yorkshire and The Humber","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Yorkshire and The Humber","Finance","50","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Yorkshire and The Humber","Geography","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Yorkshire and The Humber","Human Resources","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Yorkshire and The Humber","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Yorkshire and The Humber","International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Yorkshire and The Humber","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Yorkshire and The Humber","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Yorkshire and The Humber","Operational Delivery","370","350","31390","27570"
"Leaver Dept.","2022","Female","Yorkshire and The Humber","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Yorkshire and The Humber","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Yorkshire and The Humber","Planning","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Yorkshire and The Humber","Policy","100","40","[c]","[c]"
"Leaver Dept.","2022","Female","Yorkshire and The Humber","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Yorkshire and The Humber","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Yorkshire and The Humber","Psychology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Yorkshire and The Humber","Science and Engineering","70","70","39680","37470"
"Leaver Dept.","2022","Female","Yorkshire and The Humber","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Yorkshire and The Humber","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Yorkshire and The Humber","Unknown","120","100","[c]","[c]"
"Leaver Dept.","2022","Male","East Midlands (England)","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","East Midlands (England)","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","East Midlands (England)","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","East Midlands (England)","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","East Midlands (England)","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","East Midlands (England)","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","East Midlands (England)","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","East Midlands (England)","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","East Midlands (England)","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","East Midlands (England)","Operational Delivery","120","120","27440","25120"
"Leaver Dept.","2022","Male","East Midlands (England)","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","East Midlands (England)","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","East Midlands (England)","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","East Midlands (England)","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","East Midlands (England)","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","East Midlands (England)","Psychology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","East Midlands (England)","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","East Midlands (England)","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","East Midlands (England)","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","East Midlands (England)","Tax","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","East Midlands (England)","Unknown","40","40","[c]","[c]"
"Leaver Dept.","2022","Male","East of England","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","East of England","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","East of England","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","East of England","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","East of England","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","East of England","Geography","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","East of England","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","East of England","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","East of England","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","East of England","International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","East of England","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","East of England","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","East of England","Operational Delivery","110","110","32820","27570"
"Leaver Dept.","2022","Male","East of England","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","East of England","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","East of England","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","East of England","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","East of England","Science and Engineering","40","40","[c]","[c]"
"Leaver Dept.","2022","Male","East of England","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","East of England","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","London","Commercial","80","50","[c]","[c]"
"Leaver Dept.","2022","Male","London","Communications","120","90","47730","40680"
"Leaver Dept.","2022","Male","London","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","London","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","London","Digital, Data and Technology","140","120","46830","42920"
"Leaver Dept.","2022","Male","London","Economics","90","80","46200","38310"
"Leaver Dept.","2022","Male","London","Finance","110","90","51200","44500"
"Leaver Dept.","2022","Male","London","Human Resources","100","80","44150","36660"
"Leaver Dept.","2022","Male","London","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","London","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","London","International Trade","40","40","[c]","[c]"
"Leaver Dept.","2022","Male","London","Knowledge and Information Management","80","70","47320","48860"
"Leaver Dept.","2022","Male","London","Legal","40","40","[c]","[c]"
"Leaver Dept.","2022","Male","London","Medicine","60","40","97580","96960"
"Leaver Dept.","2022","Male","London","Operational Delivery","930","880","41350","35050"
"Leaver Dept.","2022","Male","London","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","London","Other","110","110","39330","31180"
"Leaver Dept.","2022","Male","London","Planning","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","London","Policy","840","700","48080","42570"
"Leaver Dept.","2022","Male","London","Project Delivery","60","60","43720","40510"
"Leaver Dept.","2022","Male","London","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","London","Psychology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","London","Science and Engineering","210","200","44670","40210"
"Leaver Dept.","2022","Male","London","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","London","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","London","Statistics","40","40","[c]","[c]"
"Leaver Dept.","2022","Male","London","Tax","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","London","Unknown","1050","850","44180","35510"
"Leaver Dept.","2022","Male","London","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","North East (England)","Commercial","[c]","[c]","[c]","[c]"
