"Status","Year","Ethnicity","Function_of_post","Responsibility_level","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Chinese","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Grants Management","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Grants Management","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Grants Management","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Grants Management","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Human Resources","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Human Resources","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Internal Audit","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Internal Audit","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Legal","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Legal","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Legal","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Legal","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Legal","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","No function","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","No function","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","No function","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","No function","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","No function","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Project Delivery","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Property","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Property","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Property","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Property","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Security","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Security","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Security","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Analysis","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Analysis","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Analysis","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Analysis","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Analysis","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Commercial","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Commercial","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Communications","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Communications","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Communications","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Communications","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Counter Fraud","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Counter Fraud","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Counter Fraud","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Debt","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Digital, Data & Technology","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Digital, Data & Technology","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Digital, Data & Technology","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Digital, Data & Technology","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Digital, Data & Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Finance","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Finance","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Finance","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Grants Management","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Grants Management","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Grants Management","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Grants Management","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Human Resources","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Human Resources","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Internal Audit","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Internal Audit","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Legal","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Legal","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Legal","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Legal","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Legal","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","No function","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","No function","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","No function","G6/G7","40","40","[c]","[c]"
"Leaver Dept.","2021","Mixed","No function","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","No function","SEO/HEO","60","60","34530","32910"
"Leaver Dept.","2021","Mixed","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Project Delivery","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Property","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Property","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Property","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Property","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Security","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Security","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Security","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","EO","40","40","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","SEO/HEO","40","40","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Analysis","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Analysis","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Analysis","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Analysis","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Analysis","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Commercial","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Commercial","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Communications","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Communications","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Communications","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Communications","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Counter Fraud","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Counter Fraud","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Counter Fraud","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Debt","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Digital, Data & Technology","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Digital, Data & Technology","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Digital, Data & Technology","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Digital, Data & Technology","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Digital, Data & Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Finance","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Finance","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Finance","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Grants Management","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Grants Management","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Grants Management","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Grants Management","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Human Resources","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Human Resources","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Internal Audit","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Internal Audit","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Legal","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Legal","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Legal","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Legal","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Legal","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","No function","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","No function","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","No function","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","No function","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","No function","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Project Delivery","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Property","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Property","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Property","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Property","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Security","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Security","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Security","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Unknown","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Analysis","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Analysis","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Analysis","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Commercial","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Communications","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Communications","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Digital, Data & Technology","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Digital, Data & Technology","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Digital, Data & Technology","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Digital, Data & Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Finance","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Finance","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Human Resources","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Human Resources","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Legal","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Legal","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Legal","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","No function","AA/AO","30","30","[c]","[c]"
"Leaver Dept.","2021","Undeclared","No function","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","No function","G6/G7","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","No function","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","No function","SEO/HEO","70","70","[c]","[c]"
"Leaver Dept.","2021","Undeclared","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Property","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Security","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Security","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Security","SEO/HEO","[c]","[c]","[c]","[c]"
