"Status","Year","Region_ITL3","Responsibility_level","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","South Teesside","Unknown","Tees Valley and Durham","50","50","[c]","[c]"
"New entrant CS","2022","South West Wales","AA/AO","West Wales and The Valleys","70","60","21350","21260"
"New entrant CS","2022","South West Wales","EO","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West Wales","G6/G7","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West Wales","SCS","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West Wales","SEO/HEO","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West Wales","Unknown","West Wales and The Valleys","40","30","[c]","[c]"
"New entrant CS","2022","Southampton","AA/AO","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southampton","EO","Hampshire and Isle of Wight","50","50","26400","26130"
"New entrant CS","2022","Southampton","G6/G7","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southampton","SCS","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southampton","SEO/HEO","Hampshire and Isle of Wight","40","40","[c]","[c]"
"New entrant CS","2022","Southampton","Unknown","Hampshire and Isle of Wight","70","70","28130","24800"
"New entrant CS","2022","Southend-on-Sea","AA/AO","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southend-on-Sea","EO","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southend-on-Sea","SEO/HEO","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southend-on-Sea","Unknown","Essex","70","60","28450","25560"
"New entrant CS","2022","Staffordshire CC","AA/AO","Shropshire and Staffordshire","350","350","22040","21840"
"New entrant CS","2022","Staffordshire CC","EO","Shropshire and Staffordshire","80","70","26730","26350"
"New entrant CS","2022","Staffordshire CC","G6/G7","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Staffordshire CC","SCS","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Staffordshire CC","SEO/HEO","Shropshire and Staffordshire","60","60","35740","33000"
"New entrant CS","2022","Staffordshire CC","Unknown","Shropshire and Staffordshire","90","70","26400","24770"
"New entrant CS","2022","Stoke-on-Trent","AA/AO","Shropshire and Staffordshire","100","90","20950","20970"
"New entrant CS","2022","Stoke-on-Trent","EO","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Stoke-on-Trent","G6/G7","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Stoke-on-Trent","SEO/HEO","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Stoke-on-Trent","Unknown","Shropshire and Staffordshire","60","60","26850","24800"
"New entrant CS","2022","Suffolk CC","AA/AO","East Anglia","290","280","22540","21260"
"New entrant CS","2022","Suffolk CC","EO","East Anglia","100","90","26200","26350"
"New entrant CS","2022","Suffolk CC","G6/G7","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Suffolk CC","SCS","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Suffolk CC","SEO/HEO","East Anglia","70","60","34020","33000"
"New entrant CS","2022","Suffolk CC","Unknown","East Anglia","110","90","29050","25370"
"New entrant CS","2022","Sunderland","AA/AO","Northumberland, and Tyne and Wear","270","250","21250","21250"
"New entrant CS","2022","Sunderland","EO","Northumberland, and Tyne and Wear","90","80","27680","27570"
"New entrant CS","2022","Sunderland","G6/G7","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sunderland","SEO/HEO","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sunderland","Unknown","Northumberland, and Tyne and Wear","50","50","[c]","[c]"
"New entrant CS","2022","Swansea","AA/AO","West Wales and The Valleys","630","590","20420","21260"
"New entrant CS","2022","Swansea","EO","West Wales and The Valleys","60","60","26260","26130"
"New entrant CS","2022","Swansea","G6/G7","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Swansea","SCS","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Swansea","SEO/HEO","West Wales and The Valleys","80","80","35540","34730"
"New entrant CS","2022","Swansea","Unknown","West Wales and The Valleys","60","60","23800","23170"
"New entrant CS","2022","Swindon","AA/AO","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Swindon","EO","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Swindon","G6/G7","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Swindon","SEO/HEO","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Swindon","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","50","40","[c]","[c]"
"New entrant CS","2022","Telford and Wrekin","AA/AO","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Telford and Wrekin","EO","Shropshire and Staffordshire","40","40","[c]","[c]"
"New entrant CS","2022","Telford and Wrekin","G6/G7","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Telford and Wrekin","SEO/HEO","Shropshire and Staffordshire","40","40","[c]","[c]"
"New entrant CS","2022","Telford and Wrekin","Unknown","Shropshire and Staffordshire","40","30","[c]","[c]"
"New entrant CS","2022","Thurrock","AA/AO","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Thurrock","EO","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Thurrock","SEO/HEO","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Torbay","AA/AO","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Torbay","EO","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Torbay","SEO/HEO","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Torbay","Unknown","Devon","30","30","[c]","[c]"
"New entrant CS","2022","Tower Hamlets","AA/AO","Inner London - East","110","110","22350","22770"
"New entrant CS","2022","Tower Hamlets","EO","Inner London - East","220","210","27800","27500"
"New entrant CS","2022","Tower Hamlets","G6/G7","Inner London - East","200","200","60400","58130"
"New entrant CS","2022","Tower Hamlets","SCS","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Tower Hamlets","SEO/HEO","Inner London - East","290","290","36490","34550"
"New entrant CS","2022","Tower Hamlets","Unknown","Inner London - East","40","30","[c]","[c]"
"New entrant CS","2022","Tyneside","AA/AO","Northumberland, and Tyne and Wear","1200","1160","21230","21260"
"New entrant CS","2022","Tyneside","EO","Northumberland, and Tyne and Wear","630","620","26470","26590"
"New entrant CS","2022","Tyneside","G6/G7","Northumberland, and Tyne and Wear","110","100","53530","52080"
"New entrant CS","2022","Tyneside","SCS","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Tyneside","SEO/HEO","Northumberland, and Tyne and Wear","400","390","33900","33080"
"New entrant CS","2022","Tyneside","Unknown","Northumberland, and Tyne and Wear","180","180","27760","26310"
"New entrant CS","2022","Unknown","AA/AO","Unknown","130","120","20990","21260"
"New entrant CS","2022","Unknown","EO","Unknown","120","100","27870","27570"
"New entrant CS","2022","Unknown","G6/G7","Unknown","50","50","[c]","[c]"
"New entrant CS","2022","Unknown","SCS","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","SEO/HEO","Unknown","170","140","31760","30900"
"New entrant CS","2022","Unknown","Unknown","Unknown","400","370","23820","16190"
"New entrant CS","2022","Wakefield","AA/AO","West Yorkshire","100","100","22600","23140"
"New entrant CS","2022","Wakefield","EO","West Yorkshire","30","30","[c]","[c]"
"New entrant CS","2022","Wakefield","G6/G7","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wakefield","SEO/HEO","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wakefield","Unknown","West Yorkshire","100","90","27980","24800"
"New entrant CS","2022","Walsall","AA/AO","West Midlands","40","40","[c]","[c]"
"New entrant CS","2022","Walsall","EO","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Walsall","G6/G7","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Walsall","SEO/HEO","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Walsall","Unknown","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wandsworth","AA/AO","Inner London - West","120","120","28150","30520"
"New entrant CS","2022","Wandsworth","EO","Inner London - West","40","40","[c]","[c]"
"New entrant CS","2022","Wandsworth","SEO/HEO","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wandsworth","Unknown","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Warrington","AA/AO","Cheshire","100","90","21760","21260"
"New entrant CS","2022","Warrington","EO","Cheshire","80","80","29750","28840"
"New entrant CS","2022","Warrington","G6/G7","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Warrington","SCS","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Warrington","SEO/HEO","Cheshire","60","60","35360","35900"
"New entrant CS","2022","Warrington","Unknown","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Warwickshire CC","AA/AO","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Warwickshire CC","EO","Herefordshire, Worcestershire and Warwickshire","80","80","26610","27570"
"New entrant CS","2022","Warwickshire CC","G6/G7","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Warwickshire CC","SEO/HEO","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Warwickshire CC","Unknown","Herefordshire, Worcestershire and Warwickshire","60","50","29180","24800"
"New entrant CS","2022","West Cumbria","AA/AO","Cumbria","120","110","21960","21300"
"New entrant CS","2022","West Cumbria","EO","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Cumbria","G6/G7","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Cumbria","SEO/HEO","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Cumbria","Unknown","Cumbria","50","50","33040","30960"
"New entrant CS","2022","West Essex","AA/AO","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Essex","EO","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Essex","G6/G7","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Essex","SEO/HEO","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Essex","Unknown","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Kent","AA/AO","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Kent","EO","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Kent","G6/G7","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Kent","SEO/HEO","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Kent","Unknown","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Lothian","AA/AO","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Lothian","EO","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Lothian","G6/G7","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Lothian","SEO/HEO","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Northamptonshire","AA/AO","Leicestershire, Rutland and Northamptonshire","60","60","21890","21260"
"New entrant CS","2022","West Northamptonshire","EO","Leicestershire, Rutland and Northamptonshire","50","50","[c]","[c]"
"New entrant CS","2022","West Northamptonshire","G6/G7","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Northamptonshire","SEO/HEO","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Northamptonshire","Unknown","Leicestershire, Rutland and Northamptonshire","60","60","29180","25080"
"New entrant CS","2022","West Surrey","AA/AO","Surrey, East and West Sussex","170","170","25120","24370"
"New entrant CS","2022","West Surrey","EO","Surrey, East and West Sussex","50","50","28430","27960"
"New entrant CS","2022","West Surrey","G6/G7","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Surrey","SCS","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Surrey","SEO/HEO","Surrey, East and West Sussex","60","60","35960","37070"
"New entrant CS","2022","West Surrey","Unknown","Surrey, East and West Sussex","90","80","29950","27060"
"New entrant CS","2022","West Sussex (North East)","AA/AO","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Sussex (North East)","EO","Surrey, East and West Sussex","110","90","27780","25770"
"New entrant CS","2022","West Sussex (North East)","G6/G7","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Sussex (North East)","SEO/HEO","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Sussex (North East)","Unknown","Surrey, East and West Sussex","30","30","[c]","[c]"
"New entrant CS","2022","West Sussex (South West)","AA/AO","Surrey, East and West Sussex","40","40","[c]","[c]"
"New entrant CS","2022","West Sussex (South West)","EO","Surrey, East and West Sussex","50","50","26910","27570"
"New entrant CS","2022","West Sussex (South West)","G6/G7","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Sussex (South West)","SCS","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Sussex (South West)","SEO/HEO","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Sussex (South West)","Unknown","Surrey, East and West Sussex","40","40","[c]","[c]"
"New entrant CS","2022","Westminster","AA/AO","Inner London - West","470","460","22850","23570"
"New entrant CS","2022","Westminster","EO","Inner London - West","1650","1570","27650","27680"
"New entrant CS","2022","Westminster","G6/G7","Inner London - West","1280","1220","57400","54110"
"New entrant CS","2022","Westminster","SCS","Inner London - West","140","130","99550","90000"
"New entrant CS","2022","Westminster","SEO/HEO","Inner London - West","3630","3520","35400","34260"
"New entrant CS","2022","Westminster","Unknown","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wiltshire","AA/AO","Gloucestershire, Wiltshire and Bath/Bristol area","310","300","20800","20890"
"New entrant CS","2022","Wiltshire","EO","Gloucestershire, Wiltshire and Bath/Bristol area","150","150","25170","24620"
"New entrant CS","2022","Wiltshire","G6/G7","Gloucestershire, Wiltshire and Bath/Bristol area","90","80","54150","51710"
"New entrant CS","2022","Wiltshire","SCS","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wiltshire","SEO/HEO","Gloucestershire, Wiltshire and Bath/Bristol area","390","380","32180","30020"
"New entrant CS","2022","Wiltshire","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","50","40","[c]","[c]"
"New entrant CS","2022","Wirral","AA/AO","Merseyside","170","170","21500","21260"
"New entrant CS","2022","Wirral","EO","Merseyside","30","30","[c]","[c]"
"New entrant CS","2022","Wirral","G6/G7","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wirral","SCS","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wirral","SEO/HEO","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wirral","Unknown","Merseyside","70","70","27510","24850"
"New entrant CS","2022","Wolverhampton","AA/AO","West Midlands","40","40","[c]","[c]"
"New entrant CS","2022","Wolverhampton","EO","West Midlands","50","50","25740","24830"
"New entrant CS","2022","Wolverhampton","G6/G7","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wolverhampton","SEO/HEO","West Midlands","50","50","31560","30190"
"New entrant CS","2022","Wolverhampton","Unknown","West Midlands","80","70","28970","26310"
"New entrant CS","2022","Worcestershire CC","AA/AO","Herefordshire, Worcestershire and Warwickshire","200","200","21910","21300"
"New entrant CS","2022","Worcestershire CC","EO","Herefordshire, Worcestershire and Warwickshire","40","40","[c]","[c]"
"New entrant CS","2022","Worcestershire CC","G6/G7","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Worcestershire CC","SCS","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Worcestershire CC","SEO/HEO","Herefordshire, Worcestershire and Warwickshire","40","40","[c]","[c]"
"New entrant CS","2022","Worcestershire CC","Unknown","Herefordshire, Worcestershire and Warwickshire","90","80","28850","26350"
"New entrant CS","2022","York","AA/AO","North Yorkshire","90","90","21290","21300"
"New entrant CS","2022","York","EO","North Yorkshire","100","100","25450","26350"
"New entrant CS","2022","York","G6/G7","North Yorkshire","60","60","52170","49340"
