"Status","Year","Function_of_post","Parent_department","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Human Resources","Ministry of Housing, Communities and Local Government","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Ministry of Housing, Communities and Local Government","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Ministry of Justice","Female","50","50","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Office for Standards in Education","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Office for Standards in Education","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Scottish Government","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Scottish Government","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","United Kingdom Statistics Authority","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","United Kingdom Statistics Authority","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Welsh Government","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Welsh Government","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","HM Treasury","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","HM Treasury","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Attorney General's Departments","Female","90","90","41700","37730"
"Leaver Dept.","2021","Legal","Attorney General's Departments","Male","60","50","47590","51250"
"Leaver Dept.","2021","Legal","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Charity Commission","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Charity Commission","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Department for Work and Pensions","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Foreign, Commonwealth and Development Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Foreign, Commonwealth and Development Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Ministry of Justice","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Office for Standards in Education","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Office for Standards in Education","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Scottish Government","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Scottish Government","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Cabinet Office","Female","550","540","38690","32000"
"Leaver Dept.","2021","No function","Cabinet Office","Male","430","430","39760","32000"
"Leaver Dept.","2021","No function","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for Business, Energy and Industrial Strategy","Female","230","210","42210","39080"
"Leaver Dept.","2021","No function","Department for Business, Energy and Industrial Strategy","Male","230","210","44420","40050"
"Leaver Dept.","2021","No function","Department for Digital, Culture, Media and Sport","Female","90","90","46200","49600"
"Leaver Dept.","2021","No function","Department for Digital, Culture, Media and Sport","Male","70","70","[c]","[c]"
"Leaver Dept.","2021","No function","Department for Education","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for Education","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for Environment, Food and Rural Affairs","Female","220","210","38950","34700"
"Leaver Dept.","2021","No function","Department for Environment, Food and Rural Affairs","Male","180","170","38370","34680"
"Leaver Dept.","2021","No function","Department for International Trade","Female","90","90","43640","38540"
"Leaver Dept.","2021","No function","Department for International Trade","Male","110","110","44760","38600"
"Leaver Dept.","2021","No function","Department for Transport","Female","70","70","25420","21590"
"Leaver Dept.","2021","No function","Department for Transport","Male","60","60","27640","21590"
"Leaver Dept.","2021","No function","Department for Work and Pensions","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department of Health and Social Care","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Foreign, Commonwealth and Development Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Foreign, Commonwealth and Development Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","HM Treasury","Female","50","50","[c]","[c]"
"Leaver Dept.","2021","No function","HM Treasury","Male","60","60","[c]","[c]"
"Leaver Dept.","2021","No function","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Ministry of Housing, Communities and Local Government","Female","140","130","42440","38820"
"Leaver Dept.","2021","No function","Ministry of Housing, Communities and Local Government","Male","120","120","38320","33210"
"Leaver Dept.","2021","No function","Ministry of Justice","Female","610","590","27320","22570"
"Leaver Dept.","2021","No function","Ministry of Justice","Male","360","360","27870","22570"
"Leaver Dept.","2021","No function","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Office for Standards in Education","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Office for Standards in Education","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Other Cabinet Office Agencies","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Other Cabinet Office Agencies","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Scottish Government","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Scottish Government","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","The National Archives","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","The National Archives","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","United Kingdom Statistics Authority","Female","40","40","[c]","[c]"
"Leaver Dept.","2021","No function","United Kingdom Statistics Authority","Male","60","50","[c]","[c]"
"Leaver Dept.","2021","No function","Wales Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Wales Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Charity Commission","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Charity Commission","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Department for Transport","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Department for Transport","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Foreign, Commonwealth and Development Office","Female","40","30","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Foreign, Commonwealth and Development Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","HM Revenue and Customs","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","HM Revenue and Customs","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","HM Treasury","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","HM Treasury","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Ministry of Defence","Female","140","130","37950","32950"
"Leaver Dept.","2021","Project Delivery","Ministry of Defence","Male","160","160","37270","33300"
"Leaver Dept.","2021","Project Delivery","Ministry of Housing, Communities and Local Government","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Ministry of Housing, Communities and Local Government","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Ministry of Justice","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Office for Standards in Education","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Office for Standards in Education","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Other Cabinet Office Agencies","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Other Cabinet Office Agencies","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Scotland Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Scotland Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Scottish Government","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Scottish Government","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","United Kingdom Statistics Authority","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","United Kingdom Statistics Authority","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
