"Status","Year","Region_ITL3","Region_ITL1","Organisation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Redbridge and Waltham Forest","London","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Redbridge and Waltham Forest","London","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Redbridge and Waltham Forest","London","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Sandwell","West Midlands (England)","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Borders","Scotland","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Sefton","North West (England)","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Sefton","North West (England)","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Sefton","North West (England)","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Sefton","North West (England)","Health and Safety Executive","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Sefton","North West (England)","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Sefton","North West (England)","HM Revenue and Customs (excl. agencies)","60","60","[c]","[c]"
"Leaver Dept.","2021","Sefton","North West (England)","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Sefton","North West (England)","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Sefton","North West (England)","Valuation Office Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Sheffield","Yorkshire and The Humber","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Sheffield","Yorkshire and The Humber","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Sheffield","Yorkshire and The Humber","Department for Work and Pensions (excl. agencies)","50","40","[c]","[c]"
"Leaver Dept.","2021","Sheffield","Yorkshire and The Humber","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Sheffield","Yorkshire and The Humber","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Sheffield","Yorkshire and The Humber","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Sheffield","Yorkshire and The Humber","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Sheffield","Yorkshire and The Humber","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Sheffield","Yorkshire and The Humber","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Sheffield","Yorkshire and The Humber","Home Office (incl. agencies)","60","50","30100","24890"
"Leaver Dept.","2021","Sheffield","Yorkshire and The Humber","Ministry of Housing, Communities and Local Government (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Sheffield","Yorkshire and The Humber","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shetland Islands","Scotland","Met Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shropshire CC","West Midlands (England)","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shropshire CC","West Midlands (England)","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shropshire CC","West Midlands (England)","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shropshire CC","West Midlands (England)","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shropshire CC","West Midlands (England)","Valuation Office Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Solihull","West Midlands (England)","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Solihull","West Midlands (England)","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Solihull","West Midlands (England)","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Solihull","West Midlands (England)","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Somerset","South West (England)","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Somerset","South West (England)","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Somerset","South West (England)","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Somerset","South West (England)","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Somerset","South West (England)","UK Hydrographic Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South and West Derbyshire","East Midlands (England)","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South and West Derbyshire","East Midlands (England)","Health and Safety Executive","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South and West Derbyshire","East Midlands (England)","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South and West Derbyshire","East Midlands (England)","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Ayrshire","Scotland","Crown Office and Procurator Fiscal Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Hampshire","South East (England)","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Hampshire","South East (England)","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Hampshire","South East (England)","Defence Science and Technology Laboratory","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Hampshire","South East (England)","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Hampshire","South East (England)","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Hampshire","South East (England)","United Kingdom Statistics Authority","50","50","[c]","[c]"
"Leaver Dept.","2021","South Lanarkshire","Scotland","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Lanarkshire","Scotland","Crown Office and Procurator Fiscal Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Lanarkshire","Scotland","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Lanarkshire","Scotland","Department for International Development","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Lanarkshire","Scotland","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Lanarkshire","Scotland","Foreign, Commonwealth and Development Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Lanarkshire","Scotland","HM Revenue and Customs (excl. agencies)","40","40","[c]","[c]"
"Leaver Dept.","2021","South Lanarkshire","Scotland","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Nottinghamshire","East Midlands (England)","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Nottinghamshire","East Midlands (England)","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Nottinghamshire","East Midlands (England)","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Teesside","North East (England)","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Teesside","North East (England)","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Teesside","North East (England)","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West Wales","Wales","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West Wales","Wales","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West Wales","Wales","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West Wales","Wales","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southampton","South East (England)","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southampton","South East (England)","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southampton","South East (England)","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southampton","South East (England)","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southampton","South East (England)","Insolvency Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southampton","South East (England)","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southampton","South East (England)","Valuation Office Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southend-on-Sea","East of England","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southend-on-Sea","East of England","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southend-on-Sea","East of England","Insolvency Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Staffordshire CC","West Midlands (England)","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Staffordshire CC","West Midlands (England)","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Staffordshire CC","West Midlands (England)","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Staffordshire CC","West Midlands (England)","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Staffordshire CC","West Midlands (England)","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Staffordshire CC","West Midlands (England)","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Staffordshire CC","West Midlands (England)","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Staffordshire CC","West Midlands (England)","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Stoke-on-Trent","West Midlands (England)","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Stoke-on-Trent","West Midlands (England)","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Stoke-on-Trent","West Midlands (England)","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Stoke-on-Trent","West Midlands (England)","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Stoke-on-Trent","West Midlands (England)","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Stoke-on-Trent","West Midlands (England)","Valuation Office Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Suffolk","East of England","Centre for Environment, Fisheries and Aquaculture Science","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Suffolk","East of England","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Suffolk","East of England","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Suffolk","East of England","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Suffolk","East of England","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Suffolk","East of England","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Suffolk","East of England","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Sunderland","North East (England)","Department for Work and Pensions (excl. agencies)","30","30","[c]","[c]"
"Leaver Dept.","2021","Sunderland","North East (England)","HM Revenue and Customs (excl. agencies)","50","50","[c]","[c]"
"Leaver Dept.","2021","Swansea","Wales","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Swansea","Wales","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Swansea","Wales","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Swansea","Wales","Driver and Vehicle Licensing Agency","100","100","26970","21590"
"Leaver Dept.","2021","Swansea","Wales","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Swansea","Wales","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Swansea","Wales","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Swansea","Wales","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Swansea","Wales","Legal Aid Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Swansea","Wales","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Swansea","Wales","Welsh Government (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Swindon","South West (England)","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Swindon","South West (England)","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Swindon","South West (England)","UK Space Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Telford and Wrekin","West Midlands (England)","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Telford and Wrekin","West Midlands (England)","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Telford and Wrekin","West Midlands (England)","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Thurrock","East of England","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tower Hamlets","London","Cabinet Office (excl. agencies)","50","50","49520","52500"
"Leaver Dept.","2021","Tower Hamlets","London","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tower Hamlets","London","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tower Hamlets","London","Health and Safety Executive","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tower Hamlets","London","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tower Hamlets","London","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tower Hamlets","London","HM Revenue and Customs (excl. agencies)","80","80","[c]","[c]"
"Leaver Dept.","2021","Tower Hamlets","London","Medicines and Healthcare Products Regulatory Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tower Hamlets","London","Ministry of Justice (excl. agencies)","60","60","46210","40480"
"Leaver Dept.","2021","Tower Hamlets","London","Office of Gas and Electricity Markets","40","40","[c]","[c]"
"Leaver Dept.","2021","Tower Hamlets","London","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tower Hamlets","London","Valuation Office Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tyneside","North East (England)","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tyneside","North East (England)","Cabinet Office (excl. agencies)","40","40","[c]","[c]"
"Leaver Dept.","2021","Tyneside","North East (England)","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tyneside","North East (England)","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
