"Status","Year","Responsibility_level","Parent_department","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","SEO/HEO","Department for Environment, Food and Rural Affairs","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","30","30","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Department for International Trade","London","50","50","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Department for International Trade","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Department for International Trade","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Department for International Trade","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Department for International Trade","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Department for Levelling Up, Housing and Communities","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Department for Levelling Up, Housing and Communities","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Department for Levelling Up, Housing and Communities","London","40","40","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Department for Levelling Up, Housing and Communities","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Department for Levelling Up, Housing and Communities","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Department for Levelling Up, Housing and Communities","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Department for Levelling Up, Housing and Communities","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Department for Levelling Up, Housing and Communities","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Department for Levelling Up, Housing and Communities","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Department for Transport","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Department for Transport","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Department for Transport","London","100","90","39150","37110"
"Leaver CS","2022","SEO/HEO","Department for Transport","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Department for Transport","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Department for Transport","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Department for Transport","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Department for Transport","South East (England)","50","50","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Department for Transport","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Department for Transport","Unknown","40","40","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Department for Transport","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Department for Transport","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Department for Transport","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Department for Work and Pensions","East Midlands (England)","30","30","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Department for Work and Pensions","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Department for Work and Pensions","London","80","80","39980","39000"
"Leaver CS","2022","SEO/HEO","Department for Work and Pensions","North East (England)","80","70","35790","34290"
"Leaver CS","2022","SEO/HEO","Department for Work and Pensions","North West (England)","150","130","37120","35310"
"Leaver CS","2022","SEO/HEO","Department for Work and Pensions","Scotland","50","40","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Department for Work and Pensions","South East (England)","40","30","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Department for Work and Pensions","South West (England)","30","30","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Department for Work and Pensions","Wales","40","30","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Department for Work and Pensions","West Midlands (England)","30","30","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Department for Work and Pensions","Yorkshire and The Humber","120","100","36000","34290"
"Leaver CS","2022","SEO/HEO","Department of Health and Social Care","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Department of Health and Social Care","East of England","100","90","36520","37190"
"Leaver CS","2022","SEO/HEO","Department of Health and Social Care","London","740","550","36200","36330"
"Leaver CS","2022","SEO/HEO","Department of Health and Social Care","North East (England)","40","30","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Department of Health and Social Care","North West (England)","40","30","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Department of Health and Social Care","South East (England)","40","40","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Department of Health and Social Care","South West (England)","80","70","35090","36330"
"Leaver CS","2022","SEO/HEO","Department of Health and Social Care","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Department of Health and Social Care","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Department of Health and Social Care","West Midlands (England)","40","30","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Department of Health and Social Care","Yorkshire and The Humber","150","100","35850","36330"
"Leaver CS","2022","SEO/HEO","Food Standards Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Food Standards Agency","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Food Standards Agency","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Food Standards Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Food Standards Agency","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Food Standards Agency","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Food Standards Agency","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Food Standards Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Food Standards Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Foreign, Commonwealth and Development Office","London","90","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Foreign, Commonwealth and Development Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Foreign, Commonwealth and Development Office","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Foreign, Commonwealth and Development Office","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","HM Land Registry","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","HM Land Registry","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","HM Land Registry","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","HM Land Registry","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","HM Land Registry","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","HM Land Registry","South West (England)","60","50","37910","38450"
"Leaver CS","2022","SEO/HEO","HM Land Registry","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","HM Land Registry","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","HM Land Registry","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","HM Revenue and Customs","East Midlands (England)","70","60","[c]","[c]"
"Leaver CS","2022","SEO/HEO","HM Revenue and Customs","East of England","40","40","[c]","[c]"
"Leaver CS","2022","SEO/HEO","HM Revenue and Customs","London","170","150","[c]","[c]"
"Leaver CS","2022","SEO/HEO","HM Revenue and Customs","North East (England)","100","80","[c]","[c]"
"Leaver CS","2022","SEO/HEO","HM Revenue and Customs","North West (England)","150","120","[c]","[c]"
"Leaver CS","2022","SEO/HEO","HM Revenue and Customs","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","HM Revenue and Customs","Scotland","90","80","[c]","[c]"
"Leaver CS","2022","SEO/HEO","HM Revenue and Customs","South East (England)","40","30","[c]","[c]"
"Leaver CS","2022","SEO/HEO","HM Revenue and Customs","South West (England)","30","30","[c]","[c]"
"Leaver CS","2022","SEO/HEO","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","HM Revenue and Customs","Wales","40","30","[c]","[c]"
"Leaver CS","2022","SEO/HEO","HM Revenue and Customs","West Midlands (England)","80","70","[c]","[c]"
"Leaver CS","2022","SEO/HEO","HM Revenue and Customs","Yorkshire and The Humber","60","50","[c]","[c]"
"Leaver CS","2022","SEO/HEO","HM Treasury","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","HM Treasury","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","HM Treasury","London","80","80","[c]","[c]"
"Leaver CS","2022","SEO/HEO","HM Treasury","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","HM Treasury","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","HM Treasury","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","HM Treasury","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","HM Treasury","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","HM Treasury","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","HM Treasury","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Home Office","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Home Office","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Home Office","London","280","260","39090","37510"
"Leaver CS","2022","SEO/HEO","Home Office","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Home Office","North West (England)","50","50","34470","32510"
"Leaver CS","2022","SEO/HEO","Home Office","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Home Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Home Office","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Home Office","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Home Office","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Home Office","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Home Office","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Home Office","Yorkshire and The Humber","40","40","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Ministry of Defence","East Midlands (England)","50","50","37600","35390"
"Leaver CS","2022","SEO/HEO","Ministry of Defence","East of England","90","90","39490","37000"
"Leaver CS","2022","SEO/HEO","Ministry of Defence","London","100","100","40050","40000"
"Leaver CS","2022","SEO/HEO","Ministry of Defence","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Ministry of Defence","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Ministry of Defence","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Ministry of Defence","Overseas","60","50","40230","40120"
"Leaver CS","2022","SEO/HEO","Ministry of Defence","Scotland","90","80","37260","34730"
"Leaver CS","2022","SEO/HEO","Ministry of Defence","South East (England)","270","260","37910","37260"
"Leaver CS","2022","SEO/HEO","Ministry of Defence","South West (England)","760","720","36190","36200"
"Leaver CS","2022","SEO/HEO","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Ministry of Defence","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Ministry of Defence","West Midlands (England)","50","50","37180","34800"
"Leaver CS","2022","SEO/HEO","Ministry of Defence","Yorkshire and The Humber","40","40","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Ministry of Justice","East Midlands (England)","60","50","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Ministry of Justice","East of England","60","50","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Ministry of Justice","London","250","240","38010","36800"
"Leaver CS","2022","SEO/HEO","Ministry of Justice","North East (England)","30","30","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Ministry of Justice","North West (England)","70","60","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Ministry of Justice","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Ministry of Justice","South East (England)","80","70","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Ministry of Justice","South West (England)","50","40","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Ministry of Justice","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Ministry of Justice","West Midlands (England)","50","50","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Ministry of Justice","Yorkshire and The Humber","60","50","[c]","[c]"
"Leaver CS","2022","SEO/HEO","National Crime Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","National Crime Agency","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","National Crime Agency","London","40","30","[c]","[c]"
"Leaver CS","2022","SEO/HEO","National Crime Agency","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","National Crime Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","National Crime Agency","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","National Crime Agency","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","National Crime Agency","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","National Crime Agency","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","National Crime Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","National Crime Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Northern Ireland Office","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Office for Standards in Education, Children's Services and Skills","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Office for Standards in Education, Children's Services and Skills","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Office for Standards in Education, Children's Services and Skills","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Office for Standards in Education, Children's Services and Skills","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Office for Standards in Education, Children's Services and Skills","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Office for Standards in Education, Children's Services and Skills","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Office for Standards in Education, Children's Services and Skills","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Office for Standards in Education, Children's Services and Skills","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Office of Gas and Electricity Markets","London","50","50","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Office of Gas and Electricity Markets","Scotland","30","30","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Office of Gas and Electricity Markets","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Office of Qualifications and Examinations Regulation","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
