"Status","Year","Sex","Organisation","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Female","Health and Safety Executive","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Health and Safety Executive","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Health and Safety Executive","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","HM Courts and Tribunals Service","East Midlands (England)","140","120","20640","20370"
"Leaver CS","2022","Female","HM Courts and Tribunals Service","East of England","100","80","22000","20970"
"Leaver CS","2022","Female","HM Courts and Tribunals Service","London","350","330","26590","23720"
"Leaver CS","2022","Female","HM Courts and Tribunals Service","North East (England)","30","20","[c]","[c]"
"Leaver CS","2022","Female","HM Courts and Tribunals Service","North West (England)","160","130","24050","20970"
"Leaver CS","2022","Female","HM Courts and Tribunals Service","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","HM Courts and Tribunals Service","South East (England)","130","120","23710","20970"
"Leaver CS","2022","Female","HM Courts and Tribunals Service","South West (England)","110","90","22110","20370"
"Leaver CS","2022","Female","HM Courts and Tribunals Service","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","HM Courts and Tribunals Service","Wales","70","60","21200","20370"
"Leaver CS","2022","Female","HM Courts and Tribunals Service","West Midlands (England)","160","140","21870","20650"
"Leaver CS","2022","Female","HM Courts and Tribunals Service","Yorkshire and The Humber","90","80","23370","20160"
"Leaver CS","2022","Female","HM Land Registry","East Midlands (England)","30","30","[c]","[c]"
"Leaver CS","2022","Female","HM Land Registry","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","HM Land Registry","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","HM Land Registry","North East (England)","30","20","[c]","[c]"
"Leaver CS","2022","Female","HM Land Registry","North West (England)","30","30","[c]","[c]"
"Leaver CS","2022","Female","HM Land Registry","South West (England)","60","40","32430","30750"
"Leaver CS","2022","Female","HM Land Registry","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","HM Land Registry","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","HM Land Registry","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","HM Prison and Probation Service","East Midlands (England)","320","300","[c]","[c]"
"Leaver CS","2022","Female","HM Prison and Probation Service","East of England","410","380","[c]","[c]"
"Leaver CS","2022","Female","HM Prison and Probation Service","London","430","410","[c]","[c]"
"Leaver CS","2022","Female","HM Prison and Probation Service","North East (England)","140","120","[c]","[c]"
"Leaver CS","2022","Female","HM Prison and Probation Service","North West (England)","330","300","[c]","[c]"
"Leaver CS","2022","Female","HM Prison and Probation Service","South East (England)","630","580","[c]","[c]"
"Leaver CS","2022","Female","HM Prison and Probation Service","South West (England)","300","260","[c]","[c]"
"Leaver CS","2022","Female","HM Prison and Probation Service","Unknown","170","150","[c]","[c]"
"Leaver CS","2022","Female","HM Prison and Probation Service","Wales","180","160","[c]","[c]"
"Leaver CS","2022","Female","HM Prison and Probation Service","West Midlands (England)","280","250","[c]","[c]"
"Leaver CS","2022","Female","HM Prison and Probation Service","Yorkshire and The Humber","370","330","[c]","[c]"
"Leaver CS","2022","Female","HM Revenue and Customs (excl. agencies)","East Midlands (England)","200","150","[c]","[c]"
"Leaver CS","2022","Female","HM Revenue and Customs (excl. agencies)","East of England","40","30","[c]","[c]"
"Leaver CS","2022","Female","HM Revenue and Customs (excl. agencies)","London","240","220","[c]","[c]"
"Leaver CS","2022","Female","HM Revenue and Customs (excl. agencies)","North East (England)","530","400","[c]","[c]"
"Leaver CS","2022","Female","HM Revenue and Customs (excl. agencies)","North West (England)","440","360","[c]","[c]"
"Leaver CS","2022","Female","HM Revenue and Customs (excl. agencies)","Northern Ireland","60","50","[c]","[c]"
"Leaver CS","2022","Female","HM Revenue and Customs (excl. agencies)","Scotland","470","380","[c]","[c]"
"Leaver CS","2022","Female","HM Revenue and Customs (excl. agencies)","South East (England)","100","80","[c]","[c]"
"Leaver CS","2022","Female","HM Revenue and Customs (excl. agencies)","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","HM Revenue and Customs (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","HM Revenue and Customs (excl. agencies)","Wales","160","130","[c]","[c]"
"Leaver CS","2022","Female","HM Revenue and Customs (excl. agencies)","West Midlands (England)","170","140","[c]","[c]"
"Leaver CS","2022","Female","HM Revenue and Customs (excl. agencies)","Yorkshire and The Humber","190","150","[c]","[c]"
"Leaver CS","2022","Female","HM Treasury (excl. agencies)","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","HM Treasury (excl. agencies)","London","80","80","[c]","[c]"
"Leaver CS","2022","Female","HM Treasury (excl. agencies)","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Home Office","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Home Office","East of England","50","40","25250","24890"
"Leaver CS","2022","Female","Home Office","London","440","400","36620","30120"
"Leaver CS","2022","Female","Home Office","North East (England)","50","30","[c]","[c]"
"Leaver CS","2022","Female","Home Office","North West (England)","230","180","25490","24890"
"Leaver CS","2022","Female","Home Office","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Home Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Home Office","Scotland","30","20","[c]","[c]"
"Leaver CS","2022","Female","Home Office","South East (England)","60","40","27070","26160"
"Leaver CS","2022","Female","Home Office","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Home Office","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Home Office","West Midlands (England)","40","30","[c]","[c]"
"Leaver CS","2022","Female","Home Office","Yorkshire and The Humber","80","70","28960","25310"
"Leaver CS","2022","Female","Institute for Apprenticeships and Technical Education","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Institute for Apprenticeships and Technical Education","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Institute for Apprenticeships and Technical Education","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Intellectual Property Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Intellectual Property Office","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Legal Aid Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Legal Aid Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Legal Aid Agency","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Legal Aid Agency","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Legal Aid Agency","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Legal Aid Agency","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Legal Aid Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Maritime and Coastguard Agency","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Maritime and Coastguard Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Maritime and Coastguard Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Maritime and Coastguard Agency","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Maritime and Coastguard Agency","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Maritime and Coastguard Agency","South East (England)","50","50","30120","26700"
"Leaver CS","2022","Female","Maritime and Coastguard Agency","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Maritime and Coastguard Agency","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Maritime and Coastguard Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Medicines and Healthcare Products Regulatory Agency","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Medicines and Healthcare Products Regulatory Agency","London","130","130","44160","33460"
"Leaver CS","2022","Female","Met Office","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Met Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Met Office","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Met Office","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Met Office","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Met Office","South West (England)","40","30","[c]","[c]"
"Leaver CS","2022","Female","Met Office","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Met Office","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Met Office","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Ministry of Defence (excl. agencies)","East Midlands (England)","90","80","26410","21380"
"Leaver CS","2022","Female","Ministry of Defence (excl. agencies)","East of England","150","140","28480","21830"
"Leaver CS","2022","Female","Ministry of Defence (excl. agencies)","London","100","90","35370","34000"
"Leaver CS","2022","Female","Ministry of Defence (excl. agencies)","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Ministry of Defence (excl. agencies)","North West (England)","60","50","25830","22170"
"Leaver CS","2022","Female","Ministry of Defence (excl. agencies)","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Ministry of Defence (excl. agencies)","Overseas","30","30","[c]","[c]"
"Leaver CS","2022","Female","Ministry of Defence (excl. agencies)","Scotland","110","100","28260","26350"
"Leaver CS","2022","Female","Ministry of Defence (excl. agencies)","South East (England)","320","290","28960","23460"
"Leaver CS","2022","Female","Ministry of Defence (excl. agencies)","South West (England)","280","240","31320","26670"
"Leaver CS","2022","Female","Ministry of Defence (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Ministry of Defence (excl. agencies)","Wales","30","30","[c]","[c]"
"Leaver CS","2022","Female","Ministry of Defence (excl. agencies)","West Midlands (England)","80","70","30100","26350"
"Leaver CS","2022","Female","Ministry of Defence (excl. agencies)","Yorkshire and The Humber","70","60","26820","23280"
"Leaver CS","2022","Female","Ministry of Justice (excl. agencies)","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Ministry of Justice (excl. agencies)","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Ministry of Justice (excl. agencies)","London","170","160","42900","37660"
"Leaver CS","2022","Female","Ministry of Justice (excl. agencies)","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Ministry of Justice (excl. agencies)","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Ministry of Justice (excl. agencies)","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Ministry of Justice (excl. agencies)","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Ministry of Justice (excl. agencies)","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Ministry of Justice (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Ministry of Justice (excl. agencies)","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Ministry of Justice (excl. agencies)","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Ministry of Justice (excl. agencies)","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","National Crime Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","National Crime Agency","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","National Crime Agency","London","40","40","[c]","[c]"
"Leaver CS","2022","Female","National Crime Agency","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","National Crime Agency","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","National Crime Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","National Crime Agency","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","National Crime Agency","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","National Crime Agency","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","National Crime Agency","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","National Crime Agency","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","National Crime Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","National Crime Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","National Infrastructure Commission","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","National Records of Scotland","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","National Savings and Investments","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","National Savings and Investments","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","National Savings and Investments","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","National Savings and Investments","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Northern Ireland Office","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Office for Budget Responsibility","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","[c]","[c]","[c]","[c]"
