"Status","Year","Region_ITL3","Disability","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Wandsworth","Declared disabled","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wandsworth","Declared disabled","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wandsworth","Declared non-disabled","Female","30","30","[c]","[c]"
"Leaver CS","2022","Wandsworth","Declared non-disabled","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wandsworth","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wandsworth","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wandsworth","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wandsworth","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Warrington","Declared disabled","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Warrington","Declared disabled","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Warrington","Declared non-disabled","Female","40","30","[c]","[c]"
"Leaver CS","2022","Warrington","Declared non-disabled","Male","60","50","[c]","[c]"
"Leaver CS","2022","Warrington","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Warrington","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Warrington","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Warrington","Unknown","Male","40","30","[c]","[c]"
"Leaver CS","2022","Warwickshire CC","Declared disabled","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Warwickshire CC","Declared disabled","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Warwickshire CC","Declared non-disabled","Female","50","40","[c]","[c]"
"Leaver CS","2022","Warwickshire CC","Declared non-disabled","Male","50","40","[c]","[c]"
"Leaver CS","2022","Warwickshire CC","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Warwickshire CC","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Warwickshire CC","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Warwickshire CC","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Cumbria","Declared disabled","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Cumbria","Declared disabled","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Cumbria","Declared non-disabled","Female","50","40","[c]","[c]"
"Leaver CS","2022","West Cumbria","Declared non-disabled","Male","40","40","[c]","[c]"
"Leaver CS","2022","West Cumbria","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Cumbria","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Cumbria","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Cumbria","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Essex","Declared disabled","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Essex","Declared disabled","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Essex","Declared non-disabled","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Essex","Declared non-disabled","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Essex","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Essex","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Kent","Declared disabled","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Kent","Declared disabled","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Kent","Declared non-disabled","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Kent","Declared non-disabled","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Kent","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Kent","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Lothian","Declared disabled","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Lothian","Declared disabled","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Lothian","Declared non-disabled","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Lothian","Declared non-disabled","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Lothian","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Lothian","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Lothian","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Northamptonshire","Declared disabled","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Northamptonshire","Declared disabled","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Northamptonshire","Declared non-disabled","Female","70","60","[c]","[c]"
"Leaver CS","2022","West Northamptonshire","Declared non-disabled","Male","40","40","[c]","[c]"
"Leaver CS","2022","West Northamptonshire","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Northamptonshire","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Northamptonshire","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Northamptonshire","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Surrey","Declared disabled","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Surrey","Declared disabled","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Surrey","Declared non-disabled","Female","100","90","30770","29290"
"Leaver CS","2022","West Surrey","Declared non-disabled","Male","90","80","37100","29290"
"Leaver CS","2022","West Surrey","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Surrey","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Surrey","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Surrey","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Sussex (North East)","Declared disabled","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Sussex (North East)","Declared disabled","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Sussex (North East)","Declared non-disabled","Female","40","40","[c]","[c]"
"Leaver CS","2022","West Sussex (North East)","Declared non-disabled","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Sussex (North East)","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Sussex (North East)","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Sussex (North East)","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Sussex (North East)","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Sussex (South West)","Declared disabled","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Sussex (South West)","Declared disabled","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Sussex (South West)","Declared non-disabled","Female","40","30","[c]","[c]"
"Leaver CS","2022","West Sussex (South West)","Declared non-disabled","Male","30","30","[c]","[c]"
"Leaver CS","2022","West Sussex (South West)","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Sussex (South West)","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Sussex (South West)","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Sussex (South West)","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Westminster","Declared disabled","Female","190","170","39450","35070"
"Leaver CS","2022","Westminster","Declared disabled","Male","150","130","44270","37380"
"Leaver CS","2022","Westminster","Declared non-disabled","Female","1160","1030","44500","40050"
"Leaver CS","2022","Westminster","Declared non-disabled","Male","1140","1030","49420","45020"
"Leaver CS","2022","Westminster","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Westminster","Undeclared","Female","100","90","45690","41500"
"Leaver CS","2022","Westminster","Undeclared","Male","90","90","48280","49220"
"Leaver CS","2022","Westminster","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Westminster","Unknown","Female","910","680","41050","34630"
"Leaver CS","2022","Westminster","Unknown","Male","730","560","45250","40160"
"Leaver CS","2022","Wiltshire","Declared disabled","Female","40","30","[c]","[c]"
"Leaver CS","2022","Wiltshire","Declared disabled","Male","40","30","[c]","[c]"
"Leaver CS","2022","Wiltshire","Declared non-disabled","Female","240","220","31460","27570"
"Leaver CS","2022","Wiltshire","Declared non-disabled","Male","310","310","33820","30400"
"Leaver CS","2022","Wiltshire","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wiltshire","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wiltshire","Unknown","Female","40","40","[c]","[c]"
"Leaver CS","2022","Wiltshire","Unknown","Male","60","50","36050","33150"
"Leaver CS","2022","Wirral","Declared disabled","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wirral","Declared disabled","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wirral","Declared non-disabled","Female","70","50","25470","25120"
"Leaver CS","2022","Wirral","Declared non-disabled","Male","40","40","[c]","[c]"
"Leaver CS","2022","Wirral","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wirral","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wirral","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wirral","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wolverhampton","Declared disabled","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wolverhampton","Declared disabled","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wolverhampton","Declared non-disabled","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wolverhampton","Declared non-disabled","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wolverhampton","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wolverhampton","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wolverhampton","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wolverhampton","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Worcestershire CC","Declared disabled","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Worcestershire CC","Declared disabled","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Worcestershire CC","Declared non-disabled","Female","80","70","[c]","[c]"
"Leaver CS","2022","Worcestershire CC","Declared non-disabled","Male","80","80","[c]","[c]"
"Leaver CS","2022","Worcestershire CC","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Worcestershire CC","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Worcestershire CC","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Worcestershire CC","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","York","Declared disabled","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","York","Declared disabled","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","York","Declared non-disabled","Female","70","60","30970","23690"
"Leaver CS","2022","York","Declared non-disabled","Male","70","60","38280","31660"
"Leaver CS","2022","York","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","York","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","York","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","York","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Aberdeen City and Aberdeenshire","Declared disabled","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Aberdeen City and Aberdeenshire","Declared disabled","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Aberdeen City and Aberdeenshire","Declared non-disabled","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Aberdeen City and Aberdeenshire","Declared non-disabled","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Aberdeen City and Aberdeenshire","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Angus and Dundee City","Declared disabled","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Angus and Dundee City","Declared disabled","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Angus and Dundee City","Declared non-disabled","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Angus and Dundee City","Declared non-disabled","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Angus and Dundee City","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Angus and Dundee City","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Angus and Dundee City","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Angus and Dundee City","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Barking & Dagenham and Havering","Declared disabled","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Barking & Dagenham and Havering","Declared disabled","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Barking & Dagenham and Havering","Declared non-disabled","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Barking & Dagenham and Havering","Declared non-disabled","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Barnet","Declared disabled","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Barnet","Declared disabled","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Barnet","Declared non-disabled","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Barnet","Declared non-disabled","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Barnet","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Barnet","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Barnet","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Barnsley, Doncaster and Rotherham","Declared disabled","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Barnsley, Doncaster and Rotherham","Declared disabled","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Barnsley, Doncaster and Rotherham","Declared non-disabled","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Barnsley, Doncaster and Rotherham","Declared non-disabled","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Barnsley, Doncaster and Rotherham","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Declared disabled","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Declared disabled","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Declared non-disabled","Female","140","140","35180","31980"
"Leaver Dept.","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Declared non-disabled","Male","180","180","35530","32710"
"Leaver Dept.","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","Male","30","30","[c]","[c]"
"Leaver Dept.","2021","Bedford","Declared disabled","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedford","Declared disabled","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedford","Declared non-disabled","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedford","Declared non-disabled","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedford","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedford","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Belfast","Declared disabled","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Belfast","Declared disabled","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Belfast","Declared non-disabled","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Belfast","Declared non-disabled","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Belfast","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Belfast","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Belfast","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire","Declared disabled","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire","Declared disabled","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire","Declared non-disabled","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire","Declared non-disabled","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bexley and Greenwich","Declared disabled","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bexley and Greenwich","Declared disabled","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bexley and Greenwich","Declared non-disabled","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bexley and Greenwich","Declared non-disabled","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bexley and Greenwich","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bexley and Greenwich","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bexley and Greenwich","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Birmingham","Declared disabled","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Birmingham","Declared disabled","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Birmingham","Declared non-disabled","Female","90","80","26810","22570"
"Leaver Dept.","2021","Birmingham","Declared non-disabled","Male","80","80","29000","23900"
"Leaver Dept.","2021","Birmingham","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Birmingham","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Birmingham","Unknown","Female","40","40","[c]","[c]"
"Leaver Dept.","2021","Birmingham","Unknown","Male","30","30","[c]","[c]"
"Leaver Dept.","2021","Blackburn with Darwen","Declared disabled","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Blackburn with Darwen","Declared disabled","Male","[c]","[c]","[c]","[c]"
