"Status","Year","Organisation","Profession_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Companies House","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Companies House","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Companies House","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Companies House","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Companies House","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Companies House","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Companies House","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Companies House","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Companies House","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Companies House","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Companies House","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Companies House","Legal","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Companies House","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Companies House","Operational Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Companies House","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Companies House","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Companies House","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Companies House","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Companies House","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Companies House","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Companies House","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Companies House","Property","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Companies House","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Companies House","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Companies House","Security","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Companies House","Statistics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Companies House","Statistics","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Companies House","Statistics","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Competition and Markets Authority","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Competition and Markets Authority","Commercial","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Competition and Markets Authority","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Competition and Markets Authority","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Competition and Markets Authority","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Competition and Markets Authority","Communications","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Competition and Markets Authority","Corporate Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Competition and Markets Authority","Corporate Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Competition and Markets Authority","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Competition and Markets Authority","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Competition and Markets Authority","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Competition and Markets Authority","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Competition and Markets Authority","Economics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Competition and Markets Authority","Economics","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Competition and Markets Authority","Economics","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Competition and Markets Authority","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Competition and Markets Authority","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Competition and Markets Authority","Intelligence Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Competition and Markets Authority","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Competition and Markets Authority","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Competition and Markets Authority","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Competition and Markets Authority","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Competition and Markets Authority","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Competition and Markets Authority","Legal","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Competition and Markets Authority","Legal","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Competition and Markets Authority","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Competition and Markets Authority","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Competition and Markets Authority","Policy","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Competition and Markets Authority","Project Delivery","Heterosexual / straight","40","30","[c]","[c]"
"Leaver CS","2022","Competition and Markets Authority","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Competition and Markets Authority","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Criminal Injuries Compensation Authority","Operational Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Criminal Injuries Compensation Authority","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Criminal Injuries Compensation Authority","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Criminal Injuries Compensation Authority","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Commercial Service","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Commercial Service","Commercial","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Commercial Service","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Commercial Service","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Commercial Service","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Commercial Service","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Commercial Service","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Commercial Service","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Commercial Service","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Commercial Service","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Commercial Service","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Commercial Service","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Commercial Service","Operational Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Commercial Service","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Commercial Service","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Commercial Service","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Commercial Service","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Commercial Service","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Commercial Service","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Commercial Service","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Office and Procurator Fiscal Service","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Office and Procurator Fiscal Service","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Office and Procurator Fiscal Service","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Office and Procurator Fiscal Service","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Office and Procurator Fiscal Service","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Office and Procurator Fiscal Service","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Office and Procurator Fiscal Service","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Office and Procurator Fiscal Service","Legal","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Office and Procurator Fiscal Service","Legal","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Office and Procurator Fiscal Service","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Office and Procurator Fiscal Service","Operational Delivery","Heterosexual / straight","70","60","25980","23230"
"Leaver CS","2022","Crown Office and Procurator Fiscal Service","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Office and Procurator Fiscal Service","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Office and Procurator Fiscal Service","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Office and Procurator Fiscal Service","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Office and Procurator Fiscal Service","Policy","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Commercial","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Legal","Heterosexual / straight","130","120","54640","55000"
"Leaver CS","2022","Crown Prosecution Service","Legal","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Legal","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Legal","Unknown","50","40","54930","55610"
"Leaver CS","2022","Crown Prosecution Service","Operational Delivery","Heterosexual / straight","140","120","24650","22200"
"Leaver CS","2022","Crown Prosecution Service","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Other","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Other","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Policy","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Property","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Security","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Electronics and Components Agency","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Electronics and Components Agency","Commercial","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Electronics and Components Agency","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Electronics and Components Agency","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Electronics and Components Agency","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Electronics and Components Agency","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Electronics and Components Agency","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Electronics and Components Agency","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Electronics and Components Agency","Finance","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Electronics and Components Agency","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Electronics and Components Agency","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Electronics and Components Agency","Medicine","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Electronics and Components Agency","Medicine","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Electronics and Components Agency","Medicine","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Electronics and Components Agency","Other","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Electronics and Components Agency","Other","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Electronics and Components Agency","Other","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Electronics and Components Agency","Science and Engineering","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Electronics and Components Agency","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Electronics and Components Agency","Science and Engineering","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Electronics and Components Agency","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Commercial","Heterosexual / straight","40","40","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Commercial","LGBO","[c]","[c]","[c]","[c]"
