"Status","Year","Region_ITL1","Organisation","Function_of_post","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Yorkshire and The Humber","Animal and Plant Health Agency","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Cabinet Office (excl. agencies)","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Cabinet Office (excl. agencies)","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Cabinet Office (excl. agencies)","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Cabinet Office (excl. agencies)","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Cabinet Office (excl. agencies)","Security","40","30","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Crown Commercial Service","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Crown Prosecution Service","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Crown Prosecution Service","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Crown Prosecution Service","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Crown Prosecution Service","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Crown Prosecution Service","Legal","40","30","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Crown Prosecution Service","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Defence Equipment and Support","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Department for Digital, Culture, Media and Sport","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Department for Education (excl. agencies)","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Department for Education (excl. agencies)","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Department for Education (excl. agencies)","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Department for Education (excl. agencies)","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Department for Education (excl. agencies)","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Department for Education (excl. agencies)","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Department for Education (excl. agencies)","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Department for Education (excl. agencies)","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Department for Environment, Food and Rural Affairs (excl. agencies)","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Department for Environment, Food and Rural Affairs (excl. agencies)","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Department for Environment, Food and Rural Affairs (excl. agencies)","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Department for Environment, Food and Rural Affairs (excl. agencies)","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Department for Environment, Food and Rural Affairs (excl. agencies)","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Department for Environment, Food and Rural Affairs (excl. agencies)","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Department for Environment, Food and Rural Affairs (excl. agencies)","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Department for International Trade","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Department for Levelling Up, Housing and Communities (excl. agencies)","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Department for Transport (excl. agencies)","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Department for Work and Pensions (excl. agencies)","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Department for Work and Pensions (excl. agencies)","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Department for Work and Pensions (excl. agencies)","Debt","40","30","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Department for Work and Pensions (excl. agencies)","Digital, Data & Technology","50","50","47390","41410"
"Leaver CS","2022","Yorkshire and The Humber","Department for Work and Pensions (excl. agencies)","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Department for Work and Pensions (excl. agencies)","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Department for Work and Pensions (excl. agencies)","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Department for Work and Pensions (excl. agencies)","No function","500","430","26410","27570"
"Leaver CS","2022","Yorkshire and The Humber","Department for Work and Pensions (excl. agencies)","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Department for Work and Pensions (excl. agencies)","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Department for Work and Pensions (excl. agencies)","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Department for Work and Pensions (excl. agencies)","Unknown","210","190","26100","21260"
"Leaver CS","2022","Yorkshire and The Humber","Department of Health and Social Care (excl. agencies)","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Department of Health and Social Care (excl. agencies)","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Department of Health and Social Care (excl. agencies)","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Department of Health and Social Care (excl. agencies)","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Department of Health and Social Care (excl. agencies)","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Department of Health and Social Care (excl. agencies)","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Department of Health and Social Care (excl. agencies)","No function","40","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Department of Health and Social Care (excl. agencies)","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Department of Health and Social Care (excl. agencies)","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Department of Health and Social Care (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Driver and Vehicle Standards Agency","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Driver and Vehicle Standards Agency","No function","40","30","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Driver and Vehicle Standards Agency","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Education and Skills Funding Agency","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Education and Skills Funding Agency","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Education and Skills Funding Agency","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Food Standards Agency","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Food Standards Agency","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Food Standards Agency","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Government Internal Audit Agency","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Government Internal Audit Agency","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Government Legal Department","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Government Legal Department","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Government Property Agency","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Health and Safety Executive","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","HM Courts and Tribunals Service","No function","130","100","23090","20100"
"Leaver CS","2022","Yorkshire and The Humber","HM Land Registry","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","HM Land Registry","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","HM Land Registry","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","HM Prison and Probation Service","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","HM Prison and Probation Service","No function","800","730","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","HM Revenue and Customs (excl. agencies)","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","HM Revenue and Customs (excl. agencies)","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","HM Revenue and Customs (excl. agencies)","Debt","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","HM Revenue and Customs (excl. agencies)","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","HM Revenue and Customs (excl. agencies)","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","HM Revenue and Customs (excl. agencies)","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","HM Revenue and Customs (excl. agencies)","Unknown","360","310","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Home Office","Unknown","180","160","29140","25040"
"Leaver CS","2022","Yorkshire and The Humber","Institute for Apprenticeships and Technical Education","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Maritime and Coastguard Agency","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Met Office","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Ministry of Defence (excl. agencies)","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Ministry of Defence (excl. agencies)","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Ministry of Defence (excl. agencies)","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Ministry of Defence (excl. agencies)","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Ministry of Defence (excl. agencies)","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Ministry of Defence (excl. agencies)","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Ministry of Defence (excl. agencies)","Security","30","30","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Ministry of Defence (excl. agencies)","Unknown","140","130","27680","26670"
"Leaver CS","2022","Yorkshire and The Humber","Ministry of Justice (excl. agencies)","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Ministry of Justice (excl. agencies)","No function","40","30","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","National Crime Agency","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","National Crime Agency","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","National Crime Agency","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Office for Standards in Education, Children's Services and Skills","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Office of Rail and Road","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Office of Rail and Road","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Planning Inspectorate","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Planning Inspectorate","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Public Health England","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Public Health England","No function","230","210","33820","28590"
"Leaver CS","2022","Yorkshire and The Humber","Rural Payments Agency","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Rural Payments Agency","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Rural Payments Agency","Grants Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Serious Fraud Office","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","The Insolvency Service","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","The Insolvency Service","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","UK Health Security Agency","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","UK Health Security Agency","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","UK Health Security Agency","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Valuation Office Agency","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Valuation Office Agency","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Valuation Office Agency","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Valuation Office Agency","Property","80","70","23650","22040"
"Leaver Dept.","2021","East Midlands (England)","Advisory, Conciliation and Arbitration Service","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Cabinet Office (excl. agencies)","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Crown Prosecution Service","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Defence Equipment and Support","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Department for Business, Energy and Industrial Strategy (excl. agencies)","No function","[c]","[c]","[c]","[c]"
