"Status","Year","Organisation","Sex","Disability","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Crown Office and Procurator Fiscal Service","Male","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Prosecution Service","Female","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Prosecution Service","Female","Declared non-disabled","40","30","[c]","[c]"
"Leaver Dept.","2021","Crown Prosecution Service","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Prosecution Service","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Prosecution Service","Male","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Prosecution Service","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Prosecution Service Inspectorate","Female","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Prosecution Service Inspectorate","Female","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Prosecution Service Inspectorate","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Prosecution Service Inspectorate","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Prosecution Service Inspectorate","Male","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Defence Equipment and Support","Female","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Defence Equipment and Support","Female","Declared non-disabled","120","120","33620","29650"
"Leaver Dept.","2021","Defence Equipment and Support","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Defence Equipment and Support","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Defence Equipment and Support","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Defence Equipment and Support","Male","Declared non-disabled","170","170","34880","32540"
"Leaver Dept.","2021","Defence Equipment and Support","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Defence Equipment and Support","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Defence Science and Technology Laboratory","Female","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Defence Science and Technology Laboratory","Female","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Defence Science and Technology Laboratory","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Defence Science and Technology Laboratory","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Defence Science and Technology Laboratory","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Defence Science and Technology Laboratory","Male","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Defence Science and Technology Laboratory","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Defence Science and Technology Laboratory","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Female","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Female","Declared non-disabled","140","130","47770","51890"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Female","Unknown","70","60","43460","39250"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Male","Declared non-disabled","130","120","47560","52300"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Male","Unknown","70","60","47880","40050"
"Leaver Dept.","2021","Department for Digital, Culture, Media and Sport","Female","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Digital, Culture, Media and Sport","Female","Declared non-disabled","70","70","49890","49720"
"Leaver Dept.","2021","Department for Digital, Culture, Media and Sport","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Digital, Culture, Media and Sport","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Digital, Culture, Media and Sport","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Digital, Culture, Media and Sport","Male","Declared non-disabled","50","50","[c]","[c]"
"Leaver Dept.","2021","Department for Digital, Culture, Media and Sport","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Digital, Culture, Media and Sport","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education (excl. agencies)","Female","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education (excl. agencies)","Female","Declared non-disabled","80","80","46360","40940"
"Leaver Dept.","2021","Department for Education (excl. agencies)","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education (excl. agencies)","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education (excl. agencies)","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education (excl. agencies)","Male","Declared non-disabled","50","50","[c]","[c]"
"Leaver Dept.","2021","Department for Education (excl. agencies)","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education (excl. agencies)","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Female","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Female","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Female","Unknown","250","240","41640","36970"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Male","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Male","Unknown","170","170","41430","36710"
"Leaver Dept.","2021","Department for International Development","Female","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Development","Female","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Development","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Development","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Development","Male","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Development","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Development","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Female","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Female","Declared non-disabled","50","40","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Female","Unknown","70","70","40610","37410"
"Leaver Dept.","2021","Department for International Trade","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Male","Declared non-disabled","50","50","46090","46940"
"Leaver Dept.","2021","Department for International Trade","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Male","Unknown","70","70","41370","38300"
"Leaver Dept.","2021","Department for Transport (excl. agencies)","Female","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport (excl. agencies)","Female","Declared non-disabled","60","60","48210","42890"
"Leaver Dept.","2021","Department for Transport (excl. agencies)","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport (excl. agencies)","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport (excl. agencies)","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport (excl. agencies)","Male","Declared non-disabled","70","70","45590","38990"
"Leaver Dept.","2021","Department for Transport (excl. agencies)","Male","Undeclared","30","30","[c]","[c]"
"Leaver Dept.","2021","Department for Transport (excl. agencies)","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions (excl. agencies)","Female","Declared disabled","90","80","30060","27570"
"Leaver Dept.","2021","Department for Work and Pensions (excl. agencies)","Female","Declared non-disabled","610","570","29700","27570"
"Leaver Dept.","2021","Department for Work and Pensions (excl. agencies)","Female","Undeclared","40","40","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions (excl. agencies)","Female","Unknown","70","60","30020","27570"
"Leaver Dept.","2021","Department for Work and Pensions (excl. agencies)","Male","Declared disabled","50","50","32020","27570"
"Leaver Dept.","2021","Department for Work and Pensions (excl. agencies)","Male","Declared non-disabled","410","400","30660","27570"
"Leaver Dept.","2021","Department for Work and Pensions (excl. agencies)","Male","Undeclared","40","40","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions (excl. agencies)","Male","Unknown","50","50","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care (excl. agencies)","Female","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care (excl. agencies)","Female","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care (excl. agencies)","Female","Unknown","90","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care (excl. agencies)","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care (excl. agencies)","Male","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care (excl. agencies)","Male","Unknown","60","[c]","[c]","[c]"
"Leaver Dept.","2021","Driver and Vehicle Licensing Agency","Female","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Driver and Vehicle Licensing Agency","Female","Declared non-disabled","40","40","[c]","[c]"
"Leaver Dept.","2021","Driver and Vehicle Licensing Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Driver and Vehicle Licensing Agency","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Driver and Vehicle Licensing Agency","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Driver and Vehicle Licensing Agency","Male","Declared non-disabled","30","30","[c]","[c]"
"Leaver Dept.","2021","Driver and Vehicle Licensing Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Driver and Vehicle Licensing Agency","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Driver and Vehicle Standards Agency","Female","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Driver and Vehicle Standards Agency","Female","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Driver and Vehicle Standards Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Driver and Vehicle Standards Agency","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Driver and Vehicle Standards Agency","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Driver and Vehicle Standards Agency","Male","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Driver and Vehicle Standards Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Driver and Vehicle Standards Agency","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Education and Skills Funding Agency","Female","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Education and Skills Funding Agency","Female","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Education and Skills Funding Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Education and Skills Funding Agency","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Education and Skills Funding Agency","Male","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Education and Skills Funding Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Education and Skills Funding Agency","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Education Scotland","Female","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Education Scotland","Female","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Education Scotland","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Education Scotland","Male","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","ESTYN","Female","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","ESTYN","Female","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","ESTYN","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","ESTYN","Male","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","FCDO Services","Female","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","FCDO Services","Female","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","FCDO Services","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","FCDO Services","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","FCDO Services","Male","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","Female","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","Female","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","Male","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Scotland","Female","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Scotland","Female","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Scotland","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Scotland","Male","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Scotland","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign and Commonwealth Office (excl. agencies)","Female","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign and Commonwealth Office (excl. agencies)","Female","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign and Commonwealth Office (excl. agencies)","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign and Commonwealth Office (excl. agencies)","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign and Commonwealth Office (excl. agencies)","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign and Commonwealth Office (excl. agencies)","Male","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign and Commonwealth Office (excl. agencies)","Male","Undeclared","[c]","[c]","[c]","[c]"
