"Status","Year","Profession_of_post","Parent_department","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Operational Delivery","Estyn","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Estyn","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Food Standards Agency","Male","30","30","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Foreign, Commonwealth and Development Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Foreign, Commonwealth and Development Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","HM Land Registry","Female","170","130","27860","27130"
"Leaver CS","2022","Operational Delivery","HM Land Registry","Male","90","80","29620","27130"
"Leaver CS","2022","Operational Delivery","HM Revenue and Customs","Female","150","130","23790","22040"
"Leaver CS","2022","Operational Delivery","HM Revenue and Customs","Male","70","60","25110","22010"
"Leaver CS","2022","Operational Delivery","HM Treasury","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","HM Treasury","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Home Office","Female","700","560","26720","25040"
"Leaver CS","2022","Operational Delivery","Home Office","Male","700","580","28640","25640"
"Leaver CS","2022","Operational Delivery","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Ministry of Justice","Female","4690","4230","25950","21170"
"Leaver CS","2022","Operational Delivery","Ministry of Justice","Male","4220","3990","28610","22570"
"Leaver CS","2022","Operational Delivery","National Crime Agency","Female","90","90","39860","34580"
"Leaver CS","2022","Operational Delivery","National Crime Agency","Male","170","160","42110","40170"
"Leaver CS","2022","Operational Delivery","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Office of the Secretary of State for Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Office of the Secretary of State for Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Scottish Government","Female","210","180","26630","23780"
"Leaver CS","2022","Operational Delivery","Scottish Government","Male","270","240","31200","31510"
"Leaver CS","2022","Operational Delivery","The National Archives","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","The National Archives","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","UK Statistics Authority","Female","160","120","23990","19860"
"Leaver CS","2022","Operational Delivery","UK Statistics Authority","Male","160","120","23810","20100"
"Leaver CS","2022","Operational Delivery","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Welsh Government","Female","40","30","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Welsh Government","Male","40","40","[c]","[c]"
"Leaver CS","2022","Operational Research","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Research","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Research","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Research","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Research","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Research","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Research","Department for Transport","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Research","Department for Transport","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Research","Department of Health and Social Care","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Research","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Research","Home Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Research","Home Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Research","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Research","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Research","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Research","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Research","UK Statistics Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Research","UK Statistics Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Attorney General's Departments","Female","30","30","[c]","[c]"
"Leaver CS","2022","Other","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Department for Levelling Up, Housing and Communities","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Department for Levelling Up, Housing and Communities","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Department for Transport","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Department for Transport","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Department for Work and Pensions","Female","320","270","26210","27570"
"Leaver CS","2022","Other","Department for Work and Pensions","Male","200","180","25170","21260"
"Leaver CS","2022","Other","Department of Health and Social Care","Female","40","40","[c]","[c]"
"Leaver CS","2022","Other","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Foreign, Commonwealth and Development Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Foreign, Commonwealth and Development Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","HM Land Registry","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","HM Land Registry","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","HM Revenue and Customs","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","HM Revenue and Customs","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Home Office","Female","80","70","33450","28650"
"Leaver CS","2022","Other","Home Office","Male","70","60","31510","25630"
"Leaver CS","2022","Other","Ministry of Defence","Female","690","630","25170","21380"
"Leaver CS","2022","Other","Ministry of Defence","Male","1050","1020","29000","26670"
"Leaver CS","2022","Other","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Office of Gas and Electricity Markets","Female","60","60","34860","30950"
"Leaver CS","2022","Other","Office of Gas and Electricity Markets","Male","70","70","47220","38550"
"Leaver CS","2022","Other","Office of the Secretary of State for Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Office of the Secretary of State for Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Scottish Government","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Scottish Government","Male","40","40","[c]","[c]"
"Leaver CS","2022","Other","The National Archives","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","The National Archives","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Welsh Government","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Welsh Government","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning","Department for Levelling Up, Housing and Communities","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning","Department for Levelling Up, Housing and Communities","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning","Welsh Government","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning","Welsh Government","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectors","Department for Levelling Up, Housing and Communities","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectors","Department for Levelling Up, Housing and Communities","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Charity Commission","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Charity Commission","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Department for Business, Energy and Industrial Strategy","Female","110","100","46990","49820"
"Leaver CS","2022","Policy","Department for Business, Energy and Industrial Strategy","Male","140","140","50370","53380"
"Leaver CS","2022","Policy","Department for Digital, Culture, Media and Sport","Female","70","60","39110","34020"
"Leaver CS","2022","Policy","Department for Digital, Culture, Media and Sport","Male","40","40","[c]","[c]"
"Leaver CS","2022","Policy","Department for Education","Female","100","100","39340","32910"
"Leaver CS","2022","Policy","Department for Education","Male","60","60","47320","41250"
"Leaver CS","2022","Policy","Department for Environment, Food and Rural Affairs","Female","160","150","[c]","[c]"
"Leaver CS","2022","Policy","Department for Environment, Food and Rural Affairs","Male","110","110","[c]","[c]"
"Leaver CS","2022","Policy","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Department for Levelling Up, Housing and Communities","Female","40","40","[c]","[c]"
"Leaver CS","2022","Policy","Department for Levelling Up, Housing and Communities","Male","30","30","[c]","[c]"
"Leaver CS","2022","Policy","Department for Transport","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Department for Transport","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Department for Work and Pensions","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Department of Health and Social Care","Female","100","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Department of Health and Social Care","Male","90","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Foreign, Commonwealth and Development Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Foreign, Commonwealth and Development Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","HM Revenue and Customs","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","HM Revenue and Customs","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","HM Treasury","Female","50","50","[c]","[c]"
"Leaver CS","2022","Policy","HM Treasury","Male","70","70","[c]","[c]"
"Leaver CS","2022","Policy","Home Office","Female","70","70","45300","39020"
"Leaver CS","2022","Policy","Home Office","Male","50","50","[c]","[c]"
"Leaver CS","2022","Policy","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Ministry of Defence","Male","30","30","[c]","[c]"
"Leaver CS","2022","Policy","Ministry of Justice","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
