"Status","Year","Function_of_post","Sexual_orientation","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Grants Management","LGBO","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Grants Management","LGBO","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Grants Management","LGBO","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Grants Management","LGBO","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Grants Management","LGBO","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Grants Management","LGBO","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Grants Management","LGBO","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Grants Management","Undeclared","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Grants Management","Undeclared","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Grants Management","Unknown","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Grants Management","Unknown","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Grants Management","Unknown","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Grants Management","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Grants Management","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Grants Management","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Grants Management","Unknown","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Grants Management","Unknown","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Heterosexual / straight","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Heterosexual / straight","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Heterosexual / straight","London","170","160","43990","38000"
"Leaver CS","2022","Human Resources","Heterosexual / straight","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Heterosexual / straight","North West (England)","50","40","[c]","[c]"
"Leaver CS","2022","Human Resources","Heterosexual / straight","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Heterosexual / straight","Scotland","50","40","[c]","[c]"
"Leaver CS","2022","Human Resources","Heterosexual / straight","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Heterosexual / straight","South West (England)","50","50","34340","32730"
"Leaver CS","2022","Human Resources","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Heterosexual / straight","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Heterosexual / straight","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Heterosexual / straight","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","LGBO","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","LGBO","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","LGBO","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","LGBO","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","LGBO","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","LGBO","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","LGBO","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","LGBO","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","LGBO","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","LGBO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","LGBO","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","LGBO","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","LGBO","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Undeclared","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Undeclared","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Undeclared","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Undeclared","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Undeclared","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Undeclared","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Undeclared","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Undeclared","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Undeclared","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Undeclared","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Unknown","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Unknown","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Unknown","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Unknown","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Unknown","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Unknown","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Unknown","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Heterosexual / straight","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Heterosexual / straight","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Heterosexual / straight","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Heterosexual / straight","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Heterosexual / straight","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Heterosexual / straight","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Heterosexual / straight","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Heterosexual / straight","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Heterosexual / straight","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Heterosexual / straight","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Heterosexual / straight","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","LGBO","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","LGBO","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","LGBO","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","LGBO","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","LGBO","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","LGBO","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","LGBO","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","LGBO","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","LGBO","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","LGBO","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","LGBO","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Undeclared","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Undeclared","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Undeclared","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Unknown","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Unknown","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Heterosexual / straight","East Midlands (England)","30","30","[c]","[c]"
"Leaver CS","2022","Legal","Heterosexual / straight","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Heterosexual / straight","London","240","230","48110","51250"
"Leaver CS","2022","Legal","Heterosexual / straight","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Heterosexual / straight","North West (England)","40","40","[c]","[c]"
"Leaver CS","2022","Legal","Heterosexual / straight","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Heterosexual / straight","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Heterosexual / straight","South East (England)","30","30","[c]","[c]"
"Leaver CS","2022","Legal","Heterosexual / straight","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Heterosexual / straight","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Heterosexual / straight","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Heterosexual / straight","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","LGBO","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","LGBO","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","LGBO","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","LGBO","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","LGBO","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","LGBO","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","LGBO","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","LGBO","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","LGBO","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","LGBO","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","LGBO","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","LGBO","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Undeclared","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Undeclared","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Undeclared","London","30","30","[c]","[c]"
"Leaver CS","2022","Legal","Undeclared","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Undeclared","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Undeclared","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Undeclared","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Undeclared","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Undeclared","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Unknown","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Unknown","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Unknown","London","60","60","59090","56360"
"Leaver CS","2022","Legal","Unknown","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Unknown","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Unknown","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Unknown","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Unknown","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Heterosexual / straight","East Midlands (England)","990","900","29300","27570"
"Leaver CS","2022","No function","Heterosexual / straight","East of England","1290","1190","31050","27570"
"Leaver CS","2022","No function","Heterosexual / straight","London","3180","2960","39860","32330"
"Leaver CS","2022","No function","Heterosexual / straight","North East (England)","840","730","26850","21260"
"Leaver CS","2022","No function","Heterosexual / straight","North West (England)","1640","1460","27880","24560"
"Leaver CS","2022","No function","Heterosexual / straight","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Heterosexual / straight","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Heterosexual / straight","Scotland","720","640","27560","27570"
"Leaver CS","2022","No function","Heterosexual / straight","South East (England)","1850","1650","29320","27570"
"Leaver CS","2022","No function","Heterosexual / straight","South West (England)","1360","1220","30890","27570"
"Leaver CS","2022","No function","Heterosexual / straight","Unknown","260","220","24960","21840"
"Leaver CS","2022","No function","Heterosexual / straight","Wales","680","600","26160","22600"
"Leaver CS","2022","No function","Heterosexual / straight","West Midlands (England)","1080","970","30820","27570"
"Leaver CS","2022","No function","Heterosexual / straight","Yorkshire and The Humber","1250","1110","30190","27570"
"Leaver CS","2022","No function","LGBO","East Midlands (England)","70","60","[c]","[c]"
"Leaver CS","2022","No function","LGBO","East of England","90","90","[c]","[c]"
"Leaver CS","2022","No function","LGBO","London","330","320","37630","31060"
"Leaver CS","2022","No function","LGBO","North East (England)","60","60","[c]","[c]"
"Leaver CS","2022","No function","LGBO","North West (England)","130","120","26660","24070"
"Leaver CS","2022","No function","LGBO","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","LGBO","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","LGBO","Scotland","60","50","27030","24250"
"Leaver CS","2022","No function","LGBO","South East (England)","180","170","30390","27570"
"Leaver CS","2022","No function","LGBO","South West (England)","120","110","27990","27570"
"Leaver CS","2022","No function","LGBO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","LGBO","Wales","60","60","[c]","[c]"
"Leaver CS","2022","No function","LGBO","West Midlands (England)","90","90","27290","24410"
"Leaver CS","2022","No function","LGBO","Yorkshire and The Humber","120","110","27430","26700"
"Leaver CS","2022","No function","Undeclared","East Midlands (England)","120","100","27310","27570"
"Leaver CS","2022","No function","Undeclared","East of England","120","100","32670","29870"
"Leaver CS","2022","No function","Undeclared","London","590","430","39850","32330"
"Leaver CS","2022","No function","Undeclared","North East (England)","80","70","29780","21840"
"Leaver CS","2022","No function","Undeclared","North West (England)","180","150","28760","26120"
"Leaver CS","2022","No function","Undeclared","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Undeclared","Scotland","80","70","28740","26120"
"Leaver CS","2022","No function","Undeclared","South East (England)","200","180","32400","27570"
"Leaver CS","2022","No function","Undeclared","South West (England)","180","150","31070","27570"
"Leaver CS","2022","No function","Undeclared","Unknown","100","60","22770","21590"
"Leaver CS","2022","No function","Undeclared","Wales","60","50","[c]","[c]"
"Leaver CS","2022","No function","Undeclared","West Midlands (England)","140","120","29290","26780"
"Leaver CS","2022","No function","Undeclared","Yorkshire and The Humber","170","120","29590","26780"
"Leaver CS","2022","No function","Unknown","East Midlands (England)","290","260","24380","20970"
"Leaver CS","2022","No function","Unknown","East of England","340","310","32360","27570"
"Leaver CS","2022","No function","Unknown","London","1440","1380","39200","31880"
"Leaver CS","2022","No function","Unknown","North East (England)","250","210","26830","21590"
"Leaver CS","2022","No function","Unknown","North West (England)","610","520","26210","24250"
"Leaver CS","2022","No function","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Unknown","Scotland","490","420","28370","26130"
"Leaver CS","2022","No function","Unknown","South East (England)","620","550","28540","24370"
"Leaver CS","2022","No function","Unknown","South West (England)","470","420","28110","24250"
