"Status","Year","Region_ITL1","Region_ITL2","Function_of_post","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","North East (England)","Tees Valley and Durham","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","Tees Valley and Durham","Unknown","120","120","25960","24510"
"Leaver Dept.","2021","North West (England)","Cheshire","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Cheshire","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Cheshire","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Cheshire","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Cheshire","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Cheshire","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Cumbria","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Cumbria","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Cumbria","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Cumbria","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Cumbria","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Greater Manchester","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Greater Manchester","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Greater Manchester","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Greater Manchester","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Greater Manchester","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Greater Manchester","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Greater Manchester","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Greater Manchester","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Greater Manchester","No function","70","60","25340","22970"
"Leaver Dept.","2021","North West (England)","Greater Manchester","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Greater Manchester","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Greater Manchester","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Greater Manchester","Unknown","340","330","29150","27570"
"Leaver Dept.","2021","North West (England)","Lancashire","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Lancashire","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Lancashire","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Lancashire","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Lancashire","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Lancashire","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Lancashire","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Lancashire","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Lancashire","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Lancashire","Unknown","170","160","31330","27570"
"Leaver Dept.","2021","North West (England)","Merseyside","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Merseyside","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Merseyside","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Merseyside","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Merseyside","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Merseyside","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Merseyside","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Merseyside","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Merseyside","No function","30","30","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Merseyside","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Merseyside","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Merseyside","Unknown","290","260","26950","24890"
"Leaver Dept.","2021","Northern Ireland","Northern Ireland","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Northern Ireland","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Northern Ireland","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Northern Ireland","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Northern Ireland","Unknown","40","30","[c]","[c]"
"Leaver Dept.","2021","Overseas","Overseas","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Overseas","No function","40","40","[c]","[c]"
"Leaver Dept.","2021","Overseas","Overseas","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Overseas","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Overseas","Unknown","60","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Eastern Scotland","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Eastern Scotland","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Eastern Scotland","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Eastern Scotland","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Eastern Scotland","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Eastern Scotland","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Eastern Scotland","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Eastern Scotland","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Eastern Scotland","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Eastern Scotland","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Eastern Scotland","Unknown","150","150","30610","27570"
"Leaver Dept.","2021","Scotland","Highlands and Islands","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Highlands and Islands","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","North Eastern Scotland","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","North Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Southern Scotland","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Southern Scotland","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Southern Scotland","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Southern Scotland","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Southern Scotland","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Southern Scotland","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Southern Scotland","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Southern Scotland","Unknown","50","50","[c]","[c]"
"Leaver Dept.","2021","Scotland","West Central Scotland","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","West Central Scotland","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","West Central Scotland","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","West Central Scotland","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","West Central Scotland","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","West Central Scotland","No function","50","50","28990","24250"
"Leaver Dept.","2021","Scotland","West Central Scotland","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","West Central Scotland","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","West Central Scotland","Unknown","230","220","26380","26890"
"Leaver Dept.","2021","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Hampshire and Isle of Wight","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Hampshire and Isle of Wight","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Hampshire and Isle of Wight","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Hampshire and Isle of Wight","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Hampshire and Isle of Wight","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Hampshire and Isle of Wight","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Hampshire and Isle of Wight","No function","90","80","27540","23520"
"Leaver Dept.","2021","South East (England)","Hampshire and Isle of Wight","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Hampshire and Isle of Wight","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Hampshire and Isle of Wight","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Hampshire and Isle of Wight","Unknown","40","40","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Kent","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Kent","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Kent","No function","40","40","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Kent","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Kent","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Kent","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Surrey, East and West Sussex","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Surrey, East and West Sussex","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Surrey, East and West Sussex","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Surrey, East and West Sussex","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Surrey, East and West Sussex","No function","50","50","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Surrey, East and West Sussex","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Surrey, East and West Sussex","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Surrey, East and West Sussex","Unknown","30","30","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Cornwall and Isles of Scilly","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Cornwall and Isles of Scilly","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Devon","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Devon","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Devon","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Devon","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Devon","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Devon","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Devon","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Devon","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Devon","Unknown","40","40","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Dorset and Somerset","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Dorset and Somerset","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Dorset and Somerset","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Dorset and Somerset","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Dorset and Somerset","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Dorset and Somerset","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Dorset and Somerset","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Dorset and Somerset","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Finance","[c]","[c]","[c]","[c]"
