"Status","Year","Age","Ethnicity","Function_of_post","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","30-39","Undeclared","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","No function","180","170","39000","37070"
"Leaver Dept.","2022","30-39","Undeclared","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Unknown","40","30","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Analysis","50","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Commercial","40","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Communications","50","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Debt","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Digital, Data & Technology","50","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Finance","30","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","No function","630","550","38750","32170"
"Leaver Dept.","2022","30-39","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Unknown","280","210","35410","30820"
"Leaver Dept.","2022","30-39","White","Analysis","80","70","45380","42920"
"Leaver Dept.","2022","30-39","White","Commercial","60","60","39000","38190"
"Leaver Dept.","2022","30-39","White","Communications","90","90","41500","37290"
"Leaver Dept.","2022","30-39","White","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","Debt","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","Digital, Data & Technology","130","130","40330","37910"
"Leaver Dept.","2022","30-39","White","Finance","70","70","43360","38760"
"Leaver Dept.","2022","30-39","White","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","Human Resources","130","120","38810","32330"
"Leaver Dept.","2022","30-39","White","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","Legal","40","40","[c]","[c]"
"Leaver Dept.","2022","30-39","White","No function","2370","2240","38310","34550"
"Leaver Dept.","2022","30-39","White","Project Delivery","120","110","38470","35700"
"Leaver Dept.","2022","30-39","White","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","Unknown","680","590","36810","30830"
"Leaver Dept.","2022","40-49","Asian","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Debt","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Digital, Data & Technology","30","30","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","No function","350","320","40710","32330"
"Leaver Dept.","2022","40-49","Asian","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Unknown","80","70","35290","29080"
"Leaver Dept.","2022","40-49","Black","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Debt","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","No function","220","210","38250","33780"
"Leaver Dept.","2022","40-49","Black","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Unknown","40","40","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","Debt","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","No function","60","60","43650","40900"
"Leaver Dept.","2022","40-49","Mixed","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","Debt","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","No function","200","180","45330","40980"
"Leaver Dept.","2022","40-49","Undeclared","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Commercial","50","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Communications","40","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Debt","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Digital, Data & Technology","40","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Finance","50","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","No function","310","230","44880","37070"
"Leaver Dept.","2022","40-49","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Unknown","140","110","[c]","[c]"
"Leaver Dept.","2022","40-49","White","Analysis","30","30","[c]","[c]"
"Leaver Dept.","2022","40-49","White","Commercial","40","40","[c]","[c]"
"Leaver Dept.","2022","40-49","White","Communications","60","50","[c]","[c]"
"Leaver Dept.","2022","40-49","White","Counter Fraud","30","30","[c]","[c]"
"Leaver Dept.","2022","40-49","White","Debt","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","White","Digital, Data & Technology","120","110","49300","48920"
"Leaver Dept.","2022","40-49","White","Finance","90","80","46050","40470"
"Leaver Dept.","2022","40-49","White","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","White","Human Resources","120","110","41730","37300"
"Leaver Dept.","2022","40-49","White","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","White","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","White","No function","1970","1810","43350","39030"
"Leaver Dept.","2022","40-49","White","Project Delivery","130","120","46080","42280"
"Leaver Dept.","2022","40-49","White","Property","30","30","[c]","[c]"
"Leaver Dept.","2022","40-49","White","Security","30","30","[c]","[c]"
"Leaver Dept.","2022","40-49","White","Unknown","460","400","41460","32740"
"Leaver Dept.","2022","50-59","Asian","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Asian","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Asian","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Asian","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Asian","Debt","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Asian","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Asian","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Asian","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Asian","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Asian","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Asian","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Asian","No function","180","170","50050","40000"
"Leaver Dept.","2022","50-59","Asian","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Asian","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Asian","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","Debt","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","No function","140","130","43720","33430"
"Leaver Dept.","2022","50-59","Black","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Debt","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","No function","30","30","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Debt","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","No function","160","150","47270","44740"
"Leaver Dept.","2022","50-59","Undeclared","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Commercial","30","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Debt","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","No function","190","110","45470","35850"
"Leaver Dept.","2022","50-59","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Unknown","90","70","[c]","[c]"
"Leaver Dept.","2022","50-59","White","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","White","Commercial","60","60","49190","45010"
"Leaver Dept.","2022","50-59","White","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","White","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","White","Debt","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","White","Digital, Data & Technology","60","60","44730","38170"
"Leaver Dept.","2022","50-59","White","Finance","60","60","42800","37590"
