"Status","Year","Parent_department","Region_ITL3","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Department for Work and Pensions","Suffolk CC","Operational Delivery","80","80","24560","27570"
"Leaver CS","2022","Department for Work and Pensions","Suffolk CC","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Suffolk CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Sunderland","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Sunderland","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Sunderland","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Sunderland","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Sunderland","Operational Delivery","60","40","26150","27570"
"Leaver CS","2022","Department for Work and Pensions","Sunderland","Other","30","30","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Sunderland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Swansea","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Swansea","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Swansea","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Swansea","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Swindon","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Swindon","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Telford and Wrekin","Operational Delivery","30","30","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Telford and Wrekin","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Thurrock","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Torbay","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Torbay","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Torbay","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Tower Hamlets","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Tower Hamlets","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Tower Hamlets","Operational Delivery","40","30","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Tower Hamlets","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Tower Hamlets","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Tower Hamlets","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Tyneside","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Tyneside","Digital, Data and Technology","70","60","44730","40730"
"Leaver CS","2022","Department for Work and Pensions","Tyneside","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Tyneside","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Tyneside","Operational Delivery","400","360","22860","21260"
"Leaver CS","2022","Department for Work and Pensions","Tyneside","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Tyneside","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Tyneside","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Tyneside","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Tyneside","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Tyneside","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Tyneside","Unknown","80","80","25620","21260"
"Leaver CS","2022","Department for Work and Pensions","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Unknown","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Unknown","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Unknown","Operational Delivery","50","50","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Unknown","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Wakefield","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Wakefield","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Wakefield","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Wakefield","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Walsall","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Walsall","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Walsall","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Wandsworth","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Wandsworth","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Warrington","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Warrington","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Warrington","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Warrington","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Warwickshire CC","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Warwickshire CC","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Warwickshire CC","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Warwickshire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","West Cumbria","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","West Essex","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","West Kent","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","West Kent","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","West Kent","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","West Lothian","Operational Delivery","30","30","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","West Lothian","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","West Lothian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","West Northamptonshire","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","West Northamptonshire","Operational Delivery","30","30","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","West Northamptonshire","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","West Northamptonshire","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","West Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","West Surrey","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","West Surrey","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","West Surrey","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","West Surrey","Operational Delivery","30","30","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","West Surrey","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","West Sussex (North East)","Operational Delivery","30","30","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","West Sussex (North East)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","West Sussex (South West)","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","West Sussex (South West)","Operational Delivery","40","30","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","West Sussex (South West)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Westminster","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Westminster","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Westminster","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Westminster","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Westminster","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Westminster","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Westminster","Operational Delivery","40","40","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Westminster","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Westminster","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Westminster","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Westminster","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Westminster","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Westminster","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Westminster","Unknown","60","60","33950","26340"
"Leaver CS","2022","Department for Work and Pensions","Wiltshire","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Wiltshire","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Wiltshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Wirral","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Wirral","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Wirral","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Wirral","Operational Delivery","100","80","24090","21260"
"Leaver CS","2022","Department for Work and Pensions","Wirral","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Wirral","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Wolverhampton","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Wolverhampton","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Wolverhampton","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Worcestershire CC","Operational Delivery","40","30","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Worcestershire CC","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Worcestershire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","York","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","York","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","York","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","York","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","York","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Barnet","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Barnet","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Barnet","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Barnet","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Barnet","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Barnet","Operational Delivery","50","50","34270","26880"
"Leaver CS","2022","Department of Health and Social Care","Barnet","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Barnet","Science and Engineering","50","50","36830","33220"
"Leaver CS","2022","Department of Health and Social Care","Barnet","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Berkshire","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Berkshire","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Bexley and Greenwich","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Birmingham","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Birmingham","Operational Delivery","100","80","38500","36330"
"Leaver CS","2022","Department of Health and Social Care","Birmingham","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Breckland and South Norfolk","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Bristol, City of","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Bristol, City of","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Bristol, City of","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Bristol, City of","Science and Engineering","40","30","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Calderdale and Kirklees","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Cambridgeshire CC","Digital, Data and Technology","[c]","[c]","[c]","[c]"
