"Status","Year","Ethnicity","Region_ITL2","Disability","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Asian","Greater Manchester","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Hampshire and Isle of Wight","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Hampshire and Isle of Wight","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Herefordshire, Worcestershire and Warwickshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Herefordshire, Worcestershire and Warwickshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Highlands and Islands","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Highlands and Islands","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Inner London - East","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Inner London - East","Declared non-disabled","50","50","[c]","[c]"
"Leaver Dept.","2021","Asian","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Inner London - West","Declared disabled","50","40","[c]","[c]"
"Leaver Dept.","2021","Asian","Inner London - West","Declared non-disabled","310","290","40740","35070"
"Leaver Dept.","2021","Asian","Inner London - West","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Kent","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Kent","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Lancashire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Lancashire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Leicestershire, Rutland and Northamptonshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Leicestershire, Rutland and Northamptonshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Leicestershire, Rutland and Northamptonshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Lincolnshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Lincolnshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Merseyside","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Merseyside","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","North Eastern Scotland","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","North Eastern Scotland","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","North Yorkshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","North Yorkshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Northern Ireland","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Northern Ireland","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Northumberland and Tyne and Wear","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Northumberland and Tyne and Wear","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Northumberland and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Outer London - East and North East","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Outer London - East and North East","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Outer London - South","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Outer London - South","Declared non-disabled","30","30","[c]","[c]"
"Leaver Dept.","2021","Asian","Outer London - South","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Outer London - West and North West","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Outer London - West and North West","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Overseas","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Overseas","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Shropshire and Staffordshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Shropshire and Staffordshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Shropshire and Staffordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","South Yorkshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","South Yorkshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","South Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Southern Scotland","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Southern Scotland","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Surrey, East and West Sussex","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Surrey, East and West Sussex","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Tees Valley and Durham","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Tees Valley and Durham","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Tees Valley and Durham","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","West Central Scotland","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","West Central Scotland","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","West Midlands","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","West Midlands","Declared non-disabled","80","80","23410","21010"
"Leaver Dept.","2021","Asian","West Midlands","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","West Wales and The Valleys","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","West Wales and The Valleys","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","West Yorkshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","West Yorkshire","Declared non-disabled","30","30","[c]","[c]"
"Leaver Dept.","2021","Asian","West Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Bedfordshire and Hertfordshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Bedfordshire and Hertfordshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Berkshire, Buckinghamshire and Oxfordshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Berkshire, Buckinghamshire and Oxfordshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Cheshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Cheshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Cornwall and Isles of Scilly","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Cornwall and Isles of Scilly","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Cumbria","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Cumbria","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Derbyshire and Nottinghamshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Derbyshire and Nottinghamshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Devon","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Devon","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Dorset and Somerset","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Dorset and Somerset","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","East Anglia","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","East Anglia","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","East Anglia","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","East Wales","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","East Wales","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","East Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","East Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","East Yorkshire and Northern Lincolnshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","East Yorkshire and Northern Lincolnshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Eastern Scotland","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Eastern Scotland","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Essex","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Essex","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Greater Manchester","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Greater Manchester","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Greater Manchester","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Hampshire and Isle of Wight","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Hampshire and Isle of Wight","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Herefordshire, Worcestershire and Warwickshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Herefordshire, Worcestershire and Warwickshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Highlands and Islands","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Highlands and Islands","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Inner London - East","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Inner London - East","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Inner London - West","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Inner London - West","Declared non-disabled","170","170","37980","34700"
"Leaver Dept.","2021","Black","Inner London - West","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Kent","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Kent","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Kent","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Kent","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Lancashire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Lancashire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Leicestershire, Rutland and Northamptonshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Leicestershire, Rutland and Northamptonshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Lincolnshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Lincolnshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Merseyside","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Merseyside","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","North Eastern Scotland","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","North Eastern Scotland","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","North Yorkshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","North Yorkshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Northern Ireland","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Northern Ireland","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Northumberland and Tyne and Wear","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Northumberland and Tyne and Wear","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Northumberland and Tyne and Wear","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Outer London - East and North East","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Outer London - East and North East","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Outer London - East and North East","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Outer London - South","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Outer London - South","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Outer London - South","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Outer London - West and North West","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Outer London - West and North West","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Outer London - West and North West","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Overseas","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Overseas","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Shropshire and Staffordshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Shropshire and Staffordshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","South Yorkshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","South Yorkshire","Declared non-disabled","[c]","[c]","[c]","[c]"
