"Status","Year","Sex","Parent_department","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Female","Attorney General's Departments","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Attorney General's Departments","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Attorney General's Departments","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Attorney General's Departments","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Attorney General's Departments","Unknown","40","40","[c]","[c]"
"Leaver Dept.","2022","Female","Attorney General's Departments","White","90","90","44210","39750"
"Leaver Dept.","2022","Female","Cabinet Office","Asian","60","60","43610","35590"
"Leaver Dept.","2022","Female","Cabinet Office","Black","40","40","[c]","[c]"
"Leaver Dept.","2022","Female","Cabinet Office","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Cabinet Office","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Cabinet Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Cabinet Office","Unknown","460","450","37460","32000"
"Leaver Dept.","2022","Female","Cabinet Office","White","440","430","46260","40600"
"Leaver Dept.","2022","Female","Chancellor's other departments","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Chancellor's other departments","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Chancellor's other departments","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Chancellor's other departments","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Chancellor's other departments","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Charity Commission","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Charity Commission","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Charity Commission","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Charity Commission","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Charity Commission","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Competition and Markets Authority","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Competition and Markets Authority","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Competition and Markets Authority","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Competition and Markets Authority","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Competition and Markets Authority","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Competition and Markets Authority","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Department for Business, Energy and Industrial Strategy","Asian","50","50","[c]","[c]"
"Leaver Dept.","2022","Female","Department for Business, Energy and Industrial Strategy","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Department for Business, Energy and Industrial Strategy","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Department for Business, Energy and Industrial Strategy","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Department for Business, Energy and Industrial Strategy","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Department for Business, Energy and Industrial Strategy","Unknown","60","60","34790","31800"
"Leaver Dept.","2022","Female","Department for Business, Energy and Industrial Strategy","White","250","230","42410","40050"
"Leaver Dept.","2022","Female","Department for Digital, Culture, Media and Sport","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Department for Digital, Culture, Media and Sport","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Department for Digital, Culture, Media and Sport","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Department for Digital, Culture, Media and Sport","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Department for Digital, Culture, Media and Sport","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Department for Digital, Culture, Media and Sport","White","70","70","43400","35750"
"Leaver Dept.","2022","Female","Department for Education","Asian","30","30","[c]","[c]"
"Leaver Dept.","2022","Female","Department for Education","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Department for Education","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Department for Education","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Department for Education","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Department for Education","Unknown","40","40","[c]","[c]"
"Leaver Dept.","2022","Female","Department for Education","White","190","180","43470","37100"
"Leaver Dept.","2022","Female","Department for Environment, Food and Rural Affairs","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Department for Environment, Food and Rural Affairs","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Department for Environment, Food and Rural Affairs","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Department for Environment, Food and Rural Affairs","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Department for Environment, Food and Rural Affairs","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Department for Environment, Food and Rural Affairs","Unknown","50","50","[c]","[c]"
"Leaver Dept.","2022","Female","Department for Environment, Food and Rural Affairs","White","190","180","29250","25100"
"Leaver Dept.","2022","Female","Department for International Trade","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Department for International Trade","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Department for International Trade","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Department for International Trade","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Department for International Trade","Unknown","30","30","[c]","[c]"
"Leaver Dept.","2022","Female","Department for International Trade","White","60","60","[c]","[c]"
"Leaver Dept.","2022","Female","Department for Levelling Up, Housing and Communities","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Department for Levelling Up, Housing and Communities","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Department for Levelling Up, Housing and Communities","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Department for Levelling Up, Housing and Communities","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Department for Levelling Up, Housing and Communities","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Department for Levelling Up, Housing and Communities","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Department for Levelling Up, Housing and Communities","White","130","130","39970","35330"
"Leaver Dept.","2022","Female","Department for Transport","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Department for Transport","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Department for Transport","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Department for Transport","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Department for Transport","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Department for Transport","Unknown","80","70","35210","31040"
"Leaver Dept.","2022","Female","Department for Transport","White","190","180","34440","31370"
"Leaver Dept.","2022","Female","Department for Work and Pensions","Asian","220","210","29320","27570"
"Leaver Dept.","2022","Female","Department for Work and Pensions","Black","150","140","29670","31060"
"Leaver Dept.","2022","Female","Department for Work and Pensions","Mixed","60","50","29750","27570"
"Leaver Dept.","2022","Female","Department for Work and Pensions","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Department for Work and Pensions","Undeclared","50","40","[c]","[c]"
"Leaver Dept.","2022","Female","Department for Work and Pensions","Unknown","180","170","31200","27570"
"Leaver Dept.","2022","Female","Department for Work and Pensions","White","1200","1140","29170","27570"
"Leaver Dept.","2022","Female","Department of Health and Social Care","Asian","580","500","40030","32330"
"Leaver Dept.","2022","Female","Department of Health and Social Care","Black","380","340","37090","32330"
"Leaver Dept.","2022","Female","Department of Health and Social Care","Mixed","130","110","36380","32330"
"Leaver Dept.","2022","Female","Department of Health and Social Care","Other ethnicity","50","50","43120","35560"
"Leaver Dept.","2022","Female","Department of Health and Social Care","Undeclared","310","270","43580","40060"
"Leaver Dept.","2022","Female","Department of Health and Social Care","Unknown","670","90","46310","40070"
"Leaver Dept.","2022","Female","Department of Health and Social Care","White","3070","2670","41480","36690"
"Leaver Dept.","2022","Female","Estyn","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Estyn","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Estyn","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Estyn","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Estyn","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Food Standards Agency","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Food Standards Agency","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Food Standards Agency","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Food Standards Agency","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Food Standards Agency","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Foreign, Commonwealth and Development Office","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Foreign, Commonwealth and Development Office","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Foreign, Commonwealth and Development Office","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Foreign, Commonwealth and Development Office","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Foreign, Commonwealth and Development Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Foreign, Commonwealth and Development Office","Unknown","60","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Foreign, Commonwealth and Development Office","White","130","50","[c]","[c]"
"Leaver Dept.","2022","Female","HM Revenue and Customs","Asian","50","50","[c]","[c]"
"Leaver Dept.","2022","Female","HM Revenue and Customs","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","HM Revenue and Customs","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","HM Revenue and Customs","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","HM Revenue and Customs","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","HM Revenue and Customs","Unknown","260","250","[c]","[c]"
"Leaver Dept.","2022","Female","HM Revenue and Customs","White","390","370","[c]","[c]"
"Leaver Dept.","2022","Female","HM Treasury","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","HM Treasury","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","HM Treasury","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","HM Treasury","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","HM Treasury","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","HM Treasury","White","90","90","[c]","[c]"
"Leaver Dept.","2022","Female","Home Office","Asian","90","90","32410","28830"
"Leaver Dept.","2022","Female","Home Office","Black","50","50","[c]","[c]"
"Leaver Dept.","2022","Female","Home Office","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Home Office","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Home Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Home Office","Unknown","110","110","34200","28650"
"Leaver Dept.","2022","Female","Home Office","White","430","410","36350","28670"
"Leaver Dept.","2022","Female","Ministry of Defence","Asian","40","40","[c]","[c]"
"Leaver Dept.","2022","Female","Ministry of Defence","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Ministry of Defence","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Ministry of Defence","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Ministry of Defence","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Ministry of Defence","Unknown","40","30","[c]","[c]"
"Leaver Dept.","2022","Female","Ministry of Defence","White","390","370","34590","32170"
"Leaver Dept.","2022","Female","Ministry of Justice","Asian","130","120","29120","23720"
"Leaver Dept.","2022","Female","Ministry of Justice","Black","80","80","32430","30450"
"Leaver Dept.","2022","Female","Ministry of Justice","Mixed","30","30","[c]","[c]"
"Leaver Dept.","2022","Female","Ministry of Justice","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Ministry of Justice","Undeclared","30","30","[c]","[c]"
"Leaver Dept.","2022","Female","Ministry of Justice","Unknown","180","170","28550","23700"
"Leaver Dept.","2022","Female","Ministry of Justice","White","640","610","32330","27780"
"Leaver Dept.","2022","Female","National Crime Agency","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","National Crime Agency","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","National Crime Agency","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","National Crime Agency","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","National Crime Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","National Crime Agency","White","40","40","[c]","[c]"
"Leaver Dept.","2022","Female","Northern Ireland Office","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Northern Ireland Office","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Northern Ireland Office","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Northern Ireland Office","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Northern Ireland Office","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Office for Standards in Education, Children's Services and Skills","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Office for Standards in Education, Children's Services and Skills","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Office for Standards in Education, Children's Services and Skills","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Office for Standards in Education, Children's Services and Skills","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Office for Standards in Education, Children's Services and Skills","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Office for Standards in Education, Children's Services and Skills","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Office of Gas and Electricity Markets","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Office of Gas and Electricity Markets","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Office of Gas and Electricity Markets","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Office of Gas and Electricity Markets","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Office of Gas and Electricity Markets","White","40","40","[c]","[c]"
"Leaver Dept.","2022","Female","Office of Qualifications and Examinations Regulation","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Office of Qualifications and Examinations Regulation","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Office of Qualifications and Examinations Regulation","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Office of Qualifications and Examinations Regulation","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Office of Qualifications and Examinations Regulation","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Office of Rail and Road","Asian","[c]","[c]","[c]","[c]"
