"Status","Year","Region_ITL2","Parent_department","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Essex","Department for Business, Energy and Industrial Strategy","Southend-on-Sea","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","Department for Environment, Food and Rural Affairs","Heart of Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","Department for Transport","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","Department for Transport","Heart of Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","Department for Transport","West Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","Department for Work and Pensions","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","Department for Work and Pensions","Essex Thames Gateway","40","30","[c]","[c]"
"Leaver CS","2021","Essex","Department for Work and Pensions","Heart of Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","Department for Work and Pensions","Southend-on-Sea","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","Department for Work and Pensions","Thurrock","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","Department for Work and Pensions","West Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","Department of Health and Social Care","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","Department of Health and Social Care","Heart of Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","Department of Health and Social Care","West Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","HM Revenue and Customs","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","HM Revenue and Customs","Southend-on-Sea","60","50","[c]","[c]"
"Leaver CS","2021","Essex","Home Office","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","Home Office","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","Home Office","Thurrock","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","Home Office","West Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","Ministry of Defence","Essex Haven Gateway","30","30","[c]","[c]"
"Leaver CS","2021","Essex","Ministry of Defence","West Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","Ministry of Justice","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","Ministry of Justice","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","Ministry of Justice","Heart of Essex","50","50","[c]","[c]"
"Leaver CS","2021","Essex","Ministry of Justice","Southend-on-Sea","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","Ministry of Justice","West Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Attorney General's Departments","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Attorney General's Departments","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Cabinet Office","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Business, Energy and Industrial Strategy","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Business, Energy and Industrial Strategy","Swindon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Education","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Environment, Food and Rural Affairs","Bristol, City of","30","30","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Environment, Food and Rural Affairs","Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Transport","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Transport","Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Transport","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Work and Pensions","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Work and Pensions","Bristol, City of","60","50","26270","27570"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Work and Pensions","Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Work and Pensions","Swindon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Work and Pensions","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Department of Health and Social Care","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Department of Health and Social Care","Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Department of Health and Social Care","Wiltshire","90","80","35370","29490"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","HM Land Registry","Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","HM Revenue and Customs","Bristol, City of","40","40","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","HM Revenue and Customs","Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","HM Treasury","Swindon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Home Office","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Ministry of Defence","Bath and North East Somerset, North Somerset and South Gloucestershire","420","400","37760","34260"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Ministry of Defence","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Ministry of Defence","Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Ministry of Defence","Swindon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Ministry of Defence","Wiltshire","280","260","33470","32240"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Ministry of Housing, Communities and Local Government","Bristol, City of","60","50","39910","40720"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Ministry of Justice","Bath and North East Somerset, North Somerset and South Gloucestershire","40","40","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Ministry of Justice","Bristol, City of","80","70","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Ministry of Justice","Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Ministry of Justice","Swindon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Ministry of Justice","Wiltshire","30","30","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","National Crime Agency","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","National Crime Agency","Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Office for Standards in Education","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Attorney General's Departments","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Cabinet Office","Greater Manchester South East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Cabinet Office","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Cabinet Office","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Department for Business, Energy and Industrial Strategy","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Department for Education","Manchester","40","40","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Department for International Trade","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Department for Transport","Greater Manchester North East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Department for Transport","Greater Manchester North West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Department for Transport","Greater Manchester South East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Department for Transport","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Department for Transport","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Department for Work and Pensions","Greater Manchester North East","50","50","26360","27570"
"Leaver CS","2021","Greater Manchester","Department for Work and Pensions","Greater Manchester North West","70","60","23320","21010"
"Leaver CS","2021","Greater Manchester","Department for Work and Pensions","Greater Manchester South East","60","50","23970","21010"
"Leaver CS","2021","Greater Manchester","Department for Work and Pensions","Greater Manchester South West","30","30","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Department for Work and Pensions","Manchester","70","60","32660","27570"
"Leaver CS","2021","Greater Manchester","Department of Health and Social Care","Manchester","50","40","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Food Standards Agency","Greater Manchester South East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","HM Revenue and Customs","Greater Manchester South West","120","100","[c]","[c]"
"Leaver CS","2021","Greater Manchester","HM Revenue and Customs","Manchester","80","70","[c]","[c]"
"Leaver CS","2021","Greater Manchester","HM Treasury","Greater Manchester North East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Home Office","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Home Office","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Ministry of Defence","Greater Manchester South East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Ministry of Defence","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Ministry of Housing, Communities and Local Government","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Ministry of Justice","Greater Manchester North East","30","30","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Ministry of Justice","Greater Manchester North West","30","30","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Ministry of Justice","Greater Manchester South East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Ministry of Justice","Greater Manchester South West","40","40","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Ministry of Justice","Manchester","110","100","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Office for Standards in Education","Manchester","40","40","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Office of Rail and Road","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hampshire and Isle of Wight","Attorney General's Departments","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hampshire and Isle of Wight","Attorney General's Departments","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hampshire and Isle of Wight","Cabinet Office","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hampshire and Isle of Wight","Cabinet Office","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hampshire and Isle of Wight","Cabinet Office","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hampshire and Isle of Wight","Department for Business, Energy and Industrial Strategy","Southampton","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hampshire and Isle of Wight","Department for Transport","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hampshire and Isle of Wight","Department for Transport","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hampshire and Isle of Wight","Department for Transport","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hampshire and Isle of Wight","Department for Transport","Southampton","40","40","[c]","[c]"
"Leaver CS","2021","Hampshire and Isle of Wight","Department for Work and Pensions","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hampshire and Isle of Wight","Department for Work and Pensions","Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hampshire and Isle of Wight","Department for Work and Pensions","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hampshire and Isle of Wight","Department for Work and Pensions","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hampshire and Isle of Wight","Department for Work and Pensions","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hampshire and Isle of Wight","Department for Work and Pensions","Southampton","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hampshire and Isle of Wight","HM Revenue and Customs","Portsmouth","40","30","[c]","[c]"
"Leaver CS","2021","Hampshire and Isle of Wight","HM Revenue and Customs","Southampton","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hampshire and Isle of Wight","Home Office","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hampshire and Isle of Wight","Home Office","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hampshire and Isle of Wight","Home Office","Southampton","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hampshire and Isle of Wight","Ministry of Defence","Central Hampshire","160","140","32230","28650"
"Leaver CS","2021","Hampshire and Isle of Wight","Ministry of Defence","North Hampshire","30","30","[c]","[c]"
"Leaver CS","2021","Hampshire and Isle of Wight","Ministry of Defence","Portsmouth","110","100","31620","29200"
"Leaver CS","2021","Hampshire and Isle of Wight","Ministry of Defence","South Hampshire","70","70","30580","31670"
"Leaver CS","2021","Hampshire and Isle of Wight","Ministry of Justice","Central Hampshire","30","30","[c]","[c]"
"Leaver CS","2021","Hampshire and Isle of Wight","Ministry of Justice","Isle of Wight","40","40","[c]","[c]"
"Leaver CS","2021","Hampshire and Isle of Wight","Ministry of Justice","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hampshire and Isle of Wight","Ministry of Justice","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hampshire and Isle of Wight","Ministry of Justice","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hampshire and Isle of Wight","Ministry of Justice","Southampton","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hampshire and Isle of Wight","National Crime Agency","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hampshire and Isle of Wight","United Kingdom Statistics Authority","South Hampshire","160","110","24090","19520"
"Leaver CS","2021","Herefordshire, Worcestershire and Warwickshire","Department for Environment, Food and Rural Affairs","Worcestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Herefordshire, Worcestershire and Warwickshire","Department for Transport","Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Herefordshire, Worcestershire and Warwickshire","Department for Transport","Worcestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Herefordshire, Worcestershire and Warwickshire","Department for Work and Pensions","Herefordshire, County of","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Herefordshire, Worcestershire and Warwickshire","Department for Work and Pensions","Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Herefordshire, Worcestershire and Warwickshire","Department for Work and Pensions","Worcestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Herefordshire, Worcestershire and Warwickshire","Home Office","Warwickshire","[c]","[c]","[c]","[c]"
