"Status","Year","Region_ITL3","Parent_department","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Conwy and Denbighshire","Welsh Government","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cornwall and Isles of Scilly","Attorney General's Departments","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cornwall and Isles of Scilly","Department for Environment, Food and Rural Affairs","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cornwall and Isles of Scilly","Department for Transport","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cornwall and Isles of Scilly","Department for Work and Pensions","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cornwall and Isles of Scilly","Department of Health and Social Care","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cornwall and Isles of Scilly","HM Revenue and Customs","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cornwall and Isles of Scilly","Ministry of Defence","Cornwall and Isles of Scilly","50","40","[c]","[c]"
"Leaver CS","2021","Cornwall and Isles of Scilly","Ministry of Housing, Communities and Local Government","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cornwall and Isles of Scilly","Ministry of Justice","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Coventry","Department for Education","West Midlands","50","40","[c]","[c]"
"Leaver CS","2021","Coventry","Department for Work and Pensions","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Coventry","HM Land Registry","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Coventry","HM Revenue and Customs","West Midlands","100","90","[c]","[c]"
"Leaver CS","2021","Coventry","Ministry of Justice","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Coventry","National Crime Agency","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Coventry","Office of Qualifications and Examinations Regulation","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Croydon","Attorney General's Departments","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Croydon","Department for Business, Energy and Industrial Strategy","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Croydon","Department for Education","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Croydon","Department for Work and Pensions","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Croydon","HM Land Registry","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Croydon","HM Revenue and Customs","Outer London - South","80","70","[c]","[c]"
"Leaver CS","2021","Croydon","Home Office","Outer London - South","220","190","36770","29080"
"Leaver CS","2021","Croydon","Ministry of Justice","Outer London - South","40","30","[c]","[c]"
"Leaver CS","2021","Darlington","Department for Education","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Darlington","Department for Environment, Food and Rural Affairs","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Darlington","Department for Transport","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Darlington","HM Treasury","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Darlington","Home Office","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Darlington","Ministry of Justice","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Derby","Department for Transport","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Derby","Department for Work and Pensions","Derbyshire and Nottinghamshire","30","30","[c]","[c]"
"Leaver CS","2021","Derby","Ministry of Defence","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Derby","Ministry of Justice","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Derry City and Strabane","HM Revenue and Customs","Northern Ireland","40","30","[c]","[c]"
"Leaver CS","2021","Devon CC","Attorney General's Departments","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Devon CC","Department for Business, Energy and Industrial Strategy","Devon","80","80","[c]","[c]"
"Leaver CS","2021","Devon CC","Department for Environment, Food and Rural Affairs","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Devon CC","Department for Transport","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Devon CC","Department for Work and Pensions","Devon","60","50","23750","21010"
"Leaver CS","2021","Devon CC","HM Revenue and Customs","Devon","100","90","[c]","[c]"
"Leaver CS","2021","Devon CC","Home Office","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Devon CC","Ministry of Defence","Devon","50","40","[c]","[c]"
"Leaver CS","2021","Devon CC","Ministry of Justice","Devon","120","100","[c]","[c]"
"Leaver CS","2021","Dorset CC","Cabinet Office","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Dorset CC","Department for Environment, Food and Rural Affairs","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Dorset CC","Department for Work and Pensions","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Dorset CC","HM Land Registry","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Dorset CC","Ministry of Defence","Dorset and Somerset","40","40","[c]","[c]"
"Leaver CS","2021","Dorset CC","Ministry of Justice","Dorset and Somerset","80","80","[c]","[c]"
"Leaver CS","2021","Dudley","Department for Transport","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Dudley","Department for Work and Pensions","West Midlands","30","30","[c]","[c]"
"Leaver CS","2021","Dudley","HM Revenue and Customs","West Midlands","80","60","[c]","[c]"
"Leaver CS","2021","Dudley","Ministry of Defence","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Dudley","Ministry of Justice","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Dumfries and Galloway","Department for Work and Pensions","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Dumfries and Galloway","Scottish Government","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Durham CC","Chancellor's other departments","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Durham CC","Department for Work and Pensions","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Durham CC","HM Land Registry","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Durham CC","HM Revenue and Customs","Tees Valley and Durham","50","40","[c]","[c]"
"Leaver CS","2021","Durham CC","Home Office","Tees Valley and Durham","40","30","[c]","[c]"
"Leaver CS","2021","Durham CC","Ministry of Justice","Tees Valley and Durham","140","120","[c]","[c]"
"Leaver CS","2021","Ealing","Department for Work and Pensions","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ealing","HM Revenue and Customs","Outer London - West and North West","80","60","[c]","[c]"
"Leaver CS","2021","Ealing","Ministry of Justice","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Ayrshire and North Ayrshire mainland","Department for Work and Pensions","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Ayrshire and North Ayrshire mainland","Ministry of Defence","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Ayrshire and North Ayrshire mainland","Scottish Government","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Cumbria","Attorney General's Departments","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Cumbria","Department for Environment, Food and Rural Affairs","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Cumbria","Department for Work and Pensions","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Cumbria","Ministry of Defence","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Cumbria","Ministry of Justice","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Derbyshire","Attorney General's Departments","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Derbyshire","Department for Work and Pensions","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Derbyshire","Ministry of Justice","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Department for Transport","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Department for Work and Pensions","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Ministry of Defence","West Central Scotland","80","70","34970","38070"
"Leaver CS","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Scottish Government","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Kent","Attorney General's Departments","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Kent","Department for Environment, Food and Rural Affairs","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Kent","Department for Transport","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Kent","Department for Work and Pensions","Kent","40","30","[c]","[c]"
"Leaver CS","2021","East Kent","Department of Health and Social Care","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Kent","HM Revenue and Customs","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Kent","Home Office","Kent","60","60","26090","26360"
"Leaver CS","2021","East Kent","Ministry of Defence","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Kent","Ministry of Justice","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Kent","National Crime Agency","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Lancashire","Department for Work and Pensions","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Lancashire","Ministry of Justice","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Lothian and Midlothian","Department for Transport","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Lothian and Midlothian","Department for Work and Pensions","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Merseyside","Department for International Trade","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Merseyside","Department for Transport","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Merseyside","Department for Work and Pensions","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Merseyside","Ministry of Justice","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Riding of Yorkshire","Department for Environment, Food and Rural Affairs","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Riding of Yorkshire","Department for Transport","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Riding of Yorkshire","Department for Work and Pensions","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Riding of Yorkshire","Ministry of Defence","East Yorkshire and Northern Lincolnshire","40","40","[c]","[c]"
"Leaver CS","2021","East Riding of Yorkshire","Ministry of Justice","East Yorkshire and Northern Lincolnshire","100","90","[c]","[c]"
"Leaver CS","2021","East Surrey","Department for Transport","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Surrey","Department for Work and Pensions","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Surrey","Department of Health and Social Care","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Surrey","Ministry of Defence","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Surrey","Ministry of Justice","Surrey, East and West Sussex","60","50","[c]","[c]"
"Leaver CS","2021","East Sussex CC","Department for Transport","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Sussex CC","Department for Work and Pensions","Surrey, East and West Sussex","60","50","25160","21010"
"Leaver CS","2021","East Sussex CC","HM Revenue and Customs","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Sussex CC","Home Office","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Sussex CC","Ministry of Defence","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Sussex CC","Ministry of Justice","Surrey, East and West Sussex","40","30","[c]","[c]"
"Leaver CS","2021","Enfield","Department for Work and Pensions","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Enfield","Ministry of Justice","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex Haven Gateway","Department for Transport","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex Haven Gateway","Department for Work and Pensions","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex Haven Gateway","Department of Health and Social Care","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex Haven Gateway","HM Revenue and Customs","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex Haven Gateway","Home Office","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex Haven Gateway","Ministry of Defence","Essex","30","30","[c]","[c]"
"Leaver CS","2021","Essex Haven Gateway","Ministry of Justice","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex Thames Gateway","Department for Work and Pensions","Essex","40","30","[c]","[c]"
"Leaver CS","2021","Essex Thames Gateway","Home Office","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex Thames Gateway","Ministry of Justice","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Falkirk","Department for Transport","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Falkirk","Department for Work and Pensions","Eastern Scotland","30","30","[c]","[c]"
"Leaver CS","2021","Falkirk","HM Treasury","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Falkirk","Ministry of Defence","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Falkirk","Scottish Government","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Flintshire and Wrexham","Attorney General's Departments","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Flintshire and Wrexham","Department for Work and Pensions","East Wales","30","20","[c]","[c]"
"Leaver CS","2021","Flintshire and Wrexham","HM Revenue and Customs","East Wales","180","150","[c]","[c]"
"Leaver CS","2021","Flintshire and Wrexham","Ministry of Defence","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Flintshire and Wrexham","Ministry of Justice","East Wales","110","100","[c]","[c]"
"Leaver CS","2021","Glasgow City","Department for Business, Energy and Industrial Strategy","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Glasgow City","Department for Transport","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Glasgow City","Department for Work and Pensions","West Central Scotland","110","90","25430","26120"
"Leaver CS","2021","Glasgow City","HM Revenue and Customs","West Central Scotland","50","40","[c]","[c]"
"Leaver CS","2021","Glasgow City","Home Office","West Central Scotland","40","30","[c]","[c]"
"Leaver CS","2021","Glasgow City","Ministry of Defence","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Glasgow City","Ministry of Justice","West Central Scotland","[c]","[c]","[c]","[c]"
