"Status","Year","Region_ITL3","Responsibility_level","Disability","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Cornwall and Isles of Scilly","G6/G7","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cornwall and Isles of Scilly","G6/G7","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cornwall and Isles of Scilly","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cornwall and Isles of Scilly","SEO/HEO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cornwall and Isles of Scilly","SEO/HEO","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cornwall and Isles of Scilly","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cornwall and Isles of Scilly","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cornwall and Isles of Scilly","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cornwall and Isles of Scilly","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cornwall and Isles of Scilly","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Coventry","AA/AO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Coventry","AA/AO","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Coventry","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Coventry","EO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Coventry","EO","Declared non-disabled","30","30","[c]","[c]"
"Leaver CS","2022","Coventry","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Coventry","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Coventry","G6/G7","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Coventry","G6/G7","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Coventry","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Coventry","SCS","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Coventry","SCS","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Coventry","SCS","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Coventry","SEO/HEO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Coventry","SEO/HEO","Declared non-disabled","30","30","[c]","[c]"
"Leaver CS","2022","Coventry","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Coventry","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Coventry","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Coventry","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Croydon","AA/AO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Croydon","AA/AO","Declared non-disabled","90","80","24260","25110"
"Leaver CS","2022","Croydon","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Croydon","AA/AO","Unknown","40","40","[c]","[c]"
"Leaver CS","2022","Croydon","EO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Croydon","EO","Declared non-disabled","110","100","29790","29370"
"Leaver CS","2022","Croydon","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Croydon","EO","Unknown","40","30","[c]","[c]"
"Leaver CS","2022","Croydon","G6/G7","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Croydon","G6/G7","Declared non-disabled","60","60","[c]","[c]"
"Leaver CS","2022","Croydon","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Croydon","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Croydon","SCS","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Croydon","SCS","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Croydon","SEO/HEO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Croydon","SEO/HEO","Declared non-disabled","110","100","39900","38080"
"Leaver CS","2022","Croydon","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Croydon","SEO/HEO","Unknown","50","50","[c]","[c]"
"Leaver CS","2022","Croydon","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Croydon","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Croydon","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Darlington","AA/AO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Darlington","AA/AO","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Darlington","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Darlington","EO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Darlington","EO","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Darlington","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Darlington","G6/G7","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Darlington","G6/G7","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Darlington","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Darlington","SEO/HEO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Darlington","SEO/HEO","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Darlington","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Darlington","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Darlington","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Darlington","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Derby","AA/AO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Derby","AA/AO","Declared non-disabled","30","30","[c]","[c]"
"Leaver CS","2022","Derby","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Derby","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Derby","EO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Derby","EO","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Derby","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Derby","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Derby","G6/G7","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Derby","G6/G7","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Derby","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Derby","SEO/HEO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Derby","SEO/HEO","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Derby","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Derby","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Derby","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Derby","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Derby","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Derry City and Strabane","AA/AO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Derry City and Strabane","AA/AO","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Derry City and Strabane","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Derry City and Strabane","SEO/HEO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Derry City and Strabane","SEO/HEO","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Devon CC","AA/AO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Devon CC","AA/AO","Declared non-disabled","180","160","20480","21010"
"Leaver CS","2022","Devon CC","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Devon CC","AA/AO","Unknown","40","40","[c]","[c]"
"Leaver CS","2022","Devon CC","EO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Devon CC","EO","Declared non-disabled","70","60","27130","27570"
"Leaver CS","2022","Devon CC","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Devon CC","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Devon CC","G6/G7","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Devon CC","G6/G7","Declared non-disabled","30","30","[c]","[c]"
"Leaver CS","2022","Devon CC","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Devon CC","SCS","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Devon CC","SCS","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Devon CC","SEO/HEO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Devon CC","SEO/HEO","Declared non-disabled","80","70","37570","37420"
"Leaver CS","2022","Devon CC","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Devon CC","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Devon CC","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Devon CC","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dorset","AA/AO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dorset","AA/AO","Declared non-disabled","80","70","[c]","[c]"
"Leaver CS","2022","Dorset","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dorset","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dorset","EO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dorset","EO","Declared non-disabled","30","30","[c]","[c]"
"Leaver CS","2022","Dorset","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dorset","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dorset","G6/G7","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dorset","G6/G7","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dorset","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dorset","SCS","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dorset","SCS","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dorset","SEO/HEO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dorset","SEO/HEO","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dorset","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dorset","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dorset","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dorset","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dorset","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dudley","AA/AO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dudley","AA/AO","Declared non-disabled","30","30","[c]","[c]"
"Leaver CS","2022","Dudley","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dudley","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dudley","EO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dudley","EO","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dudley","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dudley","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dudley","SEO/HEO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dudley","SEO/HEO","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dudley","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dudley","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dudley","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dumfries and Galloway","AA/AO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dumfries and Galloway","AA/AO","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dumfries and Galloway","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dumfries and Galloway","EO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dumfries and Galloway","EO","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dumfries and Galloway","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dumfries and Galloway","G6/G7","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dumfries and Galloway","G6/G7","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dumfries and Galloway","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dumfries and Galloway","SEO/HEO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dumfries and Galloway","SEO/HEO","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dumfries and Galloway","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Durham","AA/AO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Durham","AA/AO","Declared non-disabled","190","160","21110","21260"
"Leaver CS","2022","Durham","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Durham","AA/AO","Unknown","80","80","[c]","[c]"
"Leaver CS","2022","Durham","EO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Durham","EO","Declared non-disabled","40","30","[c]","[c]"
"Leaver CS","2022","Durham","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Durham","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Durham","G6/G7","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Durham","G6/G7","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Durham","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Durham","SCS","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Durham","SCS","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Durham","SEO/HEO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Durham","SEO/HEO","Declared non-disabled","40","30","[c]","[c]"
"Leaver CS","2022","Durham","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Durham","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Durham","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Durham","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ealing","AA/AO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ealing","AA/AO","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ealing","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ealing","EO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ealing","EO","Declared non-disabled","30","30","[c]","[c]"
"Leaver CS","2022","Ealing","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ealing","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ealing","G6/G7","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ealing","G6/G7","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ealing","SEO/HEO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ealing","SEO/HEO","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ealing","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ealing","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ealing","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Ayrshire and North Ayrshire mainland","AA/AO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Ayrshire and North Ayrshire mainland","AA/AO","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Ayrshire and North Ayrshire mainland","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Ayrshire and North Ayrshire mainland","EO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Ayrshire and North Ayrshire mainland","EO","Declared non-disabled","30","30","[c]","[c]"
"Leaver CS","2022","East Ayrshire and North Ayrshire mainland","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Ayrshire and North Ayrshire mainland","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Ayrshire and North Ayrshire mainland","SEO/HEO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Ayrshire and North Ayrshire mainland","SEO/HEO","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Ayrshire and North Ayrshire mainland","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Cumbria","AA/AO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Cumbria","AA/AO","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Cumbria","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Cumbria","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Cumbria","EO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Cumbria","EO","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Cumbria","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Cumbria","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Cumbria","G6/G7","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Cumbria","G6/G7","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Cumbria","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Cumbria","SEO/HEO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Cumbria","SEO/HEO","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Cumbria","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Cumbria","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Cumbria","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Cumbria","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Cumbria","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Derbyshire","AA/AO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Derbyshire","AA/AO","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Derbyshire","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Derbyshire","EO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Derbyshire","EO","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Derbyshire","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Derbyshire","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Derbyshire","G6/G7","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Derbyshire","G6/G7","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Derbyshire","SEO/HEO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Derbyshire","SEO/HEO","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Derbyshire","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Derbyshire","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Derbyshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Derbyshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","AA/AO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","AA/AO","Declared non-disabled","50","50","28530","23230"
"Leaver CS","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","AA/AO","Unknown","40","40","[c]","[c]"
