"Status","Year","Responsibility_level","Disability","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","AA/AO","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Unknown","Operational Delivery","210","200","20800","20470"
"Leaver Dept.","2021","AA/AO","Unknown","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Unknown","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Unknown","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Unknown","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Unknown","Psychology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Unknown","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Unknown","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Unknown","Unknown","370","350","21110","21010"
"Leaver Dept.","2021","EO","Declared disabled","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Declared disabled","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Declared disabled","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Declared disabled","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Declared disabled","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Declared disabled","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Declared disabled","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Declared disabled","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Declared disabled","International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Declared disabled","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Declared disabled","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Declared disabled","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Declared disabled","Operational Delivery","50","50","[c]","[c]"
"Leaver Dept.","2021","EO","Declared disabled","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Declared disabled","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Declared disabled","Planning","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Declared disabled","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Declared disabled","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Declared disabled","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Declared disabled","Psychology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Declared disabled","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Declared disabled","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Declared disabled","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Declared disabled","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Declared disabled","Unknown","130","120","27730","27570"
"Leaver Dept.","2021","EO","Declared non-disabled","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Declared non-disabled","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Declared non-disabled","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Declared non-disabled","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Declared non-disabled","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Declared non-disabled","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Declared non-disabled","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Declared non-disabled","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Declared non-disabled","International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Declared non-disabled","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Declared non-disabled","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Declared non-disabled","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Declared non-disabled","Operational Delivery","330","320","25400","24890"
"Leaver Dept.","2021","EO","Declared non-disabled","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Declared non-disabled","Other","60","60","26720","27350"
"Leaver Dept.","2021","EO","Declared non-disabled","Planning","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Declared non-disabled","Policy","90","90","27510","27310"
"Leaver Dept.","2021","EO","Declared non-disabled","Project Delivery","40","40","[c]","[c]"
"Leaver Dept.","2021","EO","Declared non-disabled","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Declared non-disabled","Psychology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Declared non-disabled","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Declared non-disabled","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Declared non-disabled","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Declared non-disabled","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Declared non-disabled","Unknown","860","800","27700","27570"
"Leaver Dept.","2021","EO","Undeclared","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Undeclared","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Undeclared","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Undeclared","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Undeclared","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Undeclared","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Undeclared","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Undeclared","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Undeclared","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Undeclared","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Undeclared","Psychology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Undeclared","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Undeclared","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Undeclared","Unknown","70","70","28130","27570"
"Leaver Dept.","2021","EO","Unknown","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Unknown","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Unknown","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Unknown","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Unknown","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Unknown","International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Unknown","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Unknown","Operational Delivery","90","90","26010","25040"
"Leaver Dept.","2021","EO","Unknown","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Unknown","Policy","70","70","28170","27610"
"Leaver Dept.","2021","EO","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Unknown","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Unknown","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Unknown","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Unknown","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Unknown","Unknown","230","200","27910","27570"
"Leaver Dept.","2021","G6/G7","Declared disabled","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Declared disabled","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Declared disabled","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Declared disabled","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Declared disabled","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Declared disabled","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Declared disabled","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Declared disabled","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Declared disabled","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Declared disabled","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Declared disabled","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Declared disabled","International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Declared disabled","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Declared disabled","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Declared disabled","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Declared disabled","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Declared disabled","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Declared disabled","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Declared disabled","Planning","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Declared disabled","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Declared disabled","Policy","40","40","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Declared disabled","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Declared disabled","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Declared disabled","Psychology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Declared disabled","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Declared disabled","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Declared disabled","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Declared disabled","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Declared disabled","Unknown","60","50","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Declared non-disabled","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Declared non-disabled","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Declared non-disabled","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Declared non-disabled","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Declared non-disabled","Digital, Data and Technology","40","40","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Declared non-disabled","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Declared non-disabled","Finance","50","50","58480","57440"
"Leaver Dept.","2021","G6/G7","Declared non-disabled","Human Resources","50","40","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Declared non-disabled","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Declared non-disabled","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Declared non-disabled","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Declared non-disabled","International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Declared non-disabled","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Declared non-disabled","Legal","60","50","59170","59160"
"Leaver Dept.","2021","G6/G7","Declared non-disabled","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Declared non-disabled","Operational Delivery","90","90","56280","53950"
"Leaver Dept.","2021","G6/G7","Declared non-disabled","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Declared non-disabled","Other","30","30","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Declared non-disabled","Planning","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Declared non-disabled","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Declared non-disabled","Policy","320","310","56390","54400"
"Leaver Dept.","2021","G6/G7","Declared non-disabled","Project Delivery","80","70","58290","57120"
"Leaver Dept.","2021","G6/G7","Declared non-disabled","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Declared non-disabled","Psychology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Declared non-disabled","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Declared non-disabled","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Declared non-disabled","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Declared non-disabled","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Declared non-disabled","Unknown","440","400","57890","55910"
"Leaver Dept.","2021","G6/G7","Undeclared","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Undeclared","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Undeclared","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Undeclared","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Undeclared","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Undeclared","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Undeclared","International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Undeclared","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Undeclared","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Undeclared","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Undeclared","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Undeclared","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Undeclared","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Undeclared","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Undeclared","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Undeclared","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Undeclared","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Undeclared","Unknown","50","40","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Unknown","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Unknown","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Unknown","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Unknown","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Unknown","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Unknown","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Unknown","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Unknown","International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Unknown","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Unknown","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Unknown","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Unknown","Operational Delivery","30","30","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Unknown","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Unknown","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Unknown","Planning","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Unknown","Policy","170","160","55330","53510"
"Leaver Dept.","2021","G6/G7","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Unknown","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Unknown","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Unknown","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Unknown","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Unknown","Unknown","280","200","57180","54700"
"Leaver Dept.","2021","SCS","Declared disabled","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Declared disabled","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Declared disabled","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Declared disabled","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Declared disabled","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Declared disabled","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Declared disabled","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Declared disabled","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Declared disabled","International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Declared disabled","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Declared disabled","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Declared disabled","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Declared disabled","Planning","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Declared disabled","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Declared disabled","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Declared disabled","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Declared disabled","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Declared disabled","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Declared non-disabled","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Declared non-disabled","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Declared non-disabled","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Declared non-disabled","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Declared non-disabled","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Declared non-disabled","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Declared non-disabled","Human Resources","[c]","[c]","[c]","[c]"
