"Status","Year","Region_ITL3","Disability","Age","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","West Essex","Declared non-disabled","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Essex","Declared non-disabled","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Essex","Declared non-disabled","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Essex","Declared non-disabled","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Kent","Declared disabled","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Kent","Declared disabled","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Kent","Declared disabled","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Kent","Declared non-disabled","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Kent","Declared non-disabled","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Kent","Declared non-disabled","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Lothian","Declared disabled","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Lothian","Declared disabled","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Lothian","Declared disabled","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Lothian","Declared disabled","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Lothian","Declared non-disabled","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Lothian","Declared non-disabled","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Lothian","Declared non-disabled","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Lothian","Declared non-disabled","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Lothian","Undeclared","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Lothian","Unknown","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Lothian","Unknown","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Lothian","Unknown","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Northamptonshire","Declared disabled","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Northamptonshire","Declared disabled","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Northamptonshire","Declared disabled","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Northamptonshire","Declared disabled","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Northamptonshire","Declared non-disabled","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Northamptonshire","Declared non-disabled","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Northamptonshire","Declared non-disabled","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Northamptonshire","Declared non-disabled","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Northamptonshire","Undeclared","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Northamptonshire","Undeclared","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Surrey","Declared disabled","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Surrey","Declared disabled","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Surrey","Declared disabled","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Surrey","Declared disabled","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Surrey","Declared non-disabled","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Surrey","Declared non-disabled","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Surrey","Declared non-disabled","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Surrey","Declared non-disabled","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Surrey","Undeclared","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Surrey","Unknown","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Surrey","Unknown","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Surrey","Unknown","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Sussex (North East)","Declared disabled","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Sussex (North East)","Declared disabled","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Sussex (North East)","Declared disabled","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Sussex (North East)","Declared disabled","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Sussex (North East)","Declared disabled","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Sussex (North East)","Declared non-disabled","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Sussex (North East)","Declared non-disabled","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Sussex (North East)","Declared non-disabled","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Sussex (North East)","Declared non-disabled","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Sussex (North East)","Declared non-disabled","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Sussex (North East)","Undeclared","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Sussex (North East)","Unknown","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Sussex (South West)","Declared disabled","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Sussex (South West)","Declared disabled","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Sussex (South West)","Declared disabled","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Sussex (South West)","Declared disabled","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Sussex (South West)","Declared non-disabled","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Sussex (South West)","Declared non-disabled","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Sussex (South West)","Declared non-disabled","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Sussex (South West)","Declared non-disabled","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Sussex (South West)","Undeclared","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Sussex (South West)","Undeclared","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Sussex (South West)","Unknown","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Sussex (South West)","Unknown","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Sussex (South West)","Unknown","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Sussex (South West)","Unknown","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Westminster","Declared disabled","16-19","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Westminster","Declared disabled","20-29","120","120","36000","32910"
"Leaver Dept.","2021","Westminster","Declared disabled","30-39","110","100","45520","44910"
"Leaver Dept.","2021","Westminster","Declared disabled","40-49","60","60","49270","43890"
"Leaver Dept.","2021","Westminster","Declared disabled","50-59","30","30","[c]","[c]"
"Leaver Dept.","2021","Westminster","Declared disabled","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Westminster","Declared disabled","65+","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Westminster","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Westminster","Declared non-disabled","16-19","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Westminster","Declared non-disabled","20-29","1000","930","35770","33640"
"Leaver Dept.","2021","Westminster","Declared non-disabled","30-39","830","770","49050","51940"
"Leaver Dept.","2021","Westminster","Declared non-disabled","40-49","390","370","59450","57460"
"Leaver Dept.","2021","Westminster","Declared non-disabled","50-59","170","160","58160","54670"
"Leaver Dept.","2021","Westminster","Declared non-disabled","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Westminster","Declared non-disabled","65+","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Westminster","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Westminster","Undeclared","20-29","100","100","38300","34700"
"Leaver Dept.","2021","Westminster","Undeclared","30-39","80","80","45160","42890"
"Leaver Dept.","2021","Westminster","Undeclared","40-49","30","30","[c]","[c]"
"Leaver Dept.","2021","Westminster","Undeclared","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Westminster","Undeclared","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Westminster","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Westminster","Unknown","16-19","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Westminster","Unknown","20-29","620","550","36340","33390"
"Leaver Dept.","2021","Westminster","Unknown","30-39","390","350","46420","48500"
"Leaver Dept.","2021","Westminster","Unknown","40-49","170","140","59230","57010"
"Leaver Dept.","2021","Westminster","Unknown","50-59","90","80","49930","40560"
"Leaver Dept.","2021","Westminster","Unknown","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Westminster","Unknown","65+","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Westminster","Unknown","Unknown","80","[c]","[c]","[c]"
"Leaver Dept.","2021","Wiltshire","Declared disabled","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wiltshire","Declared disabled","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wiltshire","Declared disabled","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wiltshire","Declared disabled","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wiltshire","Declared disabled","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wiltshire","Declared non-disabled","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wiltshire","Declared non-disabled","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wiltshire","Declared non-disabled","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wiltshire","Declared non-disabled","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wiltshire","Declared non-disabled","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wiltshire","Undeclared","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wiltshire","Undeclared","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wiltshire","Unknown","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wiltshire","Unknown","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wiltshire","Unknown","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wiltshire","Unknown","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wiltshire","Unknown","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wirral","Declared disabled","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wirral","Declared disabled","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wirral","Declared disabled","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wirral","Declared disabled","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wirral","Declared non-disabled","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wirral","Declared non-disabled","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wirral","Declared non-disabled","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wirral","Declared non-disabled","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wirral","Undeclared","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wirral","Undeclared","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wirral","Unknown","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wirral","Unknown","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wirral","Unknown","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wirral","Unknown","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wolverhampton","Declared disabled","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wolverhampton","Declared disabled","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wolverhampton","Declared disabled","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wolverhampton","Declared disabled","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wolverhampton","Declared non-disabled","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wolverhampton","Declared non-disabled","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wolverhampton","Declared non-disabled","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wolverhampton","Declared non-disabled","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wolverhampton","Undeclared","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wolverhampton","Undeclared","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wolverhampton","Unknown","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wolverhampton","Unknown","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Worcestershire","Declared disabled","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Worcestershire","Declared disabled","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Worcestershire","Declared disabled","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Worcestershire","Declared disabled","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Worcestershire","Declared non-disabled","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Worcestershire","Declared non-disabled","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Worcestershire","Declared non-disabled","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Worcestershire","Declared non-disabled","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Worcestershire","Unknown","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Worcestershire","Unknown","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Worcestershire","Unknown","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Worcestershire","Unknown","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","York","Declared disabled","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","York","Declared disabled","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","York","Declared disabled","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","York","Declared disabled","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","York","Declared disabled","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","York","Declared non-disabled","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","York","Declared non-disabled","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","York","Declared non-disabled","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","York","Declared non-disabled","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","York","Declared non-disabled","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","York","Undeclared","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","York","Undeclared","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","York","Undeclared","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","York","Unknown","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","York","Unknown","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","York","Unknown","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","York","Unknown","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","York","Unknown","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Aberdeen City and Aberdeenshire","Declared disabled","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Aberdeen City and Aberdeenshire","Declared disabled","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Aberdeen City and Aberdeenshire","Declared disabled","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Aberdeen City and Aberdeenshire","Declared disabled","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Aberdeen City and Aberdeenshire","Declared non-disabled","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Aberdeen City and Aberdeenshire","Declared non-disabled","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Aberdeen City and Aberdeenshire","Declared non-disabled","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Aberdeen City and Aberdeenshire","Declared non-disabled","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Aberdeen City and Aberdeenshire","Undeclared","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Aberdeen City and Aberdeenshire","Unknown","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Aberdeen City and Aberdeenshire","Unknown","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Aberdeen City and Aberdeenshire","Unknown","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Angus and Dundee City","Declared disabled","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Angus and Dundee City","Declared disabled","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Angus and Dundee City","Declared disabled","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Angus and Dundee City","Declared disabled","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Angus and Dundee City","Declared disabled","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Angus and Dundee City","Declared non-disabled","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Angus and Dundee City","Declared non-disabled","30-39","40","30","[c]","[c]"
"Leaver Dept.","2022","Angus and Dundee City","Declared non-disabled","40-49","30","30","[c]","[c]"
"Leaver Dept.","2022","Angus and Dundee City","Declared non-disabled","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Angus and Dundee City","Declared non-disabled","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Angus and Dundee City","Undeclared","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Angus and Dundee City","Undeclared","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Angus and Dundee City","Undeclared","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Angus and Dundee City","Unknown","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Angus and Dundee City","Unknown","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Angus and Dundee City","Unknown","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Angus and Dundee City","Unknown","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Angus and Dundee City","Unknown","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ards and North Down","Declared disabled","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ards and North Down","Declared disabled","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ards and North Down","Declared disabled","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ards and North Down","Declared non-disabled","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ards and North Down","Declared non-disabled","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ards and North Down","Declared non-disabled","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ards and North Down","Undeclared","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ards and North Down","Unknown","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Barking & Dagenham and Havering","Declared disabled","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Barking & Dagenham and Havering","Declared disabled","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Barking & Dagenham and Havering","Declared disabled","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Barking & Dagenham and Havering","Declared disabled","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Barking & Dagenham and Havering","Declared non-disabled","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Barking & Dagenham and Havering","Declared non-disabled","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Barking & Dagenham and Havering","Declared non-disabled","40-49","[c]","[c]","[c]","[c]"
