"Status","Year","Sexual_orientation","Profession_of_post","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","LGBO","International Trade","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","International Trade","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","International Trade","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","International Trade","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","International Trade","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","International Trade","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Knowledge and Information Management","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Knowledge and Information Management","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Knowledge and Information Management","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Knowledge and Information Management","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Knowledge and Information Management","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Knowledge and Information Management","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Legal","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Legal","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Legal","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Legal","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Legal","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Legal","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Medicine","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Medicine","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Medicine","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Medicine","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Medicine","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Medicine","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Operational Delivery","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Operational Delivery","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Operational Delivery","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Operational Delivery","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Operational Delivery","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Operational Delivery","White","100","100","28920","24250"
"Leaver Dept.","2021","LGBO","Operational Research","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Operational Research","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Operational Research","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Operational Research","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Operational Research","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Operational Research","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Other","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Other","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Other","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Other","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Other","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Other","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Planning","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Planning","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Planning","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Planning","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Planning","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Planning","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Planning Inspectors","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Planning Inspectors","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Planning Inspectors","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Planning Inspectors","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Planning Inspectors","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Planning Inspectors","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Policy","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Policy","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Policy","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Policy","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Policy","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Policy","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Policy","White","90","90","46330","44090"
"Leaver Dept.","2021","LGBO","Project Delivery","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Project Delivery","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Project Delivery","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Project Delivery","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Project Delivery","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Project Delivery","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Property","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Property","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Property","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Property","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Property","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Property","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Psychology","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Psychology","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Psychology","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Psychology","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Psychology","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Psychology","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Science and Engineering","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Science and Engineering","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Science and Engineering","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Science and Engineering","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Science and Engineering","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Science and Engineering","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Security","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Security","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Security","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Security","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Security","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Security","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Social Research","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Social Research","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Social Research","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Social Research","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Social Research","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Social Research","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Statistics","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Statistics","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Statistics","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Statistics","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Statistics","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Statistics","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Tax","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Tax","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Tax","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Tax","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Tax","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Tax","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Unknown","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Unknown","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Unknown","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Unknown","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Unknown","White","180","170","36600","32000"
"Leaver Dept.","2021","Undeclared","Commercial","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Commercial","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Communications","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Communications","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Communications","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Communications","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Counter Fraud","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Digital, Data and Technology","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Digital, Data and Technology","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Economics","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Economics","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Finance","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Finance","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Human Resources","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Human Resources","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Intelligence Analysis","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Intelligence Analysis","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Intelligence Analysis","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Internal Audit","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","International Trade","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","International Trade","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","International Trade","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Knowledge and Information Management","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Legal","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Legal","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Legal","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Operational Delivery","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Operational Delivery","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Operational Delivery","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Operational Delivery","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Operational Delivery","Undeclared","50","50","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Operational Delivery","White","50","50","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Operational Research","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Operational Research","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Operational Research","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Other","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Other","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Other","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Other","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Other","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Other","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Planning","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Planning","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Policy","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Policy","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Policy","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Policy","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Policy","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Policy","Undeclared","30","30","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Policy","White","70","60","45670","38820"
"Leaver Dept.","2021","Undeclared","Project Delivery","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Project Delivery","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Project Delivery","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Property","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Psychology","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Science and Engineering","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Science and Engineering","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Security","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Security","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Social Research","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Social Research","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Statistics","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Statistics","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Statistics","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","Undeclared","70","60","35620","31990"
"Leaver Dept.","2021","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","White","120","120","38220","32000"
"Leaver Dept.","2021","Unknown","Commercial","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Commercial","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Communications","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Communications","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Communications","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Communications","Unknown","50","50","41870","39660"
"Leaver Dept.","2021","Unknown","Communications","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Corporate Finance","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Digital, Data and Technology","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Digital, Data and Technology","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Digital, Data and Technology","Unknown","40","40","[c]","[c]"
