"Status","Year","Parent_department","Region_ITL1","Function_of_post","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","West Midlands (England)","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","West Midlands (England)","Grants Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","West Midlands (England)","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","West Midlands (England)","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","West Midlands (England)","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","Grants Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","No function","50","40","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","London","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","London","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","London","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","London","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","London","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","London","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","London","No function","120","120","[c]","[c]"
"Leaver CS","2022","Department for International Trade","London","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","London","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","North East (England)","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","Overseas","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","South East (England)","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","Wales","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","West Midlands (England)","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","Yorkshire and The Humber","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities","East Midlands (England)","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities","East of England","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities","East of England","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities","London","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities","London","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities","London","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities","London","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities","London","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities","London","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities","London","No function","70","70","44590","39600"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities","London","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities","London","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities","London","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities","North East (England)","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities","North East (England)","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities","North West (England)","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities","North West (England)","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities","North West (England)","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities","South East (England)","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities","South West (England)","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities","South West (England)","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities","South West (England)","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities","South West (England)","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities","South West (England)","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities","South West (England)","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities","Unknown","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities","Wales","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities","West Midlands (England)","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities","West Midlands (England)","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities","West Midlands (England)","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities","West Midlands (England)","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities","West Midlands (England)","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities","Yorkshire and The Humber","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities","Yorkshire and The Humber","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","East Midlands (England)","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","East Midlands (England)","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","East Midlands (England)","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","East Midlands (England)","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","East Midlands (England)","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","East Midlands (England)","No function","30","30","[c]","[c]"
"Leaver CS","2022","Department for Transport","East Midlands (England)","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","East Midlands (England)","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","East of England","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","East of England","No function","40","40","[c]","[c]"
"Leaver CS","2022","Department for Transport","East of England","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","London","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","London","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","London","No function","240","230","42860","36880"
"Leaver CS","2022","Department for Transport","North East (England)","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","North East (England)","No function","30","30","[c]","[c]"
"Leaver CS","2022","Department for Transport","North East (England)","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","North East (England)","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","North East (England)","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","North West (England)","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","North West (England)","No function","40","40","[c]","[c]"
"Leaver CS","2022","Department for Transport","Northern Ireland","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Overseas","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Scotland","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Scotland","No function","40","30","[c]","[c]"
"Leaver CS","2022","Department for Transport","South East (England)","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","South East (England)","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","South East (England)","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","South East (England)","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","South East (England)","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","South East (England)","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","South East (England)","No function","150","130","32690","26840"
"Leaver CS","2022","Department for Transport","South East (England)","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","South West (England)","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","South West (England)","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","South West (England)","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","South West (England)","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","South West (England)","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","South West (England)","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","South West (England)","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","South West (England)","No function","50","50","28310","26780"
"Leaver CS","2022","Department for Transport","South West (England)","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","South West (England)","Security","[c]","[c]","[c]","[c]"
