"Status","Year","Region_ITL2","Responsibility_level","Organisation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Lincolnshire","SEO/HEO","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lincolnshire","SEO/HEO","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lincolnshire","SEO/HEO","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lincolnshire","SEO/HEO","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lincolnshire","SEO/HEO","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lincolnshire","SEO/HEO","Valuation Office Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lincolnshire","Unknown","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lincolnshire","Unknown","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merseyside","AA/AO","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merseyside","AA/AO","Department for Work and Pensions (excl. agencies)","60","50","20620","21010"
"Leaver CS","2021","Merseyside","AA/AO","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merseyside","AA/AO","Health and Safety Executive","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merseyside","AA/AO","HM Courts and Tribunals Service","30","30","[c]","[c]"
"Leaver CS","2021","Merseyside","AA/AO","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merseyside","AA/AO","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merseyside","AA/AO","HM Revenue and Customs (excl. agencies)","120","90","[c]","[c]"
"Leaver CS","2021","Merseyside","AA/AO","Home Office (incl. agencies)","100","70","20510","21010"
"Leaver CS","2021","Merseyside","AA/AO","Legal Aid Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merseyside","AA/AO","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merseyside","AA/AO","Ministry of Housing, Communities and Local Government (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merseyside","EO","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merseyside","EO","Crown Commercial Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merseyside","EO","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merseyside","EO","Department for Work and Pensions (excl. agencies)","60","50","27320","27570"
"Leaver CS","2021","Merseyside","EO","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merseyside","EO","Health and Safety Executive","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merseyside","EO","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merseyside","EO","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merseyside","EO","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merseyside","EO","HM Revenue and Customs (excl. agencies)","40","30","[c]","[c]"
"Leaver CS","2021","Merseyside","EO","Home Office (incl. agencies)","70","60","24960","24890"
"Leaver CS","2021","Merseyside","EO","Legal Aid Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merseyside","EO","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merseyside","EO","Public Health England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merseyside","EO","Valuation Office Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merseyside","G6/G7","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merseyside","G6/G7","Crown Commercial Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merseyside","G6/G7","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merseyside","G6/G7","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merseyside","G6/G7","Health and Safety Executive","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merseyside","G6/G7","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merseyside","G6/G7","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merseyside","G6/G7","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merseyside","SCS","Crown Commercial Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merseyside","SCS","Health and Safety Executive","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merseyside","SCS","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merseyside","SEO/HEO","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merseyside","SEO/HEO","Crown Commercial Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merseyside","SEO/HEO","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merseyside","SEO/HEO","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merseyside","SEO/HEO","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merseyside","SEO/HEO","Health and Safety Executive","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merseyside","SEO/HEO","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merseyside","SEO/HEO","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merseyside","SEO/HEO","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merseyside","SEO/HEO","HM Revenue and Customs (excl. agencies)","30","30","[c]","[c]"
"Leaver CS","2021","Merseyside","SEO/HEO","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merseyside","SEO/HEO","Insolvency Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merseyside","SEO/HEO","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merseyside","SEO/HEO","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merseyside","SEO/HEO","Public Health England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merseyside","SEO/HEO","Valuation Office Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merseyside","Unknown","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merseyside","Unknown","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Eastern Scotland","AA/AO","Crown Office and Procurator Fiscal Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Eastern Scotland","AA/AO","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Eastern Scotland","AA/AO","Food Standards Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Eastern Scotland","AA/AO","Forestry and Land Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Eastern Scotland","AA/AO","Health and Safety Executive","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Eastern Scotland","AA/AO","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Eastern Scotland","AA/AO","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Eastern Scotland","AA/AO","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Eastern Scotland","AA/AO","Scottish Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Eastern Scotland","AA/AO","Scottish Government (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Eastern Scotland","AA/AO","Scottish Prison Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Eastern Scotland","EO","Crown Office and Procurator Fiscal Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Eastern Scotland","EO","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Eastern Scotland","EO","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Eastern Scotland","EO","Food Standards Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Eastern Scotland","EO","Forestry and Land Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Eastern Scotland","EO","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Eastern Scotland","EO","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Eastern Scotland","EO","Met Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Eastern Scotland","EO","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Eastern Scotland","EO","Scottish Forestry","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Eastern Scotland","EO","Scottish Government (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Eastern Scotland","EO","Scottish Prison Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Eastern Scotland","G6/G7","Crown Office and Procurator Fiscal Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Eastern Scotland","G6/G7","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Eastern Scotland","G6/G7","Education Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Eastern Scotland","G6/G7","Food Standards Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Eastern Scotland","G6/G7","Health and Safety Executive","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Eastern Scotland","G6/G7","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Eastern Scotland","SCS","Scottish Government (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Eastern Scotland","SEO/HEO","Food Standards Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Eastern Scotland","SEO/HEO","Health and Safety Executive","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Eastern Scotland","SEO/HEO","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Eastern Scotland","SEO/HEO","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Eastern Scotland","SEO/HEO","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Eastern Scotland","SEO/HEO","Scottish Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Eastern Scotland","SEO/HEO","Scottish Government (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Eastern Scotland","SEO/HEO","Scottish Prison Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Eastern Scotland","SEO/HEO","Valuation Office Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire","AA/AO","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire","AA/AO","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire","AA/AO","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire","AA/AO","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire","AA/AO","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire","AA/AO","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire","AA/AO","Health and Safety Executive","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire","AA/AO","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire","AA/AO","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire","AA/AO","Ministry of Defence (excl. agencies)","50","50","22210","20920"
"Leaver CS","2021","North Yorkshire","AA/AO","Public Health England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire","AA/AO","Rural Payments Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire","EO","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire","EO","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire","EO","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire","EO","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire","EO","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire","EO","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire","EO","Health and Safety Executive","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire","EO","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire","EO","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire","EO","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire","EO","Rural Payments Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire","G6/G7","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire","G6/G7","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire","G6/G7","Crown Prosecution Service Inspectorate","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire","G6/G7","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire","G6/G7","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire","G6/G7","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire","G6/G7","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire","G6/G7","Health and Safety Executive","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire","G6/G7","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire","G6/G7","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire","G6/G7","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire","G6/G7","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire","G6/G7","Rural Payments Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire","SCS","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire","SCS","Public Health England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire","SEO/HEO","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire","SEO/HEO","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire","SEO/HEO","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire","SEO/HEO","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire","SEO/HEO","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire","SEO/HEO","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire","SEO/HEO","Health and Safety Executive","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire","SEO/HEO","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire","SEO/HEO","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire","SEO/HEO","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire","SEO/HEO","Public Health England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire","SEO/HEO","Rural Payments Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire","Unknown","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire","Unknown","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland","AA/AO","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland","AA/AO","HM Revenue and Customs (excl. agencies)","50","40","[c]","[c]"
"Leaver CS","2021","Northern Ireland","AA/AO","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland","AA/AO","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland","AA/AO","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland","EO","HM Revenue and Customs (excl. agencies)","40","30","[c]","[c]"
"Leaver CS","2021","Northern Ireland","EO","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland","EO","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland","EO","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland","EO","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland","G6/G7","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland","G6/G7","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland","G6/G7","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland","SEO/HEO","Companies House","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland","SEO/HEO","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland","SEO/HEO","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland","SEO/HEO","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland","SEO/HEO","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
