"Status","Year","Parent_department","Function_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Attorney General's Departments","Digital, Data & Technology","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Digital, Data & Technology","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Finance","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Human Resources","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Human Resources","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Human Resources","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Human Resources","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Legal","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Legal","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Legal","London","150","140","46670","51250"
"Leaver Dept.","2022","Attorney General's Departments","Legal","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Legal","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Legal","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Legal","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Legal","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Legal","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Legal","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","No function","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Security","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Security","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Unknown","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Analysis","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Commercial","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Commercial","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Commercial","London","30","30","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Commercial","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Commercial","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Commercial","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Commercial","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Commercial","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Communications","London","60","60","44250","39810"
"Leaver Dept.","2022","Cabinet Office","Communications","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Communications","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Communications","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Counter Fraud","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Counter Fraud","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Digital, Data & Technology","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Digital, Data & Technology","London","50","50","48170","54700"
"Leaver Dept.","2022","Cabinet Office","Digital, Data & Technology","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Digital, Data & Technology","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Finance","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Human Resources","London","70","70","47310","40600"
"Leaver Dept.","2022","Cabinet Office","Human Resources","North East (England)","30","30","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Human Resources","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Human Resources","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Human Resources","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Legal","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","No function","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","No function","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","No function","London","1010","1000","42440","34550"
"Leaver Dept.","2022","Cabinet Office","No function","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","No function","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","No function","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","No function","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","No function","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","No function","Unknown","240","240","39790","32000"
"Leaver Dept.","2022","Cabinet Office","No function","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","No function","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","No function","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Project Delivery","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Project Delivery","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Project Delivery","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Project Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Property","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Property","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Property","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Property","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Property","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Security","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Security","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Security","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Security","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Security","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Unknown","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Chancellor's other departments","Analysis","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Chancellor's other departments","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Chancellor's other departments","Project Delivery","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","Communications","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","Digital, Data & Technology","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","Digital, Data & Technology","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","Finance","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","Human Resources","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","Human Resources","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","Legal","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","No function","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","No function","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","No function","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","Project Delivery","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","Analysis","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","Communications","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","Digital, Data & Technology","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","Legal","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","Project Delivery","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Analysis","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Analysis","London","40","40","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Analysis","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Analysis","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Analysis","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Commercial","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Commercial","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Commercial","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Communications","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Communications","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Counter Fraud","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Counter Fraud","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Counter Fraud","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Counter Fraud","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Digital, Data & Technology","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Digital, Data & Technology","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Digital, Data & Technology","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Digital, Data & Technology","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Digital, Data & Technology","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Digital, Data & Technology","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Finance","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Finance","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Finance","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Human Resources","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Human Resources","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Human Resources","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Human Resources","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Legal","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Legal","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","No function","East Midlands (England)","[c]","[c]","[c]","[c]"
