"Status","Year","Parent_department","Disability","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Other Cabinet Office Agencies","Declared disabled","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other Cabinet Office Agencies","Declared disabled","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other Cabinet Office Agencies","Declared disabled","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other Cabinet Office Agencies","Declared disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other Cabinet Office Agencies","Declared disabled","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other Cabinet Office Agencies","Declared non-disabled","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other Cabinet Office Agencies","Declared non-disabled","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other Cabinet Office Agencies","Declared non-disabled","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other Cabinet Office Agencies","Declared non-disabled","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other Cabinet Office Agencies","Declared non-disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other Cabinet Office Agencies","Declared non-disabled","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other Cabinet Office Agencies","Undeclared","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other Cabinet Office Agencies","Unknown","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other Cabinet Office Agencies","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other Cabinet Office Agencies","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other Cabinet Office Agencies","Unknown","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland Office","Declared disabled","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland Office","Declared disabled","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland Office","Declared disabled","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland Office","Declared disabled","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland Office","Declared disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland Office","Declared disabled","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland Office","Declared non-disabled","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland Office","Declared non-disabled","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland Office","Declared non-disabled","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland Office","Declared non-disabled","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland Office","Declared non-disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland Office","Declared non-disabled","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland Office","Unknown","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government","Declared disabled","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government","Declared disabled","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government","Declared disabled","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government","Declared disabled","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government","Declared disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government","Declared disabled","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government","Declared non-disabled","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government","Declared non-disabled","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government","Declared non-disabled","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government","Declared non-disabled","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government","Declared non-disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government","Declared non-disabled","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government","Unknown","Unknown","30","30","[c]","[c]"
"Leaver Dept.","2021","Scottish Government","Unknown","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","The National Archives","Declared disabled","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","The National Archives","Declared disabled","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","The National Archives","Declared disabled","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","The National Archives","Declared disabled","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","The National Archives","Declared disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","The National Archives","Declared disabled","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","The National Archives","Declared non-disabled","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","The National Archives","Declared non-disabled","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","The National Archives","Declared non-disabled","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","The National Archives","Declared non-disabled","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","The National Archives","Declared non-disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","The National Archives","Declared non-disabled","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Export Finance","Declared disabled","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Export Finance","Declared disabled","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Export Finance","Declared disabled","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Export Finance","Declared disabled","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Export Finance","Declared disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Export Finance","Declared disabled","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Export Finance","Declared non-disabled","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Export Finance","Declared non-disabled","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Export Finance","Declared non-disabled","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Export Finance","Declared non-disabled","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Export Finance","Declared non-disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Export Finance","Declared non-disabled","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Declared disabled","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Declared disabled","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Declared disabled","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Declared disabled","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Declared disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Declared disabled","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Declared non-disabled","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Declared non-disabled","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Declared non-disabled","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Declared non-disabled","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Declared non-disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Declared non-disabled","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Declared non-disabled","White","40","30","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Undeclared","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Unknown","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Unknown","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Unknown","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Unknown","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Unknown","Undeclared","60","60","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Unknown","White","40","30","[c]","[c]"
"Leaver Dept.","2021","Wales Office","Declared disabled","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales Office","Declared disabled","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales Office","Declared disabled","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales Office","Declared disabled","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales Office","Declared disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales Office","Declared disabled","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales Office","Declared non-disabled","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales Office","Declared non-disabled","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales Office","Declared non-disabled","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales Office","Declared non-disabled","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales Office","Declared non-disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales Office","Declared non-disabled","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales Office","Declared non-disabled","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Water Services Regulation Authority","Declared disabled","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Water Services Regulation Authority","Declared disabled","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Water Services Regulation Authority","Declared disabled","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Water Services Regulation Authority","Declared disabled","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Water Services Regulation Authority","Declared disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Water Services Regulation Authority","Declared disabled","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Water Services Regulation Authority","Declared non-disabled","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Water Services Regulation Authority","Declared non-disabled","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Water Services Regulation Authority","Declared non-disabled","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Water Services Regulation Authority","Declared non-disabled","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Water Services Regulation Authority","Declared non-disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Water Services Regulation Authority","Declared non-disabled","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Water Services Regulation Authority","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Water Services Regulation Authority","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government","Declared disabled","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government","Declared disabled","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government","Declared disabled","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government","Declared disabled","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government","Declared disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government","Declared disabled","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government","Declared non-disabled","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government","Declared non-disabled","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government","Declared non-disabled","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government","Declared non-disabled","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government","Declared non-disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government","Declared non-disabled","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government","Unknown","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Declared disabled","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Declared disabled","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Declared disabled","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Declared disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Declared disabled","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Declared non-disabled","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Declared non-disabled","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Declared non-disabled","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Declared non-disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Declared non-disabled","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Declared non-disabled","White","90","90","45400","43390"
"Leaver Dept.","2022","Attorney General's Departments","Undeclared","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Undeclared","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Unknown","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Unknown","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Unknown","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Unknown","Unknown","50","50","46450","45430"
"Leaver Dept.","2022","Attorney General's Departments","Unknown","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Declared disabled","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Declared disabled","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Declared disabled","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Declared disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Declared disabled","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Declared disabled","White","90","90","40060","34550"
"Leaver Dept.","2022","Cabinet Office","Declared non-disabled","Asian","70","70","45190","38690"
"Leaver Dept.","2022","Cabinet Office","Declared non-disabled","Black","40","40","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Declared non-disabled","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Declared non-disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Declared non-disabled","Undeclared","[c]","[c]","[c]","[c]"
