"Status","Year","Profession_of_post","Function_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Security","Security","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Security","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Unknown","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Unknown","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Social Research","Analysis","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Social Research","Analysis","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Social Research","Analysis","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Social Research","Analysis","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Social Research","Analysis","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Social Research","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Social Research","Unknown","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Statistics","Analysis","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Statistics","Analysis","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Statistics","Analysis","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Statistics","Analysis","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Statistics","Analysis","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Statistics","Analysis","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Statistics","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Statistics","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Statistics","Unknown","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Analysis","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Commercial","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Commercial","Unknown","50","50","[c]","[c]"
"Leaver CS","2021","Unknown","Communications","London","30","30","[c]","[c]"
"Leaver CS","2021","Unknown","Communications","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Communications","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Counter Fraud","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data & Technology","London","40","40","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data & Technology","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data & Technology","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Finance","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Legal","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","No function","East Midlands (England)","40","30","[c]","[c]"
"Leaver CS","2021","Unknown","No function","East of England","40","30","[c]","[c]"
"Leaver CS","2021","Unknown","No function","London","100","100","49440","35590"
"Leaver CS","2021","Unknown","No function","North East (England)","30","30","[c]","[c]"
"Leaver CS","2021","Unknown","No function","North West (England)","40","30","[c]","[c]"
"Leaver CS","2021","Unknown","No function","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","No function","South East (England)","60","50","[c]","[c]"
"Leaver CS","2021","Unknown","No function","South West (England)","30","30","[c]","[c]"
"Leaver CS","2021","Unknown","No function","Unknown","50","50","[c]","[c]"
"Leaver CS","2021","Unknown","No function","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","No function","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","No function","Yorkshire and The Humber","30","30","[c]","[c]"
"Leaver CS","2021","Unknown","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Project Delivery","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Property","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Property","Scotland","50","40","[c]","[c]"
"Leaver CS","2021","Unknown","Property","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Security","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Security","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Security","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Security","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Security","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","East Midlands (England)","610","530","25160","25970"
"Leaver CS","2021","Unknown","Unknown","East of England","680","590","26640","27040"
"Leaver CS","2021","Unknown","Unknown","London","1720","1380","36130","31060"
"Leaver CS","2021","Unknown","Unknown","North East (England)","1160","930","25110","21010"
"Leaver CS","2021","Unknown","Unknown","North West (England)","1430","1200","25590","21010"
"Leaver CS","2021","Unknown","Unknown","Northern Ireland","130","100","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Overseas","30","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Scotland","1400","1180","32990","27570"
"Leaver CS","2021","Unknown","Unknown","South East (England)","630","530","27440","26890"
"Leaver CS","2021","Unknown","Unknown","South West (England)","540","460","26070","25710"
"Leaver CS","2021","Unknown","Unknown","Unknown","400","390","29120","27570"
"Leaver CS","2021","Unknown","Unknown","Wales","780","640","24710","21010"
"Leaver CS","2021","Unknown","Unknown","West Midlands (England)","780","640","25370","26120"
"Leaver CS","2021","Unknown","Unknown","Yorkshire and The Humber","1180","940","28500","27570"
"Leaver CS","2021","Veterinarian","No function","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Veterinarian","No function","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Veterinarian","No function","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Veterinarian","No function","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Veterinarian","No function","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Veterinarian","No function","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Veterinarian","No function","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Veterinarian","No function","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Veterinarian","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Commercial","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Commercial","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Commercial","London","60","30","[c]","[c]"
"Leaver CS","2022","Commercial","Commercial","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Commercial","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Commercial","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Commercial","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Commercial","South East (England)","30","30","[c]","[c]"
"Leaver CS","2022","Commercial","Commercial","South West (England)","70","70","40420","37750"
"Leaver CS","2022","Commercial","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Commercial","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Commercial","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Commercial","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Finance","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Finance","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Finance","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Finance","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Finance","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Finance","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","No function","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","No function","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","No function","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","No function","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","No function","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","No function","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Project Delivery","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Project Delivery","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Project Delivery","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Property","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Unknown","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Communications","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Communications","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Communications","London","200","160","41520","37930"
"Leaver CS","2022","Communications","Communications","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Communications","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Communications","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Communications","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Communications","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Communications","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Communications","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Communications","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Communications","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Communications","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Digital, Data & Technology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Legal","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Legal","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","No function","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","No function","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","No function","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","No function","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","No function","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Project Delivery","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Property","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Unknown","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Corporate Finance","Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Corporate Finance","Finance","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Corporate Finance","Finance","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Corporate Finance","No function","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Corporate Finance","Project Delivery","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Counter Fraud","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Counter Fraud","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Counter Fraud","London","50","40","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Counter Fraud","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Counter Fraud","North West (England)","30","20","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Counter Fraud","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Counter Fraud","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Counter Fraud","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Counter Fraud","Wales","30","30","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Counter Fraud","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Counter Fraud","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Unknown","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Unknown","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Analysis","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Analysis","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Analysis","Scotland","[c]","[c]","[c]","[c]"
