"Status","Year","Region_ITL2","Parent_department","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Inner London - West","Ministry of Defence","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Ministry of Defence","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Ministry of Defence","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Ministry of Defence","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Ministry of Defence","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Ministry of Defence","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Ministry of Defence","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Ministry of Defence","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Ministry of Defence","Policy","40","30","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Ministry of Defence","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Ministry of Defence","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Ministry of Defence","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Ministry of Defence","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Ministry of Housing, Communities and Local Government","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Ministry of Housing, Communities and Local Government","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Ministry of Housing, Communities and Local Government","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Ministry of Housing, Communities and Local Government","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Ministry of Housing, Communities and Local Government","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Ministry of Housing, Communities and Local Government","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Ministry of Housing, Communities and Local Government","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Ministry of Housing, Communities and Local Government","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Ministry of Housing, Communities and Local Government","Planning","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Ministry of Housing, Communities and Local Government","Policy","200","200","41500","36680"
"Leaver Dept.","2021","Inner London - West","Ministry of Housing, Communities and Local Government","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Ministry of Housing, Communities and Local Government","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Ministry of Housing, Communities and Local Government","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Ministry of Justice","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Ministry of Justice","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Ministry of Justice","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Ministry of Justice","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Ministry of Justice","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Ministry of Justice","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Ministry of Justice","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Ministry of Justice","Operational Delivery","150","140","33410","30850"
"Leaver Dept.","2021","Inner London - West","Ministry of Justice","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Ministry of Justice","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Ministry of Justice","Planning","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Ministry of Justice","Policy","80","80","42770","37720"
"Leaver Dept.","2021","Inner London - West","Ministry of Justice","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Ministry of Justice","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Ministry of Justice","Psychology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Ministry of Justice","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Ministry of Justice","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Northern Ireland Office","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Northern Ireland Office","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Northern Ireland Office","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Northern Ireland Office","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Northern Ireland Office","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Northern Ireland Office","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Northern Ireland Office","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Northern Ireland Office","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Office for Standards in Education","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Office for Standards in Education","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Office for Standards in Education","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Office for Standards in Education","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Office for Standards in Education","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Office for Standards in Education","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Office for Standards in Education","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Office for Standards in Education","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Other Cabinet Office Agencies","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Other Cabinet Office Agencies","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Other Cabinet Office Agencies","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Other Cabinet Office Agencies","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Scotland Office","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Scotland Office","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Scotland Office","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Scotland Office","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Scotland Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","UK Export Finance","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","UK Export Finance","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","UK Export Finance","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","UK Export Finance","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","UK Export Finance","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","UK Export Finance","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","United Kingdom Statistics Authority","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","United Kingdom Statistics Authority","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","United Kingdom Statistics Authority","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","United Kingdom Statistics Authority","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","United Kingdom Statistics Authority","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","United Kingdom Statistics Authority","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","United Kingdom Statistics Authority","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","United Kingdom Statistics Authority","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Wales Office","International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Wales Office","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Wales Office","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent","Department for Business, Energy and Industrial Strategy","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent","Department for Transport","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent","Department of Health and Social Care","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent","Home Office","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent","Ministry of Defence","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent","Ministry of Defence","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent","Ministry of Defence","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent","Ministry of Defence","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent","Ministry of Justice","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent","Ministry of Justice","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent","Ministry of Justice","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent","National Crime Agency","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancashire","Attorney General's Departments","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancashire","Department for Business, Energy and Industrial Strategy","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancashire","Department for Business, Energy and Industrial Strategy","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancashire","Department for Environment, Food and Rural Affairs","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancashire","Department for Environment, Food and Rural Affairs","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancashire","Department for Work and Pensions","Unknown","70","70","31650","27570"
"Leaver Dept.","2021","Lancashire","HM Revenue and Customs","Unknown","90","90","[c]","[c]"
"Leaver Dept.","2021","Lancashire","HM Treasury","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancashire","Ministry of Defence","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancashire","Ministry of Defence","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancashire","Ministry of Defence","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancashire","Ministry of Justice","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancashire","Ministry of Justice","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancashire","Ministry of Justice","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancashire","Ministry of Justice","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancashire","Ministry of Justice","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancashire","Ministry of Justice","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancashire","Ministry of Justice","Psychology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancashire","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicestershire, Rutland and Northamptonshire","Department for Transport","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicestershire, Rutland and Northamptonshire","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicestershire, Rutland and Northamptonshire","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicestershire, Rutland and Northamptonshire","Home Office","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicestershire, Rutland and Northamptonshire","Ministry of Defence","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicestershire, Rutland and Northamptonshire","Ministry of Justice","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicestershire, Rutland and Northamptonshire","Ministry of Justice","Operational Delivery","30","30","[c]","[c]"
"Leaver Dept.","2021","Leicestershire, Rutland and Northamptonshire","Ministry of Justice","Policy","[c]","[c]","[c]","[c]"
