"Status","Year","Age","Responsibility_level","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","40-49","AA/AO","Somerset CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","AA/AO","South and West Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","AA/AO","South Ayrshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","AA/AO","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","AA/AO","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","AA/AO","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","AA/AO","South Teesside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","AA/AO","South West Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","AA/AO","Southampton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","AA/AO","Southend-on-Sea","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","AA/AO","Staffordshire CC","40","40","[c]","[c]"
"Leaver CS","2022","40-49","AA/AO","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","AA/AO","Suffolk CC","40","40","[c]","[c]"
"Leaver CS","2022","40-49","AA/AO","Sunderland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","AA/AO","Swansea","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","AA/AO","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","AA/AO","Thurrock","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","AA/AO","Torbay","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","AA/AO","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","AA/AO","Tyneside","90","80","21080","21260"
"Leaver CS","2022","40-49","AA/AO","Unknown","50","50","[c]","[c]"
"Leaver CS","2022","40-49","AA/AO","Wakefield","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","AA/AO","Walsall","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","AA/AO","Wandsworth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","AA/AO","Warrington","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","AA/AO","Warwickshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","AA/AO","West Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","AA/AO","West Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","AA/AO","West Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","AA/AO","West Lothian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","AA/AO","West Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","AA/AO","West Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","AA/AO","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","AA/AO","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","AA/AO","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","AA/AO","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","AA/AO","Wirral","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","AA/AO","Wolverhampton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","AA/AO","Worcestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","AA/AO","York","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","EO","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","EO","Angus and Dundee City","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","EO","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","EO","Barnet","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","EO","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","EO","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","EO","Bedford","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","EO","Belfast","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","EO","Berkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","EO","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","EO","Birmingham","40","40","[c]","[c]"
"Leaver CS","2022","40-49","EO","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","EO","Blackpool","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","EO","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","EO","Bradford","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","EO","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","EO","Brent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","EO","Brighton and Hove","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","EO","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","EO","Bromley","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","EO","Buckinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","EO","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","EO","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","EO","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","EO","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","EO","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","EO","Central Bedfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","EO","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","EO","Central Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","EO","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","EO","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","EO","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","EO","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","EO","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","EO","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","EO","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","EO","Coventry","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","EO","Croydon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","EO","Derby","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","EO","Devon CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","EO","Dorset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","EO","Dudley","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","EO","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","EO","Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","EO","Ealing","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","EO","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","EO","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","EO","East Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","EO","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","EO","East Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","EO","East Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","EO","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","EO","East Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","EO","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","EO","East Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","EO","East Sussex CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","EO","Enfield","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","EO","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","EO","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","EO","Falkirk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","EO","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","EO","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","EO","Gloucestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","EO","Greater Manchester North East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","EO","Greater Manchester North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","EO","Greater Manchester South East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","EO","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","EO","Gwent Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","EO","Gwynedd","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","EO","Hackney and Newham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","EO","Haringey and Islington","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","EO","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","EO","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","EO","Heart of Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","EO","Herefordshire, County of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","EO","Hertfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","EO","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","EO","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","EO","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","EO","Isle of Anglesey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","EO","Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","EO","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","EO","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","EO","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","EO","Lambeth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","EO","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","EO","Leeds","40","30","[c]","[c]"
"Leaver CS","2022","40-49","EO","Leicester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","EO","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","EO","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","EO","Lincolnshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","EO","Liverpool","30","30","[c]","[c]"
"Leaver CS","2022","40-49","EO","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","EO","Luton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","EO","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","EO","Medway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","EO","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","EO","Mid Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","EO","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","EO","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","EO","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","EO","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","EO","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","EO","North and West Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","EO","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","EO","North Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","EO","North Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","EO","North Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","EO","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","EO","Northumberland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","EO","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","EO","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","EO","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","EO","Oxfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","EO","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","EO","Peterborough","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","EO","Plymouth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","EO","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","EO","Powys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","EO","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","EO","Sandwell","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","EO","Scottish Borders","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","EO","Sefton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","EO","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","EO","Shetland Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","EO","Shropshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","EO","Solihull","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","EO","Somerset CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","EO","South and West Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","EO","South Ayrshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","EO","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","EO","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","EO","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","EO","South Teesside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","EO","South West Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","EO","Southampton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","EO","Southend-on-Sea","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","EO","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","EO","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","EO","Suffolk CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","EO","Sunderland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","EO","Swansea","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","EO","Swindon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","EO","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","EO","Thurrock","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","EO","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","EO","Tyneside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","EO","Wakefield","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","EO","Walsall","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","EO","Wandsworth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","EO","Warrington","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","EO","Warwickshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","EO","West Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","EO","West Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","EO","West Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","EO","West Lothian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","EO","West Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","EO","West Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","EO","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","EO","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","EO","Westminster","40","30","[c]","[c]"
"Leaver CS","2022","40-49","EO","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","EO","Wirral","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","EO","Wolverhampton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","EO","Worcestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","EO","York","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","G6/G7","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","G6/G7","Barnet","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","G6/G7","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","G6/G7","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","G6/G7","Belfast","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","G6/G7","Berkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","G6/G7","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","G6/G7","Blackpool","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","G6/G7","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","G6/G7","Bradford","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","G6/G7","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","G6/G7","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","G6/G7","Buckinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","G6/G7","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","G6/G7","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","G6/G7","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","G6/G7","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","G6/G7","Central Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","G6/G7","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","G6/G7","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","G6/G7","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","G6/G7","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","G6/G7","Coventry","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","G6/G7","Croydon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","G6/G7","Darlington","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","G6/G7","Devon CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","G6/G7","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","G6/G7","East Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","G6/G7","East Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","G6/G7","East Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","G6/G7","East Sussex CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","G6/G7","Falkirk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","G6/G7","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","G6/G7","Gloucestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","G6/G7","Greater Manchester South East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","G6/G7","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","G6/G7","Hackney and Newham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","G6/G7","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","G6/G7","Heart of Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","G6/G7","Hertfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","G6/G7","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","G6/G7","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","G6/G7","Lambeth","70","60","58310","56080"
"Leaver CS","2022","40-49","G6/G7","Leeds","40","[c]","[c]","[c]"
"Leaver CS","2022","40-49","G6/G7","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","G6/G7","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","G6/G7","Lincolnshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","G6/G7","Liverpool","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","G6/G7","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","G6/G7","Medway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","G6/G7","Mid Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","G6/G7","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","G6/G7","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","G6/G7","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","G6/G7","North Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","G6/G7","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","G6/G7","Northumberland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","G6/G7","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","G6/G7","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","G6/G7","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","G6/G7","Oxfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","G6/G7","Peterborough","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","G6/G7","Plymouth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","G6/G7","Scottish Borders","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","G6/G7","Sefton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","G6/G7","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","G6/G7","Solihull","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","G6/G7","Somerset CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","G6/G7","South Hampshire","[c]","[c]","[c]","[c]"
