"Status","Year","Region_ITL2","Profession_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","East Anglia","Other","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","Policy","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","Project Delivery","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","Property","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","Science and Engineering","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","Unknown","East of England","40","30","[c]","[c]"
"Leaver Dept.","2021","East Wales","Commercial","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Communications","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Counter Fraud","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Digital, Data and Technology","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Economics","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Finance","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Human Resources","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Internal Audit","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","International Trade","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Knowledge and Information Management","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Legal","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Operational Delivery","Wales","100","100","30540","24890"
"Leaver Dept.","2021","East Wales","Operational Research","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Other","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Policy","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Project Delivery","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Property","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Psychology","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Social Research","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Statistics","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Unknown","Wales","160","160","27660","27570"
"Leaver Dept.","2021","East Yorkshire and Northern Lincolnshire","Human Resources","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Yorkshire and Northern Lincolnshire","Operational Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Yorkshire and Northern Lincolnshire","Project Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Yorkshire and Northern Lincolnshire","Property","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Yorkshire and Northern Lincolnshire","Unknown","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","Commercial","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","Communications","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","Economics","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","Human Resources","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","Knowledge and Information Management","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","Legal","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","Operational Delivery","Scotland","30","30","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","Other","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","Project Delivery","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","Property","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","Science and Engineering","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","Statistics","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","Unknown","Scotland","160","150","31300","27570"
"Leaver Dept.","2021","Essex","Digital, Data and Technology","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex","Human Resources","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex","Legal","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex","Medicine","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex","Operational Delivery","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex","Other","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex","Project Delivery","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex","Property","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex","Security","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex","Unknown","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Commercial","South West (England)","70","70","35090","32410"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Communications","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Digital, Data and Technology","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Finance","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Human Resources","South West (England)","30","30","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Intelligence Analysis","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Internal Audit","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Knowledge and Information Management","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Legal","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Operational Delivery","South West (England)","50","50","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Operational Research","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Other","South West (England)","70","70","36640","32190"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Planning","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Planning Inspectors","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Policy","South West (England)","40","30","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Project Delivery","South West (England)","150","150","36640","32780"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Property","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Science and Engineering","South West (England)","80","80","34950","32540"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Security","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Social Research","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Statistics","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","South West (England)","90","80","29800","27570"
"Leaver Dept.","2021","Greater Manchester","Commercial","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester","Communications","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester","Counter Fraud","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester","Digital, Data and Technology","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester","Finance","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester","Human Resources","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester","Intelligence Analysis","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester","Legal","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester","Operational Delivery","North West (England)","80","80","25580","24250"
"Leaver Dept.","2021","Greater Manchester","Other","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester","Policy","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester","Project Delivery","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester","Property","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester","Security","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester","Statistics","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester","Unknown","North West (England)","310","300","29490","27570"
"Leaver Dept.","2021","Hampshire and Isle of Wight","Commercial","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hampshire and Isle of Wight","Communications","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hampshire and Isle of Wight","Digital, Data and Technology","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hampshire and Isle of Wight","Finance","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hampshire and Isle of Wight","Human Resources","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hampshire and Isle of Wight","Knowledge and Information Management","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hampshire and Isle of Wight","Operational Delivery","South East (England)","80","70","27430","23410"
"Leaver Dept.","2021","Hampshire and Isle of Wight","Operational Research","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hampshire and Isle of Wight","Other","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hampshire and Isle of Wight","Policy","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hampshire and Isle of Wight","Project Delivery","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hampshire and Isle of Wight","Property","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hampshire and Isle of Wight","Psychology","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hampshire and Isle of Wight","Science and Engineering","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hampshire and Isle of Wight","Security","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hampshire and Isle of Wight","Social Research","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hampshire and Isle of Wight","Statistics","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hampshire and Isle of Wight","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Herefordshire, Worcestershire and Warwickshire","Communications","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Herefordshire, Worcestershire and Warwickshire","Digital, Data and Technology","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Herefordshire, Worcestershire and Warwickshire","Finance","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Herefordshire, Worcestershire and Warwickshire","Human Resources","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Herefordshire, Worcestershire and Warwickshire","Legal","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Herefordshire, Worcestershire and Warwickshire","Operational Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Herefordshire, Worcestershire and Warwickshire","Other","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Herefordshire, Worcestershire and Warwickshire","Project Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Herefordshire, Worcestershire and Warwickshire","Property","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Herefordshire, Worcestershire and Warwickshire","Psychology","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Herefordshire, Worcestershire and Warwickshire","Security","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Herefordshire, Worcestershire and Warwickshire","Unknown","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Highlands and Islands","Operational Delivery","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Highlands and Islands","Project Delivery","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Highlands and Islands","Unknown","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Communications","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Counter Fraud","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Economics","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Legal","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Medicine","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Operational Delivery","London","100","100","40500","38770"
"Leaver Dept.","2021","Inner London - East","Operational Research","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Other","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Policy","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Property","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Science and Engineering","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Security","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Social Research","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Statistics","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Unknown","London","190","190","41970","34640"
"Leaver Dept.","2021","Inner London - West","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Communications","London","140","140","44390","40140"
"Leaver Dept.","2021","Inner London - West","Corporate Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Counter Fraud","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Digital, Data and Technology","London","60","60","52310","51580"
"Leaver Dept.","2021","Inner London - West","Economics","London","90","80","41730","34690"
"Leaver Dept.","2021","Inner London - West","Finance","London","100","100","51220","51580"
"Leaver Dept.","2021","Inner London - West","Human Resources","London","120","110","42800","38540"
