"Status","Year","Profession_of_post","Parent_department","Age","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Digital, Data and Technology","Department for Environment, Food and Rural Affairs","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","Department for Environment, Food and Rural Affairs","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","Department for International Trade","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","Department for International Trade","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","Department for International Trade","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","Department for Transport","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","Department for Transport","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","Department for Transport","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","Department for Transport","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","Department for Transport","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","Department for Transport","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","Department for Work and Pensions","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","Department for Work and Pensions","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","Department for Work and Pensions","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","Department for Work and Pensions","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","Department for Work and Pensions","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","Department of Health and Social Care","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","Department of Health and Social Care","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","Department of Health and Social Care","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","Department of Health and Social Care","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","Food Standards Agency","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","Foreign, Commonwealth and Development Office","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","Foreign, Commonwealth and Development Office","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","Foreign, Commonwealth and Development Office","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","Foreign, Commonwealth and Development Office","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","Foreign, Commonwealth and Development Office","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","Foreign, Commonwealth and Development Office","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","HM Land Registry","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","HM Land Registry","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","HM Land Registry","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","HM Land Registry","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","HM Land Registry","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","HM Land Registry","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","HM Treasury","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","HM Treasury","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","Home Office","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","Home Office","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","Home Office","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","Home Office","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","Home Office","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","Home Office","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","Ministry of Defence","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","Ministry of Defence","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","Ministry of Defence","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","Ministry of Defence","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","Ministry of Defence","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","Ministry of Defence","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","Ministry of Housing, Communities and Local Government","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","Ministry of Housing, Communities and Local Government","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","Ministry of Housing, Communities and Local Government","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","Ministry of Housing, Communities and Local Government","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","Ministry of Housing, Communities and Local Government","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","Ministry of Justice","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","Ministry of Justice","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","Ministry of Justice","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","Ministry of Justice","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","Ministry of Justice","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","Ministry of Justice","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","National Crime Agency","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","National Crime Agency","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","National Crime Agency","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","National Crime Agency","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","National Crime Agency","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","Office for Standards in Education","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","Office for Standards in Education","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","Office for Standards in Education","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","Office of Gas and Electricity Markets","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","Office of Gas and Electricity Markets","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","Office of Qualifications and Examinations Regulation","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","Other Cabinet Office Agencies","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","Other Cabinet Office Agencies","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","Scottish Government","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","Scottish Government","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","Scottish Government","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","Scottish Government","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","Scottish Government","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","The National Archives","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","The National Archives","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","The National Archives","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","UK Export Finance","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","UK Export Finance","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","UK Supreme Court","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","United Kingdom Statistics Authority","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","United Kingdom Statistics Authority","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","United Kingdom Statistics Authority","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","United Kingdom Statistics Authority","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","United Kingdom Statistics Authority","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","Water Services Regulation Authority","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","Welsh Government","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Economics","Competition and Markets Authority","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Economics","Competition and Markets Authority","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Economics","Competition and Markets Authority","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Economics","Department for Business, Energy and Industrial Strategy","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Economics","Department for Business, Energy and Industrial Strategy","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Economics","Department for Environment, Food and Rural Affairs","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Economics","Department for Environment, Food and Rural Affairs","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Economics","Department for International Trade","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Economics","Foreign, Commonwealth and Development Office","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Economics","Foreign, Commonwealth and Development Office","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Economics","Foreign, Commonwealth and Development Office","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Economics","HM Treasury","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Economics","HM Treasury","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Economics","HM Treasury","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Economics","Ministry of Housing, Communities and Local Government","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Economics","Ministry of Housing, Communities and Local Government","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Economics","Ministry of Justice","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Economics","Office of Gas and Electricity Markets","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Economics","Office of Gas and Electricity Markets","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Economics","United Kingdom Statistics Authority","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Economics","Water Services Regulation Authority","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Economics","Water Services Regulation Authority","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Economics","Water Services Regulation Authority","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Economics","Water Services Regulation Authority","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Economics","Water Services Regulation Authority","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Economics","Welsh Government","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Economics","Welsh Government","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Attorney General's Departments","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Attorney General's Departments","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Chancellor's other departments","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Charity Commission","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Department for Business, Energy and Industrial Strategy","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Department for Business, Energy and Industrial Strategy","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Department for Business, Energy and Industrial Strategy","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Department for Business, Energy and Industrial Strategy","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Department for Business, Energy and Industrial Strategy","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Department for Digital, Culture, Media and Sport","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Department for Education","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Department for Education","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Department for Education","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Department for Education","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Department for Education","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Department for Education","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Department for Environment, Food and Rural Affairs","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Department for Environment, Food and Rural Affairs","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Department for Environment, Food and Rural Affairs","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Department for Environment, Food and Rural Affairs","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Department for Environment, Food and Rural Affairs","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Department for International Trade","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Department for Transport","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Department for Transport","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Department for Transport","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Department for Transport","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Department for Work and Pensions","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Department of Health and Social Care","20-29","[c]","[c]","[c]","[c]"
