"Status","Year","Responsibility_level","Region_ITL2","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","G6/G7","Bedfordshire and Hertfordshire","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Bedfordshire and Hertfordshire","Department for Education","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Bedfordshire and Hertfordshire","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Bedfordshire and Hertfordshire","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Bedfordshire and Hertfordshire","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Bedfordshire and Hertfordshire","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Bedfordshire and Hertfordshire","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Bedfordshire and Hertfordshire","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Bedfordshire and Hertfordshire","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Berkshire, Buckinghamshire and Oxfordshire","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Berkshire, Buckinghamshire and Oxfordshire","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Berkshire, Buckinghamshire and Oxfordshire","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Berkshire, Buckinghamshire and Oxfordshire","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Berkshire, Buckinghamshire and Oxfordshire","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Berkshire, Buckinghamshire and Oxfordshire","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Berkshire, Buckinghamshire and Oxfordshire","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Berkshire, Buckinghamshire and Oxfordshire","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Berkshire, Buckinghamshire and Oxfordshire","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Berkshire, Buckinghamshire and Oxfordshire","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Berkshire, Buckinghamshire and Oxfordshire","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Berkshire, Buckinghamshire and Oxfordshire","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Cheshire","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Cheshire","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Cheshire","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Cheshire","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Cheshire","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Cheshire","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Cornwall and Isles of Scilly","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Cornwall and Isles of Scilly","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Cornwall and Isles of Scilly","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Cornwall and Isles of Scilly","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Cornwall and Isles of Scilly","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Cornwall and Isles of Scilly","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Cumbria","Department for Education","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Cumbria","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Cumbria","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Cumbria","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Derbyshire and Nottinghamshire","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Derbyshire and Nottinghamshire","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Derbyshire and Nottinghamshire","Department for Education","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Derbyshire and Nottinghamshire","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Derbyshire and Nottinghamshire","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Derbyshire and Nottinghamshire","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Derbyshire and Nottinghamshire","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Derbyshire and Nottinghamshire","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Derbyshire and Nottinghamshire","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Derbyshire and Nottinghamshire","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Devon","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Devon","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Devon","Department for Education","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Devon","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Devon","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Devon","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Devon","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Devon","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Devon","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Devon","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Dorset and Somerset","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Dorset and Somerset","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Dorset and Somerset","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Dorset and Somerset","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Dorset and Somerset","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","East Anglia","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","East Anglia","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","East Anglia","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","East Anglia","Department for Education","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","East Anglia","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","East Anglia","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","East Anglia","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","East Anglia","Department of Health and Social Care","40","40","[c]","[c]"
"Leaver CS","2022","G6/G7","East Anglia","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","East Anglia","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","East Anglia","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","East Anglia","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","East Anglia","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","East Anglia","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","East Wales","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","East Wales","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","East Wales","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","East Wales","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","East Wales","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","East Wales","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","East Wales","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","East Wales","Estyn","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","East Wales","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","East Wales","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","East Wales","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","East Wales","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","East Wales","UK Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","East Wales","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","East Wales","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","East Yorkshire and Northern Lincolnshire","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","East Yorkshire and Northern Lincolnshire","Department for Education","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","East Yorkshire and Northern Lincolnshire","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","East Yorkshire and Northern Lincolnshire","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","East Yorkshire and Northern Lincolnshire","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","East Yorkshire and Northern Lincolnshire","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","East Yorkshire and Northern Lincolnshire","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","East Yorkshire and Northern Lincolnshire","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Eastern Scotland","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Eastern Scotland","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Eastern Scotland","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Eastern Scotland","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Eastern Scotland","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Eastern Scotland","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Eastern Scotland","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Eastern Scotland","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Eastern Scotland","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Eastern Scotland","Scottish Government","110","100","65160","62170"
"Leaver CS","2022","G6/G7","Essex","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Essex","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Essex","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Essex","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Essex","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Essex","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Essex","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Essex","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Gloucestershire, Wiltshire and Bath/Bristol area","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Gloucestershire, Wiltshire and Bath/Bristol area","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Education","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Gloucestershire, Wiltshire and Bath/Bristol area","Department of Health and Social Care","40","30","[c]","[c]"
"Leaver CS","2022","G6/G7","Gloucestershire, Wiltshire and Bath/Bristol area","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Gloucestershire, Wiltshire and Bath/Bristol area","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Gloucestershire, Wiltshire and Bath/Bristol area","Ministry of Defence","170","150","57030","54570"
"Leaver CS","2022","G6/G7","Gloucestershire, Wiltshire and Bath/Bristol area","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Gloucestershire, Wiltshire and Bath/Bristol area","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Gloucestershire, Wiltshire and Bath/Bristol area","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Gloucestershire, Wiltshire and Bath/Bristol area","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Greater Manchester","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Greater Manchester","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Greater Manchester","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Greater Manchester","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Greater Manchester","Department for Education","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Greater Manchester","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Greater Manchester","Department for Work and Pensions","30","30","[c]","[c]"
"Leaver CS","2022","G6/G7","Greater Manchester","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Greater Manchester","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Greater Manchester","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Greater Manchester","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Greater Manchester","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Greater Manchester","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Greater Manchester","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Greater Manchester","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Hampshire and Isle of Wight","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Hampshire and Isle of Wight","Cabinet Office","[c]","[c]","[c]","[c]"
