"Status","Year","Region_ITL2","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Cheshire","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire","Other","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire","Other","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire","Property","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire","Property","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire","Security","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire","Security","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cornwall and Isles of Scilly","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cornwall and Isles of Scilly","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cornwall and Isles of Scilly","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cornwall and Isles of Scilly","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cumbria","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cumbria","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cumbria","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cumbria","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cumbria","Other","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cumbria","Other","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cumbria","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cumbria","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cumbria","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cumbria","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cumbria","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cumbria","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cumbria","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cumbria","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Operational Delivery","Female","50","40","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Operational Research","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Operational Research","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Other","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Other","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Property","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Property","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Psychology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Psychology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Unknown","Female","40","40","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Unknown","Male","40","40","[c]","[c]"
"Leaver Dept.","2021","Devon","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","Medicine","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","Medicine","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","Other","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","Other","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","Property","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","Property","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","Psychology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","Psychology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","Security","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","Security","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","Other","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","Other","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","Psychology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","Psychology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","Security","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","Security","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","Other","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","Other","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","Property","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","Property","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Economics","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Economics","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Operational Delivery","Female","60","50","[c]","[c]"
"Leaver Dept.","2021","East Wales","Operational Delivery","Male","50","50","[c]","[c]"
"Leaver Dept.","2021","East Wales","Operational Research","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Operational Research","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Other","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Other","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Property","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Property","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Psychology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Psychology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Social Research","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Social Research","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Statistics","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Statistics","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Unknown","Female","90","90","[c]","[c]"
"Leaver Dept.","2021","East Wales","Unknown","Male","70","70","[c]","[c]"
"Leaver Dept.","2021","East Yorkshire and Northern Lincolnshire","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Yorkshire and Northern Lincolnshire","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Yorkshire and Northern Lincolnshire","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Yorkshire and Northern Lincolnshire","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Yorkshire and Northern Lincolnshire","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Yorkshire and Northern Lincolnshire","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Yorkshire and Northern Lincolnshire","Property","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Yorkshire and Northern Lincolnshire","Property","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Yorkshire and Northern Lincolnshire","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Yorkshire and Northern Lincolnshire","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","Commercial","Male","[c]","[c]","[c]","[c]"
