"Status","Year","Region_ITL2","Sexual_orientation","Function_of_post","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Unknown","LGBO","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","LGBO","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","LGBO","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","LGBO","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","LGBO","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","LGBO","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","LGBO","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","LGBO","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","LGBO","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","LGBO","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","LGBO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Undeclared","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Undeclared","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Undeclared","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Undeclared","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Undeclared","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","No function","360","360","32750","32000"
"Leaver Dept.","2021","Unknown","Unknown","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Central Scotland","Heterosexual / straight","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Central Scotland","Heterosexual / straight","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Central Scotland","Heterosexual / straight","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Central Scotland","Heterosexual / straight","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Central Scotland","Heterosexual / straight","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Central Scotland","Heterosexual / straight","No function","30","30","[c]","[c]"
"Leaver Dept.","2021","West Central Scotland","Heterosexual / straight","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Central Scotland","Heterosexual / straight","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Central Scotland","Heterosexual / straight","Unknown","80","80","26380","25490"
"Leaver Dept.","2021","West Central Scotland","LGBO","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Central Scotland","LGBO","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Central Scotland","LGBO","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Central Scotland","LGBO","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Central Scotland","LGBO","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Central Scotland","LGBO","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Central Scotland","LGBO","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Central Scotland","LGBO","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Central Scotland","LGBO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Central Scotland","Undeclared","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Central Scotland","Undeclared","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Central Scotland","Undeclared","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Central Scotland","Undeclared","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Central Scotland","Undeclared","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Central Scotland","Undeclared","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Central Scotland","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Central Scotland","Unknown","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Central Scotland","Unknown","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Central Scotland","Unknown","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Central Scotland","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Central Scotland","Unknown","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Central Scotland","Unknown","Unknown","120","120","[c]","[c]"
"Leaver Dept.","2021","West Midlands","Heterosexual / straight","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands","Heterosexual / straight","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands","Heterosexual / straight","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands","Heterosexual / straight","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands","Heterosexual / straight","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands","Heterosexual / straight","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands","Heterosexual / straight","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands","Heterosexual / straight","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands","Heterosexual / straight","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands","Heterosexual / straight","No function","100","100","23660","21330"
"Leaver Dept.","2021","West Midlands","Heterosexual / straight","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands","Heterosexual / straight","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands","Heterosexual / straight","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands","Heterosexual / straight","Unknown","70","70","30840","27570"
"Leaver Dept.","2021","West Midlands","LGBO","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands","LGBO","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands","LGBO","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands","LGBO","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands","LGBO","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands","LGBO","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands","LGBO","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands","LGBO","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands","LGBO","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands","LGBO","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands","LGBO","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands","LGBO","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands","LGBO","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands","LGBO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands","Undeclared","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands","Undeclared","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands","Unknown","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands","Unknown","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands","Unknown","No function","40","30","[c]","[c]"
"Leaver Dept.","2021","West Midlands","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands","Unknown","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands","Unknown","Unknown","120","120","[c]","[c]"
"Leaver Dept.","2021","West Wales and The Valleys","Heterosexual / straight","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Wales and The Valleys","Heterosexual / straight","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Wales and The Valleys","Heterosexual / straight","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Wales and The Valleys","Heterosexual / straight","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Wales and The Valleys","Heterosexual / straight","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Wales and The Valleys","Heterosexual / straight","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Wales and The Valleys","Heterosexual / straight","No function","60","50","23700","21590"
"Leaver Dept.","2021","West Wales and The Valleys","Heterosexual / straight","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Wales and The Valleys","Heterosexual / straight","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Wales and The Valleys","Heterosexual / straight","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Wales and The Valleys","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Wales and The Valleys","LGBO","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Wales and The Valleys","LGBO","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Wales and The Valleys","LGBO","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Wales and The Valleys","LGBO","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Wales and The Valleys","LGBO","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Wales and The Valleys","LGBO","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Wales and The Valleys","LGBO","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Wales and The Valleys","LGBO","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Wales and The Valleys","LGBO","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Wales and The Valleys","LGBO","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Wales and The Valleys","LGBO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Wales and The Valleys","Undeclared","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Wales and The Valleys","Undeclared","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Wales and The Valleys","Undeclared","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Wales and The Valleys","Undeclared","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Wales and The Valleys","Undeclared","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Wales and The Valleys","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Wales and The Valleys","Unknown","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Wales and The Valleys","Unknown","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Wales and The Valleys","Unknown","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Wales and The Valleys","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Wales and The Valleys","Unknown","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Wales and The Valleys","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Yorkshire","Heterosexual / straight","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Yorkshire","Heterosexual / straight","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Yorkshire","Heterosexual / straight","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Yorkshire","Heterosexual / straight","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Yorkshire","Heterosexual / straight","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Yorkshire","Heterosexual / straight","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Yorkshire","Heterosexual / straight","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Yorkshire","Heterosexual / straight","No function","40","40","[c]","[c]"
"Leaver Dept.","2021","West Yorkshire","Heterosexual / straight","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Yorkshire","Heterosexual / straight","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Yorkshire","Heterosexual / straight","Unknown","80","80","30060","27570"
"Leaver Dept.","2021","West Yorkshire","LGBO","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Yorkshire","LGBO","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Yorkshire","LGBO","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Yorkshire","LGBO","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Yorkshire","LGBO","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Yorkshire","LGBO","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Yorkshire","LGBO","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Yorkshire","LGBO","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Yorkshire","LGBO","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Yorkshire","LGBO","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Yorkshire","LGBO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Yorkshire","Undeclared","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Yorkshire","Undeclared","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Yorkshire","Undeclared","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Yorkshire","Undeclared","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Yorkshire","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Yorkshire","Unknown","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Yorkshire","Unknown","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Yorkshire","Unknown","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Yorkshire","Unknown","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Yorkshire","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Yorkshire","Unknown","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Yorkshire","Unknown","Unknown","150","120","[c]","[c]"
"Leaver Dept.","2022","Bedfordshire and Hertfordshire","Heterosexual / straight","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedfordshire and Hertfordshire","Heterosexual / straight","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedfordshire and Hertfordshire","Heterosexual / straight","Debt","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedfordshire and Hertfordshire","Heterosexual / straight","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedfordshire and Hertfordshire","Heterosexual / straight","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedfordshire and Hertfordshire","Heterosexual / straight","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedfordshire and Hertfordshire","Heterosexual / straight","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedfordshire and Hertfordshire","Heterosexual / straight","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedfordshire and Hertfordshire","Heterosexual / straight","No function","30","30","[c]","[c]"
"Leaver Dept.","2022","Bedfordshire and Hertfordshire","Heterosexual / straight","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedfordshire and Hertfordshire","Heterosexual / straight","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedfordshire and Hertfordshire","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedfordshire and Hertfordshire","LGBO","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedfordshire and Hertfordshire","LGBO","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedfordshire and Hertfordshire","LGBO","Debt","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedfordshire and Hertfordshire","LGBO","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedfordshire and Hertfordshire","LGBO","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedfordshire and Hertfordshire","LGBO","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedfordshire and Hertfordshire","LGBO","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedfordshire and Hertfordshire","LGBO","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedfordshire and Hertfordshire","LGBO","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedfordshire and Hertfordshire","LGBO","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedfordshire and Hertfordshire","LGBO","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedfordshire and Hertfordshire","LGBO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedfordshire and Hertfordshire","Undeclared","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedfordshire and Hertfordshire","Undeclared","No function","[c]","[c]","[c]","[c]"
